Remembrances	Remembrances	n2	Remembrances	remembrance	0
Pena	Pena	np1	Pena	Pena	0
and	and	cc	and	and	0
Lobell	Lobell	np1	Lobell	Lobell	0
,	,	,	,	,	0
Physicians	Physicians	n2	Physicians	physician	0
,	,	,	,	,	0
write	write	vvb	write	write	0
in	in	p-acp	in	in	0
our	our	po12	our	our	0
time	time	n1	time	time	0
,	,	,	,	,	0
that	that	cst	that	that	0
this	this	d	this	this	0
herbe	herbe	n1	herb	herb	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
codded	codded	vvn	codded	cod	0
herbe	herbe	n1	herb	herb	0
full	full	j	full	full	0
of	of	pp-f	of	of	0
oily	oily	j	oily	oily	0
seed	seed	n1	seed	seed	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
there	there	pc-acp	there	there	0
is	is	vbz	is	be	0
plenty	plenty	n1	plenty	plenty	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
seede	seede	n1	seed	seed	0
brought	brought	vvd	brought	bring	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
Egypt	Egypt	np1	Egypt	Egypt	0
to	to	p-acp	to	to	0
divers	divers	j	diverse	diverse	0
Cities	Cities	n2	Cities	city	0
in	in	p-acp	in	in	0
Italy	Italy	np1	Italy	Italy	0
.	.	.	.	.	1
If	If	cs	If	if	0
this	this	d	this	this	0
herbe	herbe	n1	herb	herb	0
will	will	vmb	will	will	0
prosper	prosper	vvi	prosper	prosper	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
realme	realme	n1	realm	realm	0
,	,	,	,	,	0
our	our	po12	our	our	0
marchants	marchants	n2	merchants	merchant	0
may	may	vmb	may	may	0
easily	easily	av-j	easily	easy	0
bring	bring	vvi	bring	bring	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
,	,	,	,	,	0
&c.	&c.	av	etc.	etc	0
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
9	9	crd	9	9	0
Having	Having	vhg	Having	have	0
heerein	heerein	av	herein	herein	0
thus	thus	av	thus	thus	0
troubled	troubled	vvn	troubled	trouble	0
you	you	pn22	you	you	0
by	by	p-acp	by	by	0
raising	raising	vvg	raising	raise	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
minde	minde	n1	mind	mind	0
the	the	dt	the	the	0
consideration	consideration	n1	consideration	consideration	0
of	of	pp-f	of	of	0
certaine	certaine	j	certain	certain	0
things	things	n2	things	thing	0
,	,	,	,	,	0
it	it	pn31	it	it	0
shall	shall	vmb	shall	shall	0
not	not	xx	not	not	0
be	be	vbi	be	be	0
impertinent	impertinent	j	impertinent	impertinent	0
to	to	pc-acp	to	to	0
tell	tell	vvi	tell	tell	0
you	you	pn22	you	you	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
shall	shall	vmb	shall	shall	0
not	not	xx	not	not	0
be	be	vbi	be	be	0
amisse	amisse	av	amiss	amiss	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
note	note	vvb	note	note	0
all	all	d	all	all	0
the	the	dt	the	the	0
order	order	n1	order	order	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
degrees	degrees	n2	degrees	degree	0
of	of	pp-f	of	of	0
labour	labour	n1	labour	labour	0
used	used	vvn	used	use	0
in	in	p-acp	in	in	0
Turky	Turky	np1	Turky	Turkey	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
arte	arte	n1	art	art	0
of	of	pp-f	of	of	0
Clothing	Clothing	vvg	Clothing	clothe	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
see	see	vvi	see	see	0
if	if	cs	if	if	0
any	any	d	any	any	0
way	way	n1	way	way	0
they	they	pns32	they	they	0
excell	excell	vvb	excel	excel	0
in	in	p-acp	in	in	0
that	that	d	that	that	0
profession	profession	n1	profession	profession	0
our	our	po12	our	our	0
people	people	n1	people	people	0
of	of	pp-f	of	of	0
these	these	d	these	these	0
parts	parts	n2	parts	part	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
bring	bring	vvi	bring	bring	0
notice	notice	n1	notice	notice	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
same	same	d	same	same	0
into	into	p-acp	into	into	0
this	this	d	this	this	0
realme	realme	n1	realm	realm	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
io	io	fw-it	io	io	0
And	And	cc	And	and	0
if	if	cs	if	if	0
you	you	pn22	you	you	0
shall	shall	vmb	shall	shall	0
finde	finde	vvi	find	find	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
make	make	vvb	make	make	0
any	any	d	any	any	0
cloth	cloth	n1	cloth	cloth	0
of	of	pp-f	of	of	0
237	237	crd	237	237	0
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
Suf	Suf	np1	Suf	Suf	0
ply	ply	vvi	ply	ply	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
want	want	n1	want	want	0
of	of	pp-f	of	of	0
oile	oile	n1	oil	oil	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
Leo	Leo	fw-la	Leo	leo	0
Africanus	Africanus	np1	Africanus	Africanus	0
;	;	;	;	;	0
lib	lib	n1	lib	lib	0
.	.	.	.	.	1
8.	8.	crd	8.	8.	0
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
any	any	dg	any	any	0
kind	kind	n1	kind	kind	0
not	not	xx	not	not	0
made	made	vvn	made	make	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
realme	realme	n1	realm	realm	0
,	,	,	,	,	0
that	that	cst	that	that	0
is	is	vbz	is	be	0
there	there	a-acp	there	there	0
of	of	pp-f	of	of	0
great	great	j	great	great	0
use	use	n1	use	use	0
,	,	,	,	,	0
then	then	cs	then	than	0
to	to	pc-acp	to	to	0
bring	bring	vvi	bring	bring	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
same	same	d	same	same	0
into	into	p-acp	into	into	0
this	this	d	this	this	0
realme	realme	n1	realm	realm	0
some	some	d	some	some	0
Mowsters	Mowsters	n2	Mowsters	mowster	0
,	,	,	,	,	0
that	that	cst	that	that	0
our	our	po12	our	our	0
people	people	n1	people	people	0
may	may	vmb	may	may	0
fall	fall	vvi	fallen	fall	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
trade	trade	n1	trade	trade	0
,	,	,	,	,	0
and	and	cc	and	and	0
prepare	prepare	vvb	prepare	prepare	0
the	the	dt	the	the	0
same	same	d	same	same	0
for	for	p-acp	for	for	0
Turkie	Turkie	n1	Turkey	turquoise	0
:	:	:	:	:	0
for	for	c-acp	for	for	0
the	the	dt	the	the	0
more	more	av-dc	more	more	0
kinds	kinds	n2	kinds	kind	0
of	of	pp-f	of	of	0
cloth	cloth	n1	cloth	cloth	0
we	we	pns12	we	we	0
can	can	vmb	can	can	0
devise	devise	vvi	devise	devise	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
,	,	,	,	,	0
the	the	dt	the	the	0
more	more	av-dc	more	more	0
ample	ample	j	ample	ample	0
vent	vent	n1	vent	vent	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
commoditie	commoditie	n1	commodity	commodity	0
we	we	pns12	we	we	0
shall	shall	vmb	shall	shall	0
have	have	vhi	have	have	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
more	more	av-dc	more	more	0
sale	sale	n1	sale	sale	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
labour	labour	n1	labour	labour	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
poore	poore	j	poor	poor	0
subjects	subjects	n2-jn	subject's	subject	0
that	that	cst	that	that	0
els	els	av	else	else	0
for	for	p-acp	for	for	0
lacke	lacke	n1	lack	lack	0
of	of	pp-f	of	of	0
labour	labour	n1	labour	labour	0
become	become	vvi	become	become	0
idle	idle	j	idle	idle	0
and	and	cc	and	and	0
burdenous	burdenous	j	burdenous	burdenous	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
common	common	j	common	common	0
weale	weale	n1	weal	weal	0
,	,	,	,	,	0
and	and	cc	and	and	0
hurtfull	hurtfull	j	hurtful	hurtful	0
to	to	p-acp	to	to	0
many	many	d	many	many	0
:	:	:	:	:	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
England	England	np1	England	England	0
we	we	pns12	we	we	0
are	are	vbr	are	be	0
in	in	p-acp	in	in	0
our	our	po12	our	our	0
clothing	clothing	n1	clothing	clothing	0
trade	trade	n1	trade	trade	0
to	to	pc-acp	to	to	0
frame	frame	vvi	frame	frame	0
our	our	po12	our	our	0
selves	selves	n2	selves	self	0
according	according	vvg	according	accord	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
desires	desires	n2	desires	desire	0
of	of	pp-f	of	of	0
forren	forren	j	foreign	foreign	0
nations	nations	n2	nations	nation	0
,	,	,	,	,	0
be	be	vbb	be	be	0
it	it	pn31	it	it	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
desire	desire	vvb	desire	desire	0
thicke	thicke	j	thick	thick	0
or	or	cc	or	or	0
thinne	thinne	j	thin	thin	0
,	,	,	,	,	0
broad	broad	j	broad	broad	0
or	or	cc	or	or	0
narowe	narowe	j	narrow	narrow	0
,	,	,	,	,	0
long	long	j	long	long	0
or	or	cc	or	or	0
short	short	j	short	short	0
,	,	,	,	,	0
white	white	j-jn	white	white	0
or	or	cc	or	or	0
blacke	blacke	j-jn	black	black	0
.	.	.	.	.	1
11	11	crd	11	11	0
But	But	cc-acp	But	but	0
with	with	p-acp	with	with	0
this	this	d	this	this	0
proviso	proviso	n1	proviso	proviso	0
alwayes	alwayes	av	always	always	0
,	,	,	,	,	0
that	that	cst	that	that	0
our	our	po12	our	our	0
cloth	cloth	n1	cloth	cloth	0
passe	passe	vvi	pass	pass	0
out	out	av	out	out	0
with	with	p-acp	with	with	0
as	as	c-acp	as	as	0
much	much	d	much	much	0
labour	labour	n1	labour	labour	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
people	people	n1	people	people	0
as	as	c-acp	as	as	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
,	,	,	,	,	0
wherein	wherein	c-crq	wherein	wherein	0
great	great	j	great	great	0
consideration	consideration	n1	consideration	consideration	0
ought	ought	vmd	ought	ought	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
had	had	vhn	had	have	0
:	:	:	:	:	0
for	for	c-acp	for	for	0
(	(	(	(	(	0
if	if	cs	if	if	0
vent	vent	n1	vent	vent	0
might	might	vmd	might	may	0
so	so	av	so	so	0
admit	admit	vvi	admit	admit	0
it	it	pn31	it	it	0
)	)	)	)	)	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
were	were	vbdr	were	be	0
the	the	dt	the	the	0
greatest	greatest	js	greatest	great	0
madnesse	madnesse	n1	madness	madness	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
world	world	n1	world	world	0
for	for	p-acp	for	for	0
us	us	pno12	us	we	0
to	to	pc-acp	to	to	0
vent	vent	vvi	vent	vent	0
our	our	po12	our	our	0
wooll	wooll	n1	wool	wool	0
not	not	xx	not	not	0
clothed	clothed	vvn	clothed	clothe	0
,	,	,	,	,	0
so	so	av	so	so	0
were	were	vbdr	were	be	0
it	it	pn31	it	it	0
madnesse	madnesse	n1	madness	madness	0
to	to	pc-acp	to	to	0
vent	vent	vvi	vent	vent	0
our	our	po12	our	our	0
wooll	wooll	n1	wool	wool	0
in	in	p-acp	in	in	0
part	part	n1	part	part	0
or	or	cc	or	or	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
whole	whole	j-jn	whole	whole	0
turned	turned	vvn	turned	turn	0
into	into	p-acp	into	into	0
broad	broad	j	broad	broad	0
cloth	cloth	n1	cloth	cloth	0
,	,	,	,	,	0
if	if	cs	if	if	0
we	we	pns12	we	we	0
might	might	vmd	might	may	0
vent	vent	vvi	vent	vent	0
the	the	dt	the	the	0
same	same	d	same	same	0
in	in	p-acp	in	in	0
Kersies	Kersies	n2	Kersies	kersey	0
:	:	:	:	:	0
for	for	c-acp	for	for	0
there	there	pc-acp	there	there	0
is	is	vbz	is	be	0
great	great	j	great	great	0
difference	difference	n1	difference	difference	0
in	in	p-acp	in	in	0
profit	profit	n1	profit	profit	0
to	to	p-acp	to	to	0
our	our	po12	our	our	0
people	people	n1	people	people	0
betweene	betweene	p-acp	between	between	0
the	the	dt	the	the	0
clothing	clothing	n1	clothing	clothing	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
sacke	sacke	n1	sack	sack	0
of	of	pp-f	of	of	0
wooll	wooll	n1	wool	wool	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
one	one	pi	one	one	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
like	like	j	like	like	0
sacke	sacke	n1	sack	sack	0
of	of	pp-f	of	of	0
wooll	wooll	n1	wool	wool	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
other	other	n-jn	other	other	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
which	which	r-crq	which	which	0
I	I	pns11	I	i	0
wish	wish	vvb	wish	wish	0
the	the	dt	the	the	0
marchant	marchant	n1	merchant	merchant	0
of	of	pp-f	of	of	0
England	England	np1	England	England	0
to	to	pc-acp	to	to	0
have	have	vhi	have	have	0
as	as	p-acp	as	as	0
great	great	j	great	great	0
care	care	n1	care	care	0
as	as	c-acp	as	as	0
he	he	pns31	he	he	0
may	may	vmb	may	may	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
universali	universali	fw-la	universali	universali	0
benefit	benefit	n1	benefit	benefit	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
poore	poore	j	poor	poor	0
:	:	:	:	:	0
and	and	cc	and	and	0
the	the	dt	the	the	0
turning	turning	n-vvg	turning	turn	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
sacke	sacke	n1	sack	sack	0
of	of	pp-f	of	of	0
wooll	wooll	n1	wool	wool	0
into	into	p-acp	into	into	0
Bonets	Bonets	n2	Bonnets	bonnet	0
is	is	vbz	is	be	0
better	better	jc	better	better	0
then	then	cs	then	than	0
both	both	d	both	both	0
&c.	&c.	av	etc.	etc	1
And	And	cc	And	and	0
also	also	av	also	also	0
not	not	xx	not	not	0
to	to	pc-acp	to	to	0
cary	cary	vvi	carry	carry	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
realme	realme	n1	realm	realm	0
any	any	d	any	any	0
cloth	cloth	n1	cloth	cloth	0
white	white	j-jn	white	white	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
died	died	vvd	died	die	0
if	if	cs	if	if	0
it	it	pn31	it	it	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
,	,	,	,	,	0
that	that	cst	that	that	0
the	the	dt	the	the	0
subjects	subjects	n2-jn	subject's	subject	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
realme	realme	n1	realm	realm	0
may	may	vmb	may	may	0
take	take	vvi	take	take	0
as	as	p-acp	as	as	0
much	much	d	much	much	0
benefit	benefit	n1	benefit	benefit	0
as	as	c-acp	as	as	0
is	is	vbz	is	be	0
possible	possible	j	possible	possible	0
,	,	,	,	,	0
and	and	cc	and	and	0
rather	rather	av-c	rather	rather	0
to	to	pc-acp	to	to	0
seeke	seeke	vvi	seek	seek	0
the	the	dt	the	the	0
vent	vent	n1	vent	vent	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
clothes	clothes	n2	clothes	clothes	0
died	died	vvd	died	die	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
natural	natural	j	natural	natural	0
colours	colours	n2	colours	colour	0
of	of	pp-f	of	of	0
England	England	np1	England	England	0
,	,	,	,	,	0
then	then	cs	then	than	0
such	such	d	such	such	0
as	as	c-acp	as	as	0
be	be	vbb	be	be	0
died	died	vvn	died	die	0
with	with	p-acp	with	with	0
forren	forren	j	foreign	foreign	0
colours	colours	n2	colours	colour	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
12	12	crd	12	12	0
And	And	cc	And	and	0
if	if	cs	if	if	0
of	of	pp-f	of	of	0
necessity	necessity	n1	necessity	necessity	0
we	we	pns12	we	we	0
must	must	vmb	must	must	0
be	be	vbi	be	be	0
forced	forced	vvn	forced	force	0
to	to	pc-acp	to	to	0
receive	receive	vvi	receive	receive	0
certaine	certaine	j	certain	certain	0
colours	colours	n2	colours	colour	0
from	from	p-acp	from	from	0
forren	forren	j	foreign	foreign	0
parts	parts	n2	parts	part	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
that	that	cst	that	that	0
this	this	d	this	this	0
climat	climat	n1	climate	climate	0
will	will	vmb	will	will	0
not	not	xx	not	not	0
breed	breed	vvi	breed	breed	0
them	them	pno32	them	they	0
,	,	,	,	,	0
I	I	pns11	I	i	0
wish	wish	vvb	wish	wish	0
that	that	cst	that	that	0
our	our	po12	our	our	0
marchants	marchants	n2	merchants	merchant	0
procure	procure	vvi	procure	procure	0
Anile	Anile	j	Anile	anile	0
and	and	cc	and	and	0
such	such	d	such	such	0
other	other	j-jn	other	other	0
things	things	n2	things	thing	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
planted	planted	vvn	planted	plant	0
in	in	p-acp	in	in	0
like	like	j	like	like	0
climats	climats	n2	climates	climate	0
where	where	c-crq	where	where	0
now	now	av	now	now	0
it	it	pn31	it	it	0
growes	growes	vvz	grows	grow	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
divers	divers	j	diverse	diverse	0
other	other	j-jn	other	other	0
places	places	n2	places	place	0
,	,	,	,	,	0
that	that	cst	that	that	0
this	this	d	this	this	0
realme	realme	n1	realm	realm	0
may	may	vmb	may	may	0
have	have	vhi	have	have	0
that	that	d	that	that	0
brought	brought	vvn	brought	bring	0
in	in	p-acp	in	in	0
for	for	p-acp	for	for	0
as	as	a-acp	as	as	0
base	base	j	base	base	0
prices	prices	n2	princes	price	0
as	as	c-acp	as	as	0
is	is	vbz	is	be	0
possible	possible	j	possible	possible	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	d	that	that	0
falling	falling	vvg	falling	fall	0
out	out	av	out	out	0
with	with	p-acp	with	with	0
one	one	crd	one	one	0
place	place	n1	place	place	0
we	we	pns12	we	we	0
may	may	vmb	may	may	0
receive	receive	vvi	receive	receive	0
the	the	dt	the	the	0
same	same	d	same	same	0
from	from	p-acp	from	from	0
another	another	n-jn	another	another	0
,	,	,	,	,	0
and	and	cc	and	and	0
not	not	xx	not	not	0
buy	buy	vvi	buy	buy	0
the	the	dt	the	the	0
same	same	d	same	same	0
238	238	crd	238	238	0
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
second	second	ord	second	second	0
or	or	cc	or	or	0
the	the	dt	the	the	0
third	third	ord	third	three	0
hand	hand	n1	hand	hand	0
&c.	&c.	av	etc.	etc	1
For	For	p-acp	For	for	0
if	if	cs	if	if	0
a	a	dt	a	a	0
commodity	commodity	n1	commodity	commodity	0
that	that	cst	that	that	0
is	is	vbz	is	be	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
had	had	vhn	had	have	0
of	of	pp-f	of	of	0
meere	meere	j	mere	mere	0
necessity	necessity	n1	necessity	necessity	0
,	,	,	,	,	0
be	be	vbb	be	be	0
in	in	p-acp	in	in	0
one	one	crd	one	one	0
hand	hand	n1	hand	hand	0
,	,	,	,	,	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
dearely	dearely	av-jn	dearly	dear	0
purchased	purchased	vvn	purchased	purchase	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
i	i	sy	i	i	0
How	How	c-crq	How	how	0
many	many	d	many	many	0
severall	severall	j	several	several	0
colours	colours	n2	colours	colour	0
be	be	vbb	be	be	0
died	died	vvn	died	die	0
is	is	vbz	is	be	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
learned	learned	vvn	learned	learn	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
Diers	Diers	ng1	Dyers	dyer	0
before	before	p-acp	before	before	0
you	you	pn22	you	you	0
depart	depart	vvb	depart	depart	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
2	2	crd	2	2	0
Then	Then	cs	Then	than	0
how	how	c-crq	how	how	0
many	many	d	many	many	0
of	of	pp-f	of	of	0
those	those	d	those	those	0
colours	colours	n2	colours	colour	0
England	England	np1	England	England	0
doth	doth	vdz	does	do	0
die	die	vvi	die	die	0
of	of	pp-f	of	of	0
her	her	po31	her	her	0
owne	owne	d	own	own	0
natural	natural	j	natural	natural	0
home	home	av-an	home	home	0
materials	materials	n2-jn	materials	material	0
and	and	cc	and	and	0
substances	substances	n2	substances	substance	0
,	,	,	,	,	0
and	and	cc	and	and	0
how	how	c-crq	how	how	0
many	many	av-d	many	many	0
not	not	xx	not	not	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
3	3	crd	3	3	0
Then	Then	av	Then	then	0
to	to	pc-acp	to	to	0
bring	bring	vvi	bring	bring	0
into	into	p-acp	into	into	0
this	this	d	this	this	0
realme	realme	n1	realm	realm	0
herbs	herbs	n2	herbs	herb	0
and	and	cc	and	and	0
plants	plants	n2	plants	plant	0
to	to	pc-acp	to	to	0
become	become	vvi	become	become	0
natural	natural	j	natural	natural	0
in	in	p-acp	in	in	0
our	our	po12	our	our	0
soiles	soiles	n2	soils	soil	0
,	,	,	,	,	0
that	that	cst	that	that	0
may	may	vmb	may	may	0
die	die	vvi	die	die	0
the	the	dt	the	the	0
rest	rest	n1	rest	rest	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
colours	colours	n2	colours	colour	0
,	,	,	,	,	0
that	that	cst	that	that	0
presently	presently	av-j	presently	present	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
owne	owne	d	own	own	0
things	things	n2	things	thing	0
here	here	av	here	here	0
growing	growing	vvg	growing	grow	0
we	we	pns12	we	we	0
can	can	vmb	can	can	0
not	not	xx	not	not	0
yet	yet	av	yet	yet	0
die	die	vvi	die	die	0
,	,	,	,	,	0
and	and	cc	and	and	0
this	this	d	this	this	0
from	from	p-acp	from	from	0
all	all	d	all	all	0
forren	forren	j	foreign	foreign	0
places	places	n2	places	place	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
4	4	crd	4	4	0
There	There	a-acp	There	there	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
wood	wood	n1	wood	wood	0
called	called	vvn	called	call	0
Logwood	Logwood	np1	Logwood	Logwood	0
or	or	cc	or	or	0
Palo	Palo	np1	Palo	Palo	0
Campechio	Campechio	np1	Campechio	Campechio	0
,	,	,	,	,	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
cheape	cheape	j	cheap	cheap	0
and	and	cc	and	and	0
yeeldeth	yeeldeth	vvz	yields	yield	0
a	a	dt	a	a	0
glorious	glorious	j	glorious	glorious	0
blew	blew	j-jn	blue	blue	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
our	our	po12	our	our	0
workmen	workmen	n2	workmen	workman	0
can	can	vmb	can	can	0
not	not	xx	not	not	0
make	make	vvi	make	make	0
it	it	pn31	it	it	0
sure	sure	av-j	sure	sure	0
.	.	.	.	.	1
This	This	d	This	this	0
wood	wood	n1	wood	wood	0
you	you	pn22	you	you	0
must	must	vmb	must	must	0
take	take	vvi	take	take	0
with	with	p-acp	with	with	0
you	you	pn22	you	you	0
,	,	,	,	,	0
and	and	cc	and	and	0
see	see	vvb	see	see	0
whether	whether	cs	whither	whether	0
the	the	dt	the	the	0
Silke	Silke	n1	Silk	silk	0
diers	diers	zz	diers	diers	0
or	or	cc	or	or	0
Wooll	Wooll	n1	Wool	wool	0
diers	diers	zz	diers	diers	0
in	in	p-acp	in	in	0
Turky	Turky	np1	Turky	Turkey	0
can	can	vmb	can	can	0
doe	doe	vdi	do	do	0
it	it	pn31	it	it	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
this	this	d	this	this	0
one	one	pi	one	one	0
you	you	pn22	you	you	0
may	may	vmb	may	may	0
inrich	inrich	vvi	enrich	enrich	0
your	your	po22	your	your	0
selfe	selfe	n1	self	self	0
very	very	av	very	very	0
much	much	av-d	much	much	0
,	,	,	,	,	0
and	and	cc	and	and	0
therefore	therefore	av	therefore	therefore	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
endevoured	endevoured	vvd	endeavoured	endeavour	0
earnestly	earnestly	av-j	earnestly	earnest	0
by	by	p-acp	by	by	0
you	you	pn22	you	you	0
.	.	.	.	.	1
It	It	pn31	It	it	0
may	may	vmb	may	may	0
bring	bring	vvi	bring	bring	0
downe	downe	a-acp	down	down	0
the	the	dt	the	the	0
price	price	n1	price	price	0
of	of	pp-f	of	of	0
Woad	Woad	n1	Woad	woad	0
and	and	cc	and	and	0
of	of	pp-f	of	of	0
Anile	Anile	j	Anile	anile	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
Other	Other	n-jn	Other	other	0
some	some	d	some	some	0
things	things	n2	things	thing	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
remembred	remembred	vvn	remembered	remember	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
IF	IF	cs	IF	if	0
you	you	pn22	you	you	0
can	can	vmb	can	can	0
finde	finde	vvi	find	find	0
out	out	av	out	out	0
at	at	p-acp	at	at	0
Tripoly	Tripoly	np1	Tripoly	Tripoli	0
in	in	p-acp	in	in	0
Syria	Syria	np1	Syria	Syria	0
or	or	cc	or	or	0
elsewhere	elsewhere	av	elsewhere	elsewhere	0
a	a	dt	a	a	0
vent	vent	n1	vent	vent	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
Cappes	Cappes	n2	Caps	cap	0
called	called	vvn	called	call	0
in	in	p-acp	in	in	0
Barbarie	Barbarie	np1	Barbarie	Barbary	0
,	,	,	,	,	0
Bonettos	Bonettos	n2	Bonettos	bonetto	0
colorados	colorados	n2	colorados	colorado	0
rugios	rugios	n2	rugios	rugio	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
red	red	j-jn	read	red	0
Scottish	Scottish	jp	Scottish	scottish	0
cap	cap	n1	cap	cap	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
were	were	vbdr	were	be	0
without	without	p-acp	without	without	0
brims	brims	n2	brims	brim	0
,	,	,	,	,	0
you	you	pn22	you	you	0
should	should	vmd	should	shall	0
do	do	vdi	do	do	0
your	your	po22	your	your	0
countrey	countrey	n1	country	country	0
much	much	d	much	much	0
good	good	j	good	good	0
:	:	:	:	:	0
for	for	c-acp	for	for	0
as	as	c-acp	as	as	0
a	a	dt	a	a	0
sacke	sacke	n1	sack	sack	0
of	of	pp-f	of	of	0
wooll	wooll	n1	wool	wool	0
turned	turned	vvn	turned	turn	0
into	into	p-acp	into	into	0
fine	fine	j	fine	fine	0
Devonshire	Devonshire	np1	Devonshire	Devonshire	0
kersies	kersies	n2	kersies	kersy	0
doth	doth	vdz	does	do	0
set	set	vvi	set	set	0
many	many	d	many	many	0
more	more	dc	more	more	0
people	people	n1	people	people	0
on	on	p-acp	on	on	0
worke	worke	n1	work	work	0
then	then	av	then	then	0
