Articles	Articles	n2	Articles	article	0
in	in	p-acp	in	in	0
any	any	d	any	any	0
forrein	forrein	j	foreign	foreign	0
place	place	n1	place	place	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
to	to	pc-acp	to	to	0
come	come	vvi	come	come	0
home	home	av-an	home	home	0
,	,	,	,	,	0
and	and	cc	and	and	0
bring	bring	vvi	bring	bring	0
with	with	p-acp	with	with	0
her	her	po31	her	her	0
all	all	d	all	all	0
the	the	dt	the	the	0
whole	whole	j-jn	whole	whole	0
advertisements	advertisements	n2	advertisements	advertisement	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
marchants	marchants	n2	merchants	merchant	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
such	such	d	such	such	0
further	further	jc	further	further	0
advise	advise	vvb	advice	advise	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
next	next	ord	next	next	0
yeeres	yeeres	n2	years	year	0
provision	provision	n1	provision	provision	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
they	they	pns32	they	they	0
shall	shall	vmb	shall	shall	0
give	give	vvi	give	give	0
.	.	.	.	.	1
21	21	crd	21	21	0
Item	Item	n1	Item	item	0
,	,	,	,	,	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
further	further	av-jc	further	further	0
decreed	decreed	vvn	decreed	decree	0
and	and	cc	and	and	0
ordeined	ordeined	vvn	ordained	ordain	0
,	,	,	,	,	0
inviolably	inviolably	av-j	inviolably	inviolable	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
observed	observed	vvn	observed	observe	0
,	,	,	,	,	0
that	that	cst	that	that	0
when	when	c-crq	when	when	0
the	the	dt	the	the	0
good	good	j	good	good	0
ships	ships	n2	ships	ship	0
,	,	,	,	,	0
or	or	cc	or	or	0
either	either	d	either	either	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
(	(	(	(	(	0
by	by	p-acp	by	by	0
Gods	Gods	npg1	Gods	God	0
grace	grace	n1	grace	grace	0
)	)	)	)	)	0
shall	shall	vmb	shall	shall	0
returne	returne	vvi	return	return	0
home	home	av-an	home	home	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
coastes	coastes	n2	coasts	coast	0
of	of	pp-f	of	of	0
England	England	np1	England	England	0
,	,	,	,	,	0
that	that	cst	that	that	0
neither	neither	dx	neither	neither	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
shall	shall	vmb	shall	shall	0
stay	stay	vvi	stay	stay	0
or	or	cc	or	or	0
touch	touch	vvi	touch	touch	0
in	in	p-acp	in	in	0
any	any	d	any	any	0
Haven	Haven	n1	Haven	haven	0
or	or	cc	or	or	0
Port	Port	n1	Port	port	0
of	of	pp-f	of	of	0
England	England	np1	England	England	0
,	,	,	,	,	0
otherwise	otherwise	av	otherwise	otherwise	0
then	then	av	then	then	0
wind	wind	n1	wind	wind	0
and	and	cc	and	and	0
weather	weather	n1	weather	weather	0
shall	shall	vmb	shall	shall	0
serve	serve	vvi	serve	serve	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
shall	shall	vmb	shall	shall	0
directly	directly	av-j	directly	direct	0
saile	saile	vvi	sail	sail	0
and	and	cc	and	and	0
come	come	vvi	come	come	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Port	Port	n1	Port	port	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
citie	citie	n1	city	city	0
of	of	pp-f	of	of	0
London	London	np1	London	London	0
,	,	,	,	,	0
the	the	dt	the	the	0
place	place	n1	place	place	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
right	right	j-jn	right	right	0
discharge	discharge	n1	discharge	discharge	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
no	no	dx	no	no	0
bulke	bulke	n1	bulk	bulk	0
be	be	vbb	be	be	0
broken	broken	vvn	broken	break	0
,	,	,	,	,	0
hatches	hatches	n2	hatches	hatch	0
opened	opened	vvn	opened	open	0
,	,	,	,	,	0
287	287	crd	287	287	0
chest	chest	n1	chest	chest	0
,	,	,	,	,	0
fardell	fardell	n1	farthel	farthel	0
,	,	,	,	,	0
trusse	trusse	n1	truss	truss	0
,	,	,	,	,	0
barrel	barrel	n1	barrel	barrel	0
,	,	,	,	,	0
fat	fat	j	fat	fat	0
,	,	,	,	,	0
or	or	cc	or	or	0
whatsoever	whatsoever	r-crq	whatsoever	whatsoever	0
thing	thing	n1	thing	thing	0
it	it	pn31	it	it	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
,	,	,	,	,	0
be	be	vbb	be	be	0
brought	brought	vvn	brought	bring	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
shippe	shippe	n1	ship	ship	0
,	,	,	,	,	0
untill	untill	c-acp	until	until	0
the	the	dt	the	the	0
companie	companie	n1	company	company	0
shall	shall	vmb	shall	shall	0
give	give	vvi	give	give	0
order	order	n1	order	order	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
same	same	d	same	same	0
,	,	,	,	,	0
and	and	cc	and	and	0
appoint	appoint	vvi	appoint	appoint	0
such	such	d	such	such	0
persons	persons	n2	persons	person	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
companie	companie	n1	company	company	0
as	as	c-acp	as	as	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
thought	thought	vvn	thought	think	0
meet	meet	j	meet	meet	0
for	for	p-acp	for	for	0
that	that	d	that	that	0
purpose	purpose	n1	purpose	purpose	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
take	take	vvi	take	take	0
viewe	viewe	n1	view	view	0
,	,	,	,	,	0
and	and	cc	and	and	0
consider	consider	vvb	consider	consider	0
the	the	dt	the	the	0
shippe	shippe	n1	ship	ship	0
and	and	cc	and	and	0
her	her	po31	her	her	0
lading	lading	n-vvg	lading	lade	0
,	,	,	,	,	0
and	and	cc	and	and	0
shall	shall	vmb	shall	shall	0
give	give	vvi	give	give	0
order	order	n1	order	order	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
breaking	breaking	n-vvg	breaking	break	0
up	up	a-acp	up	up	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
saide	saide	j-vvn	said	say	0
bulke	bulke	n1	bulk	bulk	0
,	,	,	,	,	0
or	or	cc	or	or	0
give	give	vvb	give	give	0
licence	licence	n1	licence	licence	0
by	by	p-acp	by	by	0
discretion	discretion	n1	discretion	discretion	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
things	things	n2	things	thing	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
brought	brought	vvn	brought	bring	0
to	to	p-acp	to	to	0
land	land	n1	land	land	0
.	.	.	.	.	1
And	And	cc	And	and	0
that	that	cst	that	that	0
every	every	d	every	every	0
officer	officer	n1	officer	officer	0
shall	shall	vmb	shall	shall	0
shewe	shewe	vvi	show	show	0
the	the	dt	the	the	0
invoise	invoise	n1	invoise	invoise	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
charge	charge	n1	charge	charge	0
to	to	p-acp	to	to	0
him	him	pno31	him	he	0
first	first	ord	first	first	0
committed	committed	vvn	committed	commit	0
,	,	,	,	,	0
[	[	[	[	[	0
I	I	pns11	I	i	0
.	.	.	.	.	0
262.	262.	crd	262.	262.	1
J	J	pns11	J	i	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
examine	examine	vvi	examine	examine	0
the	the	dt	the	the	0
wastes	wastes	n2	wastes	waste	0
and	and	cc	and	and	0
losses	losses	n2	losses	loss	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
deliver	deliver	vvi	deliver	deliver	0
the	the	dt	the	the	0
remainder	remainder	n1	remainder	remainder	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
use	use	n1	use	use	0
and	and	cc	and	and	0
benefit	benefit	n1	benefit	benefit	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
company	company	n1	company	company	0
,	,	,	,	,	0
according	according	vvg	according	accord	0
to	to	p-acp	to	to	0
such	such	d	such	such	0
order	order	n1	order	order	0
as	as	c-acp	as	as	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
appointed	appointed	vvn	appointed	appoint	0
in	in	p-acp	in	in	0
that	that	d	that	that	0
behalfe	behalfe	n1	behalf	behalf	0
.	.	.	.	.	1
22	22	crd	22	22	0
Item	Item	n1	Item	item	0
,	,	,	,	,	0
the	the	dt	the	the	0
company	company	n1	company	company	0
exhorteth	exhorteth	vvz	exhorteth	exhort	0
,	,	,	,	,	0
willeth	willeth	vvz	wills	will	0
,	,	,	,	,	0
and	and	cc	and	and	0
requireth	requireth	vvz	requires	require	0
,	,	,	,	,	0
not	not	xx	not	not	0
onely	onely	av-j	only	only	0
all	all	d	all	all	0
the	the	dt	the	the	0
said	said	j-vvn	said	say	0
Agents	Agents	n2	Agents	agent	0
,	,	,	,	,	0
pilots	pilots	n2	pilots	pilot	0
,	,	,	,	,	0
masters	masters	n2	master's	master	0
,	,	,	,	,	0
marchants	marchants	n2	merchants	merchant	0
,	,	,	,	,	0
clerkes	clerkes	n2	clerks	clerk	0
,	,	,	,	,	0
boatswaines	boatswaines	n2	boatswains	boatswain	0
,	,	,	,	,	0
stewards	stewards	n2	stewards	steward	0
,	,	,	,	,	0
skafemasters	skafemasters	n2	skafemasters	skafemaster	0
,	,	,	,	,	0
and	and	cc	and	and	0
all	all	d	all	all	0
other	other	j-jn	other	other	0
Note	Note	n1	Note	note	0
.	.	.	.	.	0
officers	officers	n2	officers	officer	0
and	and	cc	and	and	0
ministers	ministers	n2	ministers	minister	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
present	present	j	present	present	0
voyage	voyage	n1	voyage	voyage	0
,	,	,	,	,	0
being	being	vbg	being	be	0
put	put	vvn	put	put	0
in	in	p-acp	in	in	0
charge	charge	n1	charge	charge	0
and	and	cc	and	and	0
trust	trust	vvi	trust	trust	0
dayly	dayly	av-j	daily	daily	0
to	to	pc-acp	to	to	0
peruse	peruse	vvi	peruse	peruse	0
,	,	,	,	,	0
reade	reade	vvb	read	read	0
,	,	,	,	,	0
and	and	cc	and	and	0
studie	studie	vvi	study	study	0
such	such	d	such	such	0
instructions	instructions	n2	instructions	instruction	0
as	as	c-acp	as	as	0
be	be	vbb	be	be	0
made	made	vvn	made	make	0
,	,	,	,	,	0
given	given	vvn	given	give	0
,	,	,	,	,	0
&	&	cc	&	and	0
delivered	delivered	vvn	delivered	deliver	0
to	to	p-acp	to	to	0
them	them	pno32	them	they	0
for	for	p-acp	for	for	0
perfect	perfect	j	perfect	perfect	0
knowledge	knowledge	n1	knowledge	knowledge	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
people	people	n1	people	people	0
of	of	pp-f	of	of	0
Russia	Russia	np1	Russia	Russia	0
,	,	,	,	,	0
Moscovia	Moscovia	np1	Moscovia	Moscovia	0
,	,	,	,	,	0
.	.	.	.	.	1
Wardhouse	Wardhouse	np1	Wardhouse	Wardhouse	0
,	,	,	,	,	0
and	and	cc	and	and	0
other	other	j-jn	other	other	0
places	places	n2	places	place	0
,	,	,	,	,	0
their	their	po32	their	their	0
dispositions	dispositions	n2	dispositions	disposition	0
,	,	,	,	,	0
maners	maners	n2	manners	manner	0
,	,	,	,	,	0
customes	customes	n2	customs	custom	0
,	,	,	,	,	0
uses	uses	n2	uses	use	0
,	,	,	,	,	0
toiles	toiles	n2	toils	toil	0
,	,	,	,	,	0
cariages	cariages	n2	carriages	carriage	0
,	,	,	,	,	0
coines	coines	n2	coins	coin	0
,	,	,	,	,	0
weights	weights	n2	weights	weight	0
,	,	,	,	,	0
numbers	numbers	n2	numbers	number	0
,	,	,	,	,	0
measures	measures	n2	measures	measure	0
,	,	,	,	,	0
wares	wares	n2	wares	ware	0
,	,	,	,	,	0
merchandises	merchandises	n2	merchandises	merchandise	0
,	,	,	,	,	0
commodities	commodities	n2	commodities	commodity	0
,	,	,	,	,	0
and	and	cc	and	and	0
incommodities	incommodities	n2	incommodities	incommodity	0
,	,	,	,	,	0
the	the	dt	the	the	0
one	one	pi	one	one	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
accepted	accepted	vvn	accepted	accept	0
and	and	cc	and	and	0
imbraced	imbraced	vvn	embraced	embrace	0
,	,	,	,	,	0
the	the	dt	the	the	0
other	other	j-jn	other	other	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
rejected	rejected	vvn	rejected	reject	0
and	and	cc	and	and	0
utterly	utterly	av-j	utterly	utter	0
abandoned	abandoned	vvn	abandoned	abandon	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
intent	intent	n1	intent	intent	0
that	that	cst	that	that	0
every	every	d	every	every	0
man	man	n1	man	man	0
taking	taking	vvg	taking	take	0
charge	charge	n1	charge	charge	0
,	,	,	,	,	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
so	so	av	so	so	0
well	well	av	well	well	0
taught	taught	vvn	taught	teach	0
,	,	,	,	,	0
perfited	perfited	vvn	perfited	perfect	0
,	,	,	,	,	0
and	and	cc	and	and	0
readily	readily	av-j	readily	ready	0
instructed	instructed	vvn	instructed	instruct	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
the	the	dt	the	the	0
premisses	premisses	n2	premises	premise	0
,	,	,	,	,	0
that	that	cst	that	that	0
by	by	p-acp	by	by	0
ignorance	ignorance	n1	ignorance	ignorance	0
,	,	,	,	,	0
no	no	dx	no	no	0
losse	losse	n1	loss	loss	0
or	or	cc	or	or	0
prejudice	prejudice	n1	prejudice	prejudice	0
may	may	vmb	may	may	0
grow	grow	vvi	grow	grow	0
or	or	cc	or	or	0
chance	chance	vvi	chance	chance	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
company	company	n1	company	company	0
:	:	:	:	:	0
assuring	assuring	vvg	assuring	assure	0
themselves	themselves	px32	themselves	themselves	0
,	,	,	,	,	0
that	that	cst	that	that	0
forasmuch	forasmuch	av	forasmuch	forasmuch	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
company	company	n1	company	company	0
hath	hath	vhz	hath	have	0
travelled	travelled	vvn	traveled	travel	0
and	and	cc	and	and	0
laboured	laboured	vvd	laboured	labour	0
so	so	av	so	so	0
in	in	p-acp	in	in	0
these	these	d	these	these	0
their	their	po32	their	their	0
instructions	instructions	n2	instructions	instruction	0
to	to	p-acp	to	to	0
them	them	pno32	them	they	0
given	given	vvn	given	give	0
,	,	,	,	,	0
that	that	cst	that	that	0
every	every	d	every	every	0
man	man	n1	man	man	0
may	may	vmb	may	may	0
bee	bee	vbi	be	be	0
perfect	perfect	j	perfect	perfect	0
,	,	,	,	,	0
and	and	cc	and	and	0
fully	fully	av-j	fully	full	0
learned	learned	vvn	learned	learn	0
to	to	pc-acp	to	to	0
eschew	eschew	vvi	eschew	eschew	0
all	all	d	all	all	0
losses	losses	n2	losses	loss	0
,	,	,	,	,	0
hurts	hurts	n2	hurts	hurt	0
and	and	cc	and	and	0
damages	damages	n2	damages	damage	0
that	that	cst	that	that	0
may	may	vmb	may	may	0
insue	insue	vvi	ensue	ensue	0
by	by	p-acp	by	by	0
pretense	pretense	n1	pretense	pretense	0
or	or	cc	or	or	0
colour	colour	n1	colour	colour	0
of	of	pp-f	of	of	0
none	none	pix	none	none	0
knowledge	knowledge	n1	knowledge	knowledge	0
,	,	,	,	,	0
the	the	dt	the	the	0
company	company	n1	company	company	0
entendeth	entendeth	vvz	entendeth	intend	0
not	not	xx	not	not	0
to	to	pc-acp	to	to	0
allow	allow	vvi	allow	allow	0
,	,	,	,	,	0
or	or	cc	or	or	0
accept	accept	vvi	accept	accept	0
ignorance	ignorance	n1	ignorance	ignorance	0
for	for	p-acp	for	for	0
any	any	d	any	any	0
lawfull	lawfull	j	lawful	lawful	0
or	or	cc	or	or	0
just	just	j	just	just	0
cause	cause	n1	cause	cause	0
of	of	pp-f	of	of	0
excuse	excuse	n1	excuse	excuse	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
that	that	d	that	that	0
which	which	r-crq	which	which	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
misordered	misordered	j-vvn	misordered	misorder	0
by	by	p-acp	by	by	0
negligence	negligence	n1	negligence	negligence	0
,	,	,	,	,	0
the	the	dt	the	the	0
burden	burden	n1	burden	burden	0
whereof	whereof	c-crq	whereof	whereof	0
shall	shall	vmb	shall	shall	0
light	light	vvi	light	light	0
upon	upon	p-acp	upon	upon	0
the	the	dt	the	the	0
negligent	negligent	j	negligent	negligent	0
offending	offending	j-vvg	offending	offend	0
person	person	n1	person	person	0
,	,	,	,	,	0
especially	especially	av-j	especially	especial	0
upon	upon	p-acp	upon	upon	0
such	such	d	such	such	0
as	as	c-acp	as	as	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
owne	owne	d	own	own	0
heads	heads	n2	heads	head	0
,	,	,	,	,	0
or	or	cc	or	or	0
288	288	crd	288	288	0
temeritie	temeritie	n1	temerity	temerity	0
,	,	,	,	,	0
will	will	vmb	will	will	0
take	take	vvi	take	take	0
upon	upon	p-acp	upon	upon	0
him	him	pno31	him	he	0
or	or	cc	or	or	0
them	them	pno32	them	they	0
to	to	pc-acp	to	to	0
doe	doe	vdi	do	do	0
or	or	cc	or	or	0
to	to	pc-acp	to	to	0
attempt	attempt	vvi	attempt	attempt	0
any	any	d	any	any	0
thing	thing	n1	thing	thing	0
,	,	,	,	,	0
whereby	whereby	c-crq	whereby	whereby	0
prejudice	prejudice	n1	prejudice	prejudice	0
may	may	vmb	may	may	0
arise	arise	vvi	arise	arise	0
,	,	,	,	,	0
without	without	p-acp	without	without	0
the	the	dt	the	the	0
commission	commission	n1	commission	commission	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Agents	Agents	n2	Agents	agent	0
as	as	a-acp	as	as	0
above	above	a-acp	above	above	0
is	is	vbz	is	be	0
mentioned	mentioned	vvn	mentioned	mention	0
,	,	,	,	,	0
whereunto	whereunto	c-crq	whereunto	whereunto	0
relation	relation	n1	relation	relation	0
must	must	vmb	must	must	0
be	be	vbi	be	be	0
had	had	vhn	had	have	0
.	.	.	.	.	1
23	23	crd	23	23	0
Forasmuch	Forasmuch	av	Forasmuch	forasmuch	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
possible	possible	j	possible	possible	0
to	to	pc-acp	to	to	0
write	write	vvi	write	write	0
and	and	cc	and	and	0
indite	indite	vvi	indite	indite	0
such	such	d	such	such	0
prescribed	prescribed	j-vvn	prescribed	prescribe	0
orders	orders	n2	order	order	0
,	,	,	,	,	0
rules	rules	n2	rules	rule	0
and	and	cc	and	and	0
commissions	commissions	n2	commissions	commission	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Agents	Agents	n2	Agents	agent	0
and	and	cc	and	and	0
factours	factours	n2	factors	factor	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
that	that	cst	that	that	0
occasion	occasion	n1	occasion	occasion	0
,	,	,	,	,	0
time	time	n1	time	time	0
and	and	cc	and	and	0
place	place	n1	place	place	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
pleasures	pleasures	n2	pleasures	pleasure	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
princes	princes	n2	princes	prince	0
,	,	,	,	,	0
together	together	av	together	together	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
operation	operation	n1	operation	operation	0
or	or	cc	or	or	0
successe	successe	n1	success	success	0
of	of	pp-f	of	of	0
fortune	fortune	n1	fortune	fortune	0
shall	shall	vmb	shall	shall	0
change	change	vvi	change	change	0
or	or	cc	or	or	0
shift	shift	vvi	shift	shift	0
the	the	dt	the	the	0
same	same	d	same	same	0
,	,	,	,	,	0
although	although	cs	although	although	0
not	not	xx	not	not	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
whole	whole	j-jn	whole	whole	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
in	in	p-acp	in	in	0
part	part	n1	part	part	0
,	,	,	,	,	0
therefore	therefore	av	therefore	therefore	0
the	the	dt	the	the	0
said	said	j-vvn	said	say	0
company	company	n1	company	company	0
doe	doe	vdb	do	do	0
commit	commit	vvi	commit	commit	0
to	to	p-acp	to	to	0
you	you	pn22	you	you	0
their	their	po32	their	their	0
deare	deare	n1	deer	deer	0
and	and	cc	and	and	0
intire	intire	j	entire	entire	0
beloved	beloved	j-vvn	beloved	belove	0
Agents	Agents	n2	Agents	agent	0
and	and	cc	and	and	0
factors	factors	n2	factors	factor	0
to	to	pc-acp	to	to	0
doe	doe	vdi	do	do	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
behalfe	behalfe	n1	behalf	behalf	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
commodity	commodity	n1	commodity	commodity	0
and	and	cc	and	and	0
wealth	wealth	n1	wealth	wealth	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
company	company	n1	company	company	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
by	by	p-acp	by	by	0
your	your	po22	your	your	0
discretions	discretions	n2	discretions	discretion	0
,	,	,	,	,	0
upon	upon	p-acp	upon	upon	0
good	good	j	good	good	0
advised	advised	j-vvn	advised	advise	0
deliberations	deliberations	n2	deliberations	deliberation	0
shalbe	shalbe	vmb|vbi	shall	shall|be	0
thought	thought	vvn	thought	think	0
good	good	j	good	good	0
and	and	cc	and	and	0
beneficiall	beneficiall	j	beneficial	beneficial	0
.	.	.	.	.	1
Provided	Provided	vvn	Provided	provide	0
alwayes	alwayes	av	always	always	0
,	,	,	,	,	0
that	that	cst	that	that	0
the	the	dt	the	the	0
honour	honour	n1	honour	honour	0
,	,	,	,	,	0
good	good	j	good	good	0
name	name	n1	name	name	0
,	,	,	,	,	0
fame	fame	n1	fame	fame	0
,	,	,	,	,	0
credite	credite	n1	credit	credit	0
,	,	,	,	,	0
and	and	cc	and	and	0
estimation	estimation	n1	estimation	estimation	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
same	same	d	same	same	0
companie	companie	n1	company	company	0
be	be	vbi	be	be	0
conserved	conserved	vvn	conserved	conserve	0
and	and	cc	and	and	0
preserved	preserved	vvn	preserved	preserve	0
:	:	:	:	:	0
which	which	r-crq	which	which	0
to	to	pc-acp	to	to	0
confirme	confirme	vvi	confirm	confirm	0
we	we	pns12	we	we	0
beseech	beseech	vvb	beseech	beseech	0
the	the	dt	the	the	0
living	living	j-vvg	living	live	0
Lord	Lord	n1	Lord	lord	0
to	to	p-acp	to	to	0
his	his	po31	his	his	0
glory	glory	n1	glory	glory	0
,	,	,	,	,	0
the	the	dt	the	the	0
publike	publike	j	public	public	0
benefite	benefite	n1	benefit	benefit	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
realme	realme	n1	realm	realm	0
,	,	,	,	,	0
our	our	po12	our	our	0
common	common	j	common	common	0
profits	profits	n2	profits	profit	0
,	,	,	,	,	0
and	and	cc	and	and	0
your	your	po22	your	your	0
praises	praises	n2	praises	praise	0
.	.	.	.	.	1
Finally	Finally	av-j	Finally	final	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
service	service	n1	service	service	0
,	,	,	,	,	0
and	and	cc	and	and	0
due	due	j-jn	due	due	0
accomplishment	accomplishment	n1	accomplishment	accomplishment	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
the	the	dt	the	the	0
premisses	premisses	n2	premises	premise	0
,	,	,	,	,	0
every	every	d	every	every	0
Agent	Agent	n1	Agent	agent	0
and	and	cc	and	and	0
minister	minister	n1	minister	minister	0
of	of	pp-f	of	of	0
and	and	cc	and	and	0
for	for	p-acp	for	for	0
this	this	d	this	this	0
voyage	voyage	n1	voyage	voyage	0
,	,	,	,	,	0
hath	hath	vhz	hath	have	0
not	not	xx	not	not	0
onely	onely	av-j	only	only	0
given	given	vvn	given	give	0
a	a	dt	a	a	0
corporali	corporali	fw-la	corporali	corporali	0
othe	othe	n1	other	oath	0
upon	upon	p-acp	upon	upon	0
the	the	dt	the	the	0
Evangelists	Evangelists	n2	Evangelists	evangelist	0
to	to	pc-acp	to	to	0
observe	observe	vvi	observe	observe	0
,	,	,	,	,	0
and	and	cc	and	and	0
cause	cause	n1	cause	cause	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
observed	observed	vvn	observed	observe	0
,	,	,	,	,	0
this	this	d	this	this	0
commission	commission	n1	commission	commission	0
,	,	,	,	,	0
and	and	cc	and	and	0
every	every	d	every	every	0
part	part	n1	part	part	0
,	,	,	,	,	0
clause	clause	n1	clause	clause	0
and	and	cc	and	and	0
sentence	sentence	n1	sentence	sentence	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
same	same	d	same	same	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
much	much	d	much	much	0
as	as	c-acp	as	as	0
in	in	p-acp	in	in	0
him	him	pno31	him	he	0
lyeth	lyeth	vvz	lies	lie	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
well	well	av	well	well	0
for	for	c-acp	for	for	0
his	his	po31	his	his	0
owne	owne	d	own	own	0
part	part	n1	part	part	0
as	as	c-acp	as	as	0
for	for	p-acp	for	for	0
any	any	d	any	any	0
other	other	j-jn	other	other	0
person	person	n1	person	person	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
also	also	av	also	also	0
have	have	vhi	have	have	0
bounde	bounde	vvn	bound	bind	0
themselves	themselves	px32	themselves	themselves	0
and	and	cc	and	and	0
their	their	po32	their	their	0
friendes	friendes	n2	friends	friend	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
companie	companie	n1	company	company	0
in	in	p-acp	in	in	0
severall	severall	j	several	several	0
summes	summes	n2	sums	sum	0
of	of	pp-f	of	of	0
money	money	n1	money	money	0
,	,	,	,	,	0
expressed	expressed	vvn	expressed	express	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
actes	actes	n2	acts	act	0
and	and	cc	and	and	0
records	records	n2	records	record	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
societie	societie	n1	society	society	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
trueth	trueth	n1	truth	truth	0
and	and	cc	and	and	0
fidelities	fidelities	n2	fidelities	fidelity	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
better	better	jc	better	better	0
,	,	,	,	,	0
and	and	cc	and	and	0
also	also	av	also	also	0
manifester	manifester	jc	manifester	manifest	0
testification	testification	n1	testification	testification	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
trueth	trueth	n1	truth	truth	0
,	,	,	,	,	0
and	and	cc	and	and	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
othes	othes	n2	oaths	oath	0
,	,	,	,	,	0
promises	promises	n2	promises	promise	0
,	,	,	,	,	0
and	and	cc	and	and	0
bands	bands	n2	bans	band	0
aforesaid	aforesaid	j	aforesaid	aforesaid	0
,	,	,	,	,	0
they	they	pns32	they	they	0
have	have	vhb	have	have	0
to	to	p-acp	to	to	0
this	this	d	this	this	0
Commission	Commission	n1	Commission	commission	0
subscribed	subscribed	vvn	subscribed	subscribe	0
particularly	particularly	av-j	particularly	particular	0
their	their	po32	their	their	0
severall	severall	j	several	several	0
hands	hands	n2	hands	hand	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
company	company	n1	company	company	0
also	also	av	also	also	0
in	in	p-acp	in	in	0
confirmation	confirmation	n1	confirmation	confirmation	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
same	same	d	same	same	0
,	,	,	,	,	0
have	have	vhb	have	have	0
