Laudonnieres	Laudonnieres	np1	Laudonnieres	Laudonnieres	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
which	which	r-crq	which	which	0
were	were	vbdr	were	be	0
with	with	p-acp	with	with	0
me	me	pno11	me	i	0
to	to	pc-acp	to	to	0
advertise	advertise	vvi	advertise	advertise	0
those	those	d	those	those	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Fort	Fort	n1	Fort	fort	0
thereof	thereof	av	thereof	thereof	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
were	were	vbdr	were	be	0
so	so	av	so	so	0
glad	glad	j	glad	glad	0
of	of	pp-f	of	of	0
those	those	d	those	those	0
newes	newes	n1	news	news	0
,	,	,	,	,	0
that	that	cst	that	that	0
one	one	pi	one	one	0
would	would	vmd	would	will	0
have	have	vhi	have	have	0
thought	thought	vvn	thought	think	0
them	them	pno32	them	they	0
to	to	pc-acp	to	to	0
bee	bee	vbi	be	be	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
wittes	wittes	n2	wits	wit	0
to	to	pc-acp	to	to	0
see	see	vvi	see	see	0
them	them	pno32	them	they	0
laugh	laugh	vvi	laugh	laugh	0
and	and	cc	and	and	0
leape	leape	vvi	leap	leap	0
for	for	p-acp	for	for	0
joy	joy	n1	joy	joy	0
.	.	.	.	.	1
After	After	p-acp	After	after	0
these	these	d	these	these	0
ships	ships	n2	ships	ship	0
had	had	vhd	had	have	0
cast	cast	vvn	cast	cast	0
anker	anker	n1	anchor	anchor	0
,	,	,	,	,	0
we	we	pns12	we	we	0
descried	descried	vvd	descried	descry	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
sent	sent	vvd	sent	send	0
one	one	crd	one	one	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
ship	ship	n1	ship	ship	0
boates	boates	n2	boats	boat	0
to	to	p-acp	to	to	0
land	land	n1	land	land	0
:	:	:	:	:	0
whereupon	whereupon	c-crq	whereupon	whereupon	0
I	I	pns11	I	i	0
caused	caused	vvd	caused	cause	0
one	one	crd	one	one	0
of	of	pp-f	of	of	0
mine	mine	png11	mine	i	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
armed	armed	vvn	armed	arm	0
with	with	p-acp	with	with	0
diligence	diligence	n1	diligence	diligence	0
to	to	pc-acp	to	to	0
send	send	vvi	send	send	0
to	to	pc-acp	to	to	0
meete	meete	vvi	meet	meet	0
them	them	pno32	them	they	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
know	know	vvi	know	know	0
who	who	r-crq	who	who	0
they	they	pns32	they	they	0
were	were	vbdr	were	be	0
.	.	.	.	.	1
In	In	p-acp	In	in	0
the	the	dt	the	the	0
meane	meane	j	mean	mean	0
while	while	n1	while	while	0
,	,	,	,	,	0
fearing	fearing	vvg	fearing	fear	0
lest	lest	cs	lest	lest	0
they	they	pns32	they	they	0
were	were	vbdr	were	be	0
Spaniards	Spaniards	np1	Spaniards	Spaniards	0
,	,	,	,	,	0
I	I	pns11	I	i	0
set	set	vvb	set	set	0
my	my	po11	my	my	0
souldiers	souldiers	n2	soldiers	soldier	0
in	in	p-acp	in	in	0
order	order	n1	order	order	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
readi-nesse	readi-nesse	j	readiness	readiness	0
,	,	,	,	,	0
attending	attending	vvg	attending	attend	0
the	the	dt	the	the	0
returne	returne	n1	return	return	0
of	of	pp-f	of	of	0
Captaine	Captaine	n1	Captain	captain	0
Vasseur	Vasseur	np1	Vasseur	Vasseur	0
and	and	cc	and	and	0
my	my	po11	my	my	0
Lieutenant	Lieutenant	n1	Lieutenant	lieutenant	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
where	where	c-crq	where	where	0
gone	gone	vvn	gone	go	0
to	to	pc-acp	to	to	0
meete	meete	vvi	meet	meet	0
them	them	pno32	them	they	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
brought	brought	vvd	brought	bring	0
me	me	pno11	me	i	0
word	word	n1	word	word	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
were	were	vbdr	were	be	0
Englishmen	Englishmen	np2	Englishmen	Englishman	0
:	:	:	:	:	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
[	[	[	[	[	0
III	III	crd	III	three	0
.	.	.	.	.	1
348	348	crd	348	348	0
-	-	-	-	-	0
]	]	]	]	]	0
trueth	trueth	n1	truth	truth	0
they	they	pns32	they	they	0
had	had	vhd	had	have	0
in	in	p-acp	in	in	0
their	their	po32	their	their	0
company	company	n2	company	company	0
one	one	pi	one	one	0
whose	whose	rg-crq	whose	who	0
name	name	n1	name	name	0
was	was	vbds	was	be	0
Martine	Martine	np1	Martine	Martine	0
Atinas	Atinas	np1	Atinas	Atinas	0
of	of	pp-f	of	of	0
Diepe	Diepe	n1	Diepe	diepe	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
at	at	p-acp	at	at	0
that	that	d	that	that	0
time	time	n1	time	time	0
was	was	vbds	was	be	0
in	in	p-acp	in	in	0
their	their	po32	their	their	0
service	service	n1	service	service	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
on	on	p-acp	on	on	0
the	the	dt	the	the	0
behalfe	behalfe	n1	behalf	behalf	0
of	of	pp-f	of	of	0
Master	Master	n1	Master	master	0
John	John	np1	John	John	0
Hawkins	Hawkins	np1	Hawkins	Hawkins	0
their	their	po32	their	their	0
Generali	Generali	fw-la	Generali	generali	0
came	came	vvd	came	come	0
to	to	pc-acp	to	to	0
request	request	vvi	request	request	0
mee	mee	pno11	me	i	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
Hawkins	Hawkins	np1	Hawkins	Hawkins	0
ye	ye	pn22	you	you	0
would	would	vmd	would	will	0
suffer	suffer	vvi	suffer	suffer	0
them	them	pno32	them	they	0
to	to	pc-acp	to	to	0
take	take	vvi	take	take	0
fresh	fresh	j	fresh	fresh	0
water	water	n1	water	water	0
,	,	,	,	,	0
whereof	whereof	c-crq	whereof	whereof	0
they	they	pns32	they	they	0
Qgnerau	Qgnerau	np1	Qgnerau	Qgnerau	0
.	.	.	.	.	0
stood	stood	vvn	stood	stand	0
in	in	p-acp	in	in	0
great	great	j	great	great	0
neede	neede	n1	need	need	0
,	,	,	,	,	0
signifying	signifying	vvg	signifying	signify	0
unto	unto	p-acp	unto	unto	0
me	me	pno11	me	i	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
had	had	vhd	had	have	0
bene	bene	vbn	be	be	0
above	above	p-acp	above	above	0
fifteene	fifteene	crd	fifteene	fifteen	0
dayes	dayes	n2	days	day	0
on	on	p-acp	on	on	0
the	the	dt	the	the	0
coast	coast	n1	coast	coast	0
to	to	pc-acp	to	to	0
get	get	vvi	get	get	0
some	some	d	some	some	0
.	.	.	.	.	1
Hee	Hee	pns31	He	he	0
brought	brought	vvd	brought	bring	0
unto	unto	p-acp	unto	unto	0
mee	mee	pno11	me	i	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
Generali	Generali	fw-la	Generali	generali	0
two	two	crd	two	two	0
flagons	flagons	n2	flagons	flagon	0
of	of	pp-f	of	of	0
wine	wine	n1	wine	wine	0
,	,	,	,	,	0
and	and	cc	and	and	0
bread	bread	n1	bred	bread	0
made	made	vvn	made	make	0
of	of	pp-f	of	of	0
wheate	wheate	n1	wheat	wheat	0
:	:	:	:	:	0
which	which	r-crq	which	which	0
greatly	greatly	av-j	greatly	great	0
refreshed	refreshed	vvd	refreshed	refresh	0
me	me	pno11	me	i	0
,	,	,	,	,	0
forasmuch	forasmuch	av	forasmuch	forasmuch	0
as	as	c-acp	as	as	0
for	for	p-acp	for	for	0
seven	seven	crd	seven	seven	0
moneths	moneths	ng2	months	month	0
space	space	n1	space	space	0
I	I	pns11	I	i	0
never	never	av-x	never	never	0
tasted	tasted	vvd	tasted	taste	0
a	a	dt	a	a	0
drop	drop	n1	drop	drop	0
of	of	pp-f	of	of	0
wine	wine	n1	wine	wine	0
:	:	:	:	:	0
neverthelesse	neverthelesse	av	nevertheless	nevertheless	0
it	it	pn31	it	it	0
was	was	vbds	was	be	0
all	all	av-d	all	all	0
divided	divided	vvn	divided	divide	0
among	among	p-acp	among	among	0
the	the	dt	the	the	0
greatest	greatest	js	greatest	great	0
part	part	n1	part	part	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
souldiers	souldiers	n2	soldiers	soldier	0
.	.	.	.	.	1
This	This	np1	This	This	0
Martine	Martine	np1	Martine	Martine	0
Atinas	Atinas	np1	Atinas	Atinas	0
had	had	vhd	had	have	0
guided	guided	vvn	guided	guide	0
the	the	dt	the	the	0
Englishmen	Englishmen	np2	Englishmen	Englishman	0
unto	unto	p-acp	unto	unto	0
our	our	po12	our	our	0
coast	coast	n1	coast	coast	0
,	,	,	,	,	0
wherewith	wherewith	c-crq	wherewith	wherewith	0
he	he	pns31	he	he	0
was	was	vbds	was	be	0
acquainted	acquainted	vvn	acquainted	acquaint	0
:	:	:	:	:	0
for	for	c-acp	for	for	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
yeere	yeere	n1	year	year	0
1562	1562	crd	1562	1562	0
he	he	pns31	he	he	0
came	came	vvd	came	come	0
thither	thither	av	thither	thither	0
with	with	p-acp	with	with	0
me	me	pno11	me	i	0
,	,	,	,	,	0
and	and	cc	and	and	0
therefore	therefore	av	therefore	therefore	0
the	the	dt	the	the	0
Generali	Generali	fw-la	Generali	generali	0
sent	sent	n1	sent	scent	0
him	him	pno31	him	he	0
to	to	p-acp	to	to	0
me	me	pno11	me	i	0
.	.	.	.	.	1
Therefore	Therefore	av	Therefore	therefore	0
after	after	c-acp	after	after	0
I	I	pns11	I	i	0
had	had	vhd	had	have	0
granted	granted	vvn	granted	grant	0
his	his	po31	his	his	0
request	request	n1	request	request	0
,	,	,	,	,	0
hee	hee	pns31	he	he	0
signified	signified	vvd	signified	signify	0
the	the	dt	the	the	0
same	same	d	same	same	0
unto	unto	p-acp	unto	unto	0
the	the	dt	the	the	0
Generali	Generali	fw-la	Generali	generali	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
the	the	dt	the	the	0
next	next	ord	next	next	0
day	day	n1	day	day	0
following	following	vvg	following	follow	0
caused	caused	vvd	caused	cause	0
one	one	crd	one	one	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
small	small	j	small	small	0
shippes	shippes	n2	ships	ship	0
to	to	pc-acp	to	to	0
enter	enter	vvi	enter	enter	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
river	river	n1	river	river	0
,	,	,	,	,	0
and	and	cc	and	and	0
came	came	vvd	came	come	0
to	to	pc-acp	to	to	0
see	see	vvi	see	see	0
me	me	pno11	me	i	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
great	great	j	great	great	0
shipboate	shipboate	n1	shipboate	shipboate	0
,	,	,	,	,	0
accompanied	accompanied	vvn	accompanied	accompany	0
with	with	p-acp	with	with	0
gentle	gentle	j	gentle	gentle	0
-	-	-	-	-	0
men	men	n2	men	man	0
honourably	honourably	av-j	honourably	honourable	0
apparelled	apparelled	vvn	appareled	apparel	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
unarmed	unarmed	vvn	unarmed	unarm	0
.	.	.	.	.	1
He	He	pns31	He	he	0
sent	sent	vvd	sent	send	0
for	for	p-acp	for	for	0
great	great	j	great	great	0
store	store	n1	store	store	0
of	of	pp-f	of	of	0
bread	bread	n1	bred	bread	0
and	and	cc	and	and	0
wine	wine	n1	wine	wine	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
distribute	distribute	vvi	distribute	distribute	0
thereof	thereof	av	thereof	thereof	0
to	to	p-acp	to	to	0
every	every	d	every	every	0
one	one	crd	one	one	0
:	:	:	:	:	0
On	On	p-acp	On	on	0
my	my	po11	my	my	0
part	part	n1	part	part	0
I	I	pns11	I	i	0
made	made	vvd	made	make	0
him	him	pno31	him	he	0
the	the	dt	the	the	0
best	best	js	best	best	0
cheere	cheere	n1	cheer	cheer	0
Sheepe	Sheepe	n1	Sheep	sheep	0
and	and	cc	and	and	0
I	I	pns11	I	i	0
could	could	vmd	could	can	0
possibly	possibly	av-j	possibly	possible	0
,	,	,	,	,	0
and	and	cc	and	and	0
caused	caused	vvd	caused	cause	0
certaine	certaine	j	certain	certain	0
sheepe	sheepe	n1	sheep	sheep	0
and	and	cc	and	and	0
poultry	poultry	n1	poultry	poultry	0
^int^FloFida^	^int^FloFida^	n1	^int^FloFida^	^int^flofida^	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
killed	killed	vvn	killed	kill	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
untill	untill	c-acp	until	until	0
this	this	d	this	this	0
present	present	n1	present	present	0
I	I	pns11	I	i	0
had	had	vhd	had	have	0
carefully	carefully	av-j	carefully	careful	0
'	'	'	'	'	0
preserved	preserved	vvd	preserved	preserve	0
hoping	hoping	vvg	hoping	hope	0
to	to	pc-acp	to	to	0
store	store	vvi	store	store	0
the	the	dt	the	the	0
countrey	countrey	n1	country	country	0
withall	withall	av	withal	withal	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
notwithstanding	notwithstanding	a-acp	notwithstanding	notwithstanding	0
all	all	d	all	all	0
the	the	dt	the	the	0
necessities	necessities	n2	necessities	necessity	0
and	and	cc	and	and	0
sicknesse	sicknesse	n1	sickness	sickness	0
that	that	cst	that	that	0
happened	happened	vvd	happened	happen	0
unto	unto	p-acp	unto	unto	0
me	me	pno11	me	i	0
,	,	,	,	,	0
I	I	pns11	I	i	0
would	would	vmd	would	will	0
not	not	xx	not	not	0
suffer	suffer	vvi	suffer	suffer	0
so	so	av	so	so	0
much	much	av-d	much	much	0
as	as	c-acp	as	as	0
one	one	crd	one	one	0
chicken	chicken	n1	chicken	chicken	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
killed	killed	vvn	killed	kill	0
:	:	:	:	:	0
by	by	p-acp	by	by	0
which	which	r-crq	which	which	0
meanes	meanes	vvz	means	mean	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
short	short	j	short	short	0
time	time	n1	time	time	0
I	I	pns11	I	i	0
had	had	vhd	had	have	0
gathered	gathered	vvn	gathered	gather	0
together	together	av	together	together	0
above	above	p-acp	above	above	0
an	an	dt	and	a	0
hundred	hundred	crd	hundred	hundred	0
pullets	pullets	ng1	pullets	pullet	0
.	.	.	.	.	1
Nowe	Nowe	av	Now	now	0
three	three	crd	three	three	0
dayes	dayes	n2	days	day	0
passed	passed	vvn	passed	pass	0
,	,	,	,	,	0
while	while	cs	while	while	0
the	the	dt	the	the	0
English	English	jp	English	english	0
General	General	n1	General	general	0
remained	remained	vvd	remained	remain	0
with	with	p-acp	with	with	0
me	me	pno11	me	i	0
,	,	,	,	,	0
during	during	p-acp	during	during	0
which	which	r-crq	which	which	0
time	time	n1	time	time	0
the	the	dt	the	the	0
Indians	Indians	np1	Indians	Indians	0
came	came	vvd	came	come	0
in	in	p-acp	in	in	0
from	from	p-acp	from	from	0
all	all	d	all	all	0
parts	parts	n2	parts	part	0
to	to	pc-acp	to	to	0
see	see	vvi	see	see	0
him	him	pno31	him	he	0
,	,	,	,	,	0
and	and	cc	and	and	0
asked	asked	vvd	asked	ask	0
me	me	pno11	me	i	0
whether	whether	cs	whither	whether	0
he	he	pns31	he	he	0
An	An	dt	And	a	0
advantage	advantage	n1	advantage	advantage	0
were	were	vbdr	were	be	0
my	my	po11	my	my	0
brother	brother	n1	brother	brother	0
:	:	:	:	:	0
I	I	pns11	I	i	0
tolde	tolde	vvd	told	tell	0
them	them	pno32	them	they	0
he	he	pns31	he	he	0
was	was	vbds	was	be	0
so	so	av	so	so	0
,	,	,	,	,	0
and	and	cc	and	and	0
signified	signified	vvd	signified	signify	0
wisely	wisely	av-j	wisely	wise	0
taken	taken	vvn	taken	take	0
.	.	.	.	.	0
unto	unto	p-acp	unto	unto	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
was	was	vbds	was	be	0
come	come	vvn	come	come	0
to	to	pc-acp	to	to	0
see	see	vvi	see	see	0
me	me	pno11	me	i	0
and	and	cc	and	and	0
ayde	ayde	vvi	aid	aid	0
me	me	pno11	me	i	0
with	with	p-acp	with	with	0
so	so	av	so	so	0
great	great	j	great	great	0
store	store	n1	store	store	0
of	of	pp-f	of	of	0
victuals	victuals	n2	victuals	victual	0
,	,	,	,	,	0
that	that	cst	that	that	0
from	from	p-acp	from	from	0
thence	thence	av	thence	thence	0
forward	forward	av-j	forward	forward	0
I	I	pns11	I	i	0
should	should	vmd	should	shall	0
have	have	vhi	have	have	0
no	no	dx	no	no	0
neede	neede	n1	need	need	0
to	to	pc-acp	to	to	0
take	take	vvi	take	take	0
any	any	d	any	any	0
thing	thing	n1	thing	thing	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
.	.	.	.	.	1
The	The	dt	The	the	0
bruite	bruite	n1	bruit	bruit	0
hereof	hereof	av	hereof	hereof	0
incontinently	incontinently	av-j	incontinently	incontinent	0
was	was	vbds	was	be	0
spread	spread	vvn	spread	spread	0
over	over	p-acp	over	over	0
all	all	d	all	all	0
the	the	dt	the	the	0
countrey	countrey	n1	country	country	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
such	such	d	such	such	0
sort	sort	n1	sort	sort	0
as	as	c-acp	as	as	0
Ambassadours	Ambassadours	n2	Ambassadors	ambassador	0
came	came	vvd	came	come	0
unto	unto	p-acp	unto	unto	0
me	me	pno11	me	i	0
from	from	p-acp	from	from	0
all	all	d	all	all	0
parts	parts	n2	parts	part	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
on	on	p-acp	on	on	0
the	the	dt	the	the	0
behalfe	behalfe	n1	behalf	behalf	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
kings	kings	n2	kings	king	0
their	their	po32	their	their	0
masters	masters	n2	master's	master	0
desired	desired	vvd	desired	desire	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
alliance	alliance	n1	alliance	alliance	0
with	with	p-acp	with	with	0
me	me	pno11	me	i	0
:	:	:	:	:	0
and	and	cc	and	and	0
even	even	av	even	even	0
they	they	pns32	they	they	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
before	before	a-acp	before	before	0
sought	sought	vvd	sought	seek	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
warre	warre	n1	war	war	0
against	against	p-acp	against	against	0
me	me	pno11	me	i	0
,	,	,	,	,	0
came	came	vvd	came	come	0
to	to	pc-acp	to	to	0
offer	offer	vvi	offer	offer	0
their	their	po32	their	their	0
friendship	friendship	n1	friendship	friendship	0
and	and	cc	and	and	0
service	service	n1	service	service	0
unto	unto	p-acp	unto	unto	0
me	me	pno11	me	i	0
:	:	:	:	:	0
Whereupon	Whereupon	c-crq	Whereupon	whereupon	0
I	I	pns11	I	i	0
received	received	vvd	received	receive	0
them	them	pno32	them	they	0
and	and	cc	and	and	0
gratified	gratified	vvd	gratified	gratify	0
them	them	pno32	them	they	0
with	with	p-acp	with	with	0
certaine	certaine	j	certain	certain	0
presents	presents	n2	presents	present	0
.	.	.	.	.	1
The	The	dt	The	the	0
General	General	n1	General	general	0
immediately	immediately	av-j	immediately	immediate	0
understood	understood	vvd	understood	understand	0
the	the	dt	the	the	0
desire	desire	n1	desire	desire	0
&	&	cc	&	and	0
urgent	urgent	j	urgent	urgent	0
occasion	occasion	n1	occasion	occasion	0
which	which	r-crq	which	which	0
I	I	pns11	I	i	0
had	had	vhd	had	have	0
to	to	pc-acp	to	to	0
returne	returne	vvi	return	return	0
into	into	p-acp	into	into	0
France	France	np1	France	France	0
:	:	:	:	:	0
whereupon	whereupon	c-crq	whereupon	whereupon	0
he	he	pns31	he	he	0
offred	offred	vvd	offered	offer	0
to	to	pc-acp	to	to	0
transport	transport	vvi	transport	transport	0
me	me	pno11	me	i	0
and	and	cc	and	and	0
all	all	d	all	all	0
my	my	po11	my	my	0
company	company	n1	company	company	0
home	home	av-an	home	home	0
:	:	:	:	:	0
whereunto	whereunto	c-crq	whereunto	whereunto	0
notwithstanding	notwithstanding	c-acp	notwithstanding	notwithstanding	0
I	I	pns11	I	i	0
would	would	vmd	would	will	0
not	not	xx	not	not	0
agree	agree	vvi	agree	agree	0
,	,	,	,	,	0
being	being	vbg	being	be	0
in	in	p-acp	in	in	0
doubt	doubt	n1	doubt	doubt	0
upon	upon	p-acp	upon	upon	0
what	what	r-crq	what	what	0
occasion	occasion	n1	occasion	occasion	0
he	he	pns31	he	he	0
made	made	vvd	made	make	0
so	so	av	so	so	0
large	large	j	large	large	0
an	an	dt	and	a	0
offer	offer	n1	offer	offer	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
I	I	pns11	I	i	0
knewe	knewe	vvd	knew	know	0
not	not	xx	not	not	0
how	how	c-crq	how	how	0
the	the	dt	the	the	0
case	case	n1	case	case	0
stood	stood	vvd	stood	stand	0
betweene	betweene	p-acp	between	between	0
the	the	dt	the	the	0
French	French	jp	French	french	0
and	and	cc	and	and	0
the	the	dt	the	the	0
English	English	jp	English	english	0
:	:	:	:	:	0
and	and	cc	and	and	0
although	although	cs	although	although	0
hee	hee	pns31	he	he	0
promised	promised	vvd	promised	promise	0
me	me	pno11	me	i	0
on	on	p-acp	on	on	0
his	his	po31	his	his	0
faith	faith	n1	faith	faith	0
to	to	pc-acp	to	to	0
put	put	vvi	put	put	0
mee	mee	pno11	me	i	0
on	on	p-acp	on	on	0
The	The	dt	The	the	0
Trench	Trench	n1	Trench	trench	0
land	land	n1	land	land	0
in	in	p-acp	in	in	0
France	France	np1	France	France	0
,	,	,	,	,	0
before	before	c-acp	before	before	0
hee	hee	pns31	he	he	0
would	would	vmd	would	will	0
touch	touch	vvi	touch	touch	0
in	in	p-acp	in	in	0
England	England	np1	England	England	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
mistrusted	mistrusted	vvd	mistrusted	mistrust	0
that	that	d	that	that	0
j	j	crd	j	j	0
stood	stood	vvd	stood	stand	0
jn	jn	zz	jn	jn	0
doubt	doubt	n1	doubt	doubt	0
least	least	cs	lest	lest	0
he	he	pns31	he	he	0
would	would	vmd	would	will	0
attempt	attempt	vvi	attempt	attempt	0
somewhat	somewhat	av	somewhat	somewhat	0
in	in	p-acp	in	in	0
{	{	{	{	{	0
men	men	n2	men	man	0
would	would	vmd	would	will	0
'	'	'	'	'	0
Fkrida	Fkrida	np1	Fkrida	Fkrida	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
name	name	n1	name	name	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
mistresse	mistresse	n1	mistress	mistress	0
.	.	.	.	.	1
Wherfore	Wherfore	c-crq	Wherefore	wherefore	0
I	I	pns11	I	i	0
flatly	flatly	av-j	flatly	flat	0
plant	plant	vvb	plant	plant	0
in	in	p-acp	in	in	0
refused	refused	vvd	refused	refuse	0
his	his	po31	his	his	0
offer	offer	n1	offer	offer	0
:	:	:	:	:	0
whereupon	whereupon	c-crq	whereupon	whereupon	0
there	there	a-acp	there	there	0
arose	arose	vvd	arose	arise	0
a	a	dt	a	a	0
great	great	j	great	great	0
mutinie	mutinie	n1	mutiny	mutiny	0
Florida	Florida	np1	Florida	Florida	0
.	.	.	.	.	0
among	among	p-acp	among	among	0
my	my	po11	my	my	0
souldiers	souldiers	n2	soldiers	soldier	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
sayd	sayd	vvd	said	say	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
sought	sought	vvd	sought	seek	0
to	to	pc-acp	to	to	0
destroy	destroy	vvi	destroy	destroy	0
them	them	pno32	them	they	0
all	all	d	all	all	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
the	the	dt	the	the	0
Brigandine	Brigandine	n1	Brigandine	brigandine	0
,	,	,	,	,	0
wherof	wherof	c-crq	whereof	whereof	0
I	I	pns11	I	i	0
spake	spake	vvd	spoke	speak	0
before	before	a-acp	before	before	0
,	,	,	,	,	0
78	78	crd	78	78	0
was	was	vbds	was	be	0
not	not	xx	not	not	0
sufficient	sufficient	j	sufficient	sufficient	0
to	to	pc-acp	to	to	0
transport	transport	vvi	transport	transport	0
them	them	pno32	them	they	0
,	,	,	,	,	0
considering	considering	vvg	considering	consider	0
the	the	dt	the	the	0
season	season	n1	season	season	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
yeere	yeere	n1	year	year	0
wherein	wherein	c-crq	wherein	wherein	0
wee	wee	pns12	we	we	0
were	were	vbdr	were	be	0
.	.	.	.	.	1
The	The	dt	The	the	0
bruite	bruite	n1	bruit	bruit	0
and	and	cc	and	and	0
mutiny	mutiny	n1	mutiny	mutiny	0
increased	increased	vvd	increased	increase	0
more	more	av-dc	more	more	0
and	and	cc	and	and	0
more	more	av-dc	more	more	0
:	:	:	:	:	0
for	for	c-acp	for	for	0
after	after	p-acp	after	after	0
that	that	d	that	that	0
the	the	dt	the	the	0
Generali	Generali	fw-la	Generali	generali	0
was	was	vbds	was	be	0
returned	returned	vvn	returned	return	0
to	to	p-acp	to	to	0
his	his	po31	his	his	0
ships	ships	n2	ships	ship	0
,	,	,	,	,	0
he	he	pns31	he	he	0
told	told	vvd	told	tell	0
certaine	certaine	j	certain	certain	0
gentlemen	gentlemen	n2	gentlemen	gentleman	0
and	and	cc	and	and	0
souldiers	souldiers	n2	soldiers	soldier	0
which	which	r-crq	which	which	0
went	went	vvd	went	go	0
to	to	pc-acp	to	to	0
see	see	vvi	see	see	0
him	him	pno31	him	he	0
,	,	,	,	,	0
partly	partly	av	partly	partly	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
good	good	j	good	good	0
cheere	cheere	n1	cheer	cheer	0
with	with	p-acp	with	with	0
him	him	pno31	him	he	0
,	,	,	,	,	0
hee	hee	pns31	he	he	0
declared	declared	vvd	declared	declare	0
,	,	,	,	,	0
I	I	pns11	I	i	0
say	say	vvb	say	say	0
unto	unto	p-acp	unto	unto	0
them	them	pno32	them	they	0
,	,	,	,	,	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
greatly	greatly	av-j	greatly	great	0
doubted	doubted	vvd	doubted	doubt	0
that	that	cst	that	that	0
hardly	hardly	av	hardly	hardly	0
we	we	pns12	we	we	0
should	should	vmd	should	shall	0
be	be	vbi	be	be	0
able	able	j	able	able	0
to	to	pc-acp	to	to	0
passe	passe	vvi	pass	pass	0
safely	safely	av-j	safely	safe	0
in	in	p-acp	in	in	0
those	those	d	those	those	0
vessels	vessels	n2	vessels	vessel	0
which	which	r-crq	which	which	0
we	we	pns12	we	we	0
had	had	vhd	had	have	0
:	:	:	:	:	0
and	and	cc	and	and	0
that	that	cst	that	that	0
in	in	p-acp	in	in	0
case	case	n1	case	case	0
we	we	pns12	we	we	0
should	should	vmd	should	shall	0
enterprise	enterprise	vvi	enterprise	enterprise	0
the	the	dt	the	the	0
same	same	d	same	same	0
,	,	,	,	,	0
we	we	pns12	we	we	0
should	should	vmd	should	shall	0
no	no	dx	no	no	0
doubt	doubt	n1	doubt	doubt	0
be	be	vbb	be	be	0
in	in	p-acp	in	in	0
great	great	j	great	great	0
jeopardy	jeopardy	n1	jeopardy	jeopardy	0
:	:	:	:	:	0
notwithstanding	notwithstanding	a-acp	notwithstanding	notwithstanding	0
,	,	,	,	,	0
if	if	cs	if	if	0
I	I	pns11	I	i	0
were	were	vbdr	were	be	0
so	so	av	so	so	0
contented	contented	vvn	contented	content	0
,	,	,	,	,	0
he	he	pns31	he	he	0
would	would	vmd	would	will	0
transport	transport	vvi	transport	transport	0
part	part	n1	part	part	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
men	men	n2	men	man	0
in	in	p-acp	in	in	0
