Of	Of	pp-f	Of	of	0
wood	wood	n1	wood	wood	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
perfumes	perfumes	n2	perfumes	perfume	0
.	.	.	.	.	1
When	When	c-crq	When	when	0
all	all	d	all	all	0
this	this	d	this	this	0
is	is	vbz	is	be	0
readie	readie	j	ready	ready	0
,	,	,	,	,	0
the	the	dt	the	the	0
corde	corde	n1	cord	cord	0
wherewith	wherewith	c-crq	wherewith	wherewith	0
the	the	dt	the	the	0
litter	litter	n1	litter	litter	0
was	was	vbds	was	be	0
caried	caried	vvn	carried	carry	0
,	,	,	,	,	0
is	is	vbz	is	be	0
throwen	throwen	vvn	thrown	throw	0
by	by	p-acp	by	by	0
a	a	dt	a	a	0
long	long	j	long	long	0
rope	rope	n1	rope	rope	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
fire	fire	n1	fire	fire	0
:	:	:	:	:	0
as	as	c-acp	as	as	0
many	many	d	many	many	0
as	as	c-acp	as	as	0
are	are	vbr	are	be	0
present	present	j	present	present	0
strive	strive	vvb	strive	strive	0
to	to	pc-acp	to	to	0
take	take	vvi	take	take	0
the	the	dt	the	the	0
rope	rope	n1	rope	rope	0
in	in	p-acp	in	in	0
their	their	po32	their	their	0
handes	handes	n2	hands	hand	0
,	,	,	,	,	0
using	using	vvg	using	use	0
their	their	po32	their	their	0
aforesayd	aforesayd	j	aforesaid	aforesaid	0
clamours	clamours	n2	clamours	clamour	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
done	done	vdn	done	do	0
,	,	,	,	,	0
342	342	crd	342	342	0
they	they	pns32	they	they	0
goe	goe	vvb	go	go	0
in	in	p-acp	in	in	0
procession	procession	n1	procession	procession	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
were	were	vbdr	were	be	0
round	round	j	round	round	0
about	about	p-acp	about	about	0
the	the	dt	the	the	0
quadrangle	quadrangle	n1	quadrangle	quadrangle	0
thrise	thrise	av	thrice	thrice	0
.	.	.	.	.	1
Then	Then	av	Then	then	0
setting	setting	vvg	setting	set	0
the	the	dt	the	the	0
litter	litter	n1	litter	litter	0
on	on	p-acp	on	on	0
the	the	dt	the	the	0
wood	wood	n1	wood	wood	0
built	built	vvd	built	build	0
up	up	a-acp	up	up	0
ready	ready	j	ready	ready	0
for	for	c-acp	for	for	0
the	the	dt	the	the	0
fire	fire	n1	fire	fire	0
that	that	cst	that	that	0
Bonzius	Bonzius	np1	Bonzius	Bonzius	0
who	who	r-crq	who	who	0
then	then	av	then	then	0
is	is	vbz	is	be	0
master	master	n1	master	master	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
ceremonies	ceremonies	n2	ceremonies	ceremony	0
,	,	,	,	,	0
saieth	saieth	vvz	sayeth	say	0
a	a	dt	a	a	0
verse	verse	n1	verse	verse	0
that	that	cst	that	that	0
no	no	dx	no	no	0
bodie	bodie	n1	body	body	0
there	there	a-acp	there	there	0
understandeth	understandeth	vvz	understands	understand	0
,	,	,	,	,	0
whirling	whirling	vvg	whirling	whirl	0
thrise	thrise	av	thrice	thrice	0
about	about	a-acp	about	about	0
over	over	p-acp	over	over	0
his	his	po31	his	his	0
head	head	n1	head	head	0
a	a	dt	a	a	0
torch	torch	n1	torch	torch	0
lighted	lighted	vvd	lighted	light	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
signifie	signifie	vvi	signify	signify	0
thereby	thereby	av	thereby	thereby	0
that	that	cst	that	that	0
the	the	dt	the	the	0
soule	soule	n1	soul	soul	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
dead	dead	j	dead	dead	0
man	man	n1	man	man	0
had	had	vhd	had	have	0
neither	neither	dx	neither	neither	0
any	any	d	any	any	0
beginning	beginning	n1	beginning	beginning	0
,	,	,	,	,	0
ne	ne	ccx	ne	ne	0
shall	shall	vmb	shall	shall	0
have	have	vhi	have	have	0
at	at	p-acp	at	at	0
any	any	d	any	any	0
time	time	n1	time	time	0
an	an	dt	and	a	0
ende	ende	n1	end	end	0
,	,	,	,	,	0
and	and	cc	and	and	0
throweth	throweth	vvz	throweth	throw	0
away	away	av	away	away	0
the	the	dt	the	the	0
torch	torch	n1	torch	torch	0
.	.	.	.	.	1
Two	Two	crd	Two	two	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
dead	dead	j	dead	dead	0
man	man	n1	man	man	0
his	his	po31	his	his	0
children	children	n2	children	child	0
,	,	,	,	,	0
or	or	cc	or	or	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
neere	neere	j	near	near	0
kinne	kinne	n1	kin	kin	0
,	,	,	,	,	0
take	take	vvb	take	take	0
it	it	pn31	it	it	0
up	up	a-acp	up	up	0
againe	againe	av	again	again	0
,	,	,	,	,	0
and	and	cc	and	and	0
standing	standing	vvg	standing	stand	0
one	one	pi	one	one	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
East	East	n1	East	east	0
side	side	n1	side	side	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
litter	litter	n1	litter	litter	0
,	,	,	,	,	0
the	the	dt	the	the	0
other	other	j-jn	other	other	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
West	West	n1	West	west	0
,	,	,	,	,	0
doe	doe	vdb	do	do	0
for	for	p-acp	for	for	0
honour	honour	n1	honour	honour	0
and	and	cc	and	and	0
reverence	reverence	n1	reverence	reverence	0
reach	reach	vvi	reach	reach	0
it	it	pn31	it	it	0
to	to	p-acp	to	to	0
each	each	d	each	each	0
other	other	n-jn	other	other	0
thrise	thrise	av	thrice	thrice	0
over	over	p-acp	over	over	0
the	the	dt	the	the	0
dead	dead	j	dead	dead	0
corps	corps	n1	corpse	corpse	0
,	,	,	,	,	0
and	and	cc	and	and	0
so	so	av	so	so	0
cast	cast	vvd	cast	cast	0
it	it	pn31	it	it	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
pile	pile	n1	pile	pile	0
of	of	pp-f	of	of	0
wood	wood	n1	wood	wood	0
:	:	:	:	:	0
by	by	p-acp	by	by	0
and	and	cc	and	and	0
by	by	a-acp	by	by	0
they	they	pns32	they	they	0
throw	throw	vvb	throw	throw	0
in	in	p-acp	in	in	0
oyle	oyle	n1	oil	oil	0
,	,	,	,	,	0
sweete	sweete	j	sweet	sweet	0
wood	wood	n1	wood	wood	0
,	,	,	,	,	0
and	and	cc	and	and	0
other	other	j-jn	other	other	0
perfumes	perfumes	n2	perfumes	perfume	0
,	,	,	,	,	0
accordingly	accordingly	av-vvg	accordingly	accord	0
as	as	c-acp	as	as	0
they	they	pns32	they	they	0
have	have	vhb	have	have	0
plentie	plentie	n1	plenty	plenty	0
,	,	,	,	,	0
and	and	cc	and	and	0
so	so	av	so	so	0
with	with	p-acp	with	with	0
a	a	dt	a	a	0
great	great	j	great	great	0
flame	flame	n1	flame	flame	0
bring	bring	vvi	bring	bring	0
the	the	dt	the	the	0
corpes	corpes	n2	corpses	corpse	0
to	to	p-acp	to	to	0
ashes	ashes	n2	ashes	ash	0
:	:	:	:	:	0
his	his	po31	his	his	0
children	children	n2	children	child	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
meane	meane	j	mean	mean	0
while	while	n1	while	while	0
putting	putting	vvg	putting	put	0
sweete	sweete	j	sweet	sweet	0
wood	wood	n1	wood	wood	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
chafer	chafer	vvb	chafer	chaffer	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
table	table	n1	table	table	0
with	with	p-acp	with	with	0
odours	odours	n2	odours	odour	0
,	,	,	,	,	0
doe	doe	vdb	do	do	0
solemnly	solemnly	av-j	solemnly	solemn	0
and	and	cc	and	and	0
religiously	religiously	av-j	religiously	religious	0
worship	worship	vvi	worship	worship	0
their	their	po32	their	their	0
father	father	n1	father	father	0
as	as	p-acp	as	as	0
a	a	dt	a	a	0
Saint	Saint	n1	Saint	saint	0
:	:	:	:	:	0
which	which	r-crq	which	which	0
being	being	vbg	being	be	0
done	done	vdn	done	do	0
,	,	,	,	,	0
the	the	dt	the	the	0
Bonzii	Bonzii	np1	Bonzii	Bonzii	0
are	are	vbr	are	be	0
paied	paied	vvn	paid	pay	0
each	each	d	each	each	0
one	one	pi	one	one	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
degree	degree	n1	degree	degree	0
.	.	.	.	.	1
The	The	dt	The	the	0
master	master	n1	master	master	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
ceremonies	ceremonies	n2	ceremonies	ceremony	0
hath	hath	vhz	hath	have	0
for	for	p-acp	for	for	0
his	his	po31	his	his	0
part	part	n1	part	part	0
five	five	crd	five	five	0
duckats	duckats	n2	ducats	ducat	0
,	,	,	,	,	0
sometimes	sometimes	av	sometime	sometime	0
tenne	tenne	crd	tenne	ten	0
,	,	,	,	,	0
sometimes	sometimes	av	sometime	sometime	0
twentie	twentie	crd	twentie	twenty	0
,	,	,	,	,	0
the	the	dt	the	the	0
rest	rest	n1	rest	rest	0
have	have	vhi	have	have	0
tenne	tenne	crd	tenne	ten	0
Julies	Julies	npg1	Julies	julies	0
a	a	dt	a	a	0
piece	piece	n1	piece	piece	0
,	,	,	,	,	0
or	or	cc	or	or	0
els	els	av	else	else	0
a	a	dt	a	a	0
certaine	certaine	j	certain	certain	0
number	number	n1	number	number	0
of	of	pp-f	of	of	0
other	other	j-jn	other	other	0
presents	presents	n2	presents	present	0
called	called	vvn	called	call	0
Caxae	Caxae	np1	Caxae	Caxae	0
.	.	.	.	.	1
The	The	dt	The	the	0
meate	meate	n1	meat	meat	0
that	that	cst	that	that	0
was	was	vbds	was	be	0
ordained	ordained	vvn	ordained	ordain	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
soone	soone	av	soon	soon	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
dead	dead	j	dead	dead	0
corps	corps	n1	corpse	corpse	0
friends	friends	n2	friends	friend	0
and	and	cc	and	and	0
all	all	d	all	all	0
the	the	dt	the	the	0
Bonzii	Bonzii	np1	Bonzii	Bonzii	0
are	are	vbr	are	be	0
gone	gone	vvn	gone	go	0
,	,	,	,	,	0
is	is	vbz	is	be	0
left	left	vvn	left	leave	0
for	for	p-acp	for	for	0
such	such	d	such	such	0
as	as	c-acp	as	as	0
served	served	vvn	served	serve	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
obsequie	obsequie	n1	obsequy	obsequy	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
poore	poore	j	poor	poor	0
and	and	cc	and	and	0
impotent	impotent	j	impotent	impotent	0
lazars	lazars	n2	lazars	lazar	0
.	.	.	.	.	1
The	The	dt	The	the	0
next	next	ord	next	next	0
day	day	n1	day	day	0
returne	returne	vvi	return	return	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
place	place	n1	place	place	0
of	of	pp-f	of	of	0
obsequie	obsequie	n1	obsequy	obsequy	0
the	the	dt	the	the	0
dead	dead	j	dead	dead	0
man	man	n1	man	man	0
his	his	po31	his	his	0
children	children	n2	children	child	0
,	,	,	,	,	0
his	his	po31	his	his	0
kinred	kinred	n1	kindred	kindred	0
and	and	cc	and	and	0
friends	friends	n2	friends	friend	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
gathering	gathering	vvg	gathering	gather	0
up	up	a-acp	up	up	0
his	his	po31	his	his	0
ashes	ashes	n2	ashes	ash	0
,	,	,	,	,	0
bones	bones	n2	bones	bone	0
,	,	,	,	,	0
and	and	cc	and	and	0
teeth	teeth	n2	teeth	tooth	0
,	,	,	,	,	0
doe	doe	vdb	do	do	0
put	put	vvi	put	put	0
them	them	pno32	them	they	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
gilded	gilded	j-vvn	gilded	gild	0
pot	pot	n1	pot	pot	0
,	,	,	,	,	0
and	and	cc	and	and	0
so	so	av	so	so	0
carie	carie	vvi	carry	carry	0
them	them	pno32	them	they	0
home	home	av-an	home	home	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
bee	bee	vbi	be	be	0
set	set	vvn	set	set	0
up	up	a-acp	up	up	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
same	same	d	same	same	0
pot	pot	n1	pot	pot	0
covered	covered	vvn	covered	cover	0
with	with	p-acp	with	with	0
cloth	cloth	n1	cloth	cloth	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
middest	middest	n1	midst	midst	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
houses	houses	n2	houses	house	0
.	.	.	.	.	1
Many	Many	av-d	Many	many	0
Bonzii	Bonzii	np1	Bonzii	Bonzii	0
returne	returne	vvi	return	return	0
likewise	likewise	av	likewise	likewise	0
to	to	p-acp	to	to	0
these	these	d	these	these	0
private	private	j	private	private	0
funerals	funerals	n2	funerals	funeral	0
,	,	,	,	,	0
and	and	cc	and	and	0
so	so	av	so	so	0
doe	doe	vdb	do	do	0
they	they	pns32	they	they	0
againe	againe	av	again	again	0
the	the	dt	the	the	0
seventh	seventh	ord	seventh	seven	0
day	day	n1	day	day	0
:	:	:	:	:	0
then	then	av	then	then	0
cary	cary	vvb	carry	carry	0
they	they	pns32	they	they	0
out	out	av	out	out	0
the	the	dt	the	the	0
ashes	ashes	n2	ashes	ash	0
to	to	pc-acp	to	to	0
bee	bee	vbi	be	be	0
buried	buried	vvn	buried	bury	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
place	place	n1	place	place	0
appointed	appointed	vvn	appointed	appoint	0
,	,	,	,	,	0
laying	laying	vvg	laying	lay	0
thereupon	thereupon	av	thereupon	thereupon	0
a	a	dt	a	a	0
fouresquare	fouresquare	j	foursquare	foursquare	0
stone	stone	n1	stone	stone	0
,	,	,	,	,	0
wherein	wherein	q-crq	wherein	wherein	0
is	is	vbz	is	be	0
written	written	vvn	written	write	0
in	in	p-acp	in	in	0
great	great	j	great	great	0
letters	letters	n2	letters	letter	0
drawen	drawen	vvn	drawn	draw	0
all	all	d	all	all	0
the	the	dt	the	the	0
length	length	n1	length	length	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
stone	stone	n1	stone	stone	0
,	,	,	,	,	0
the	the	dt	the	the	0
name	name	n1	name	name	0
of	of	pp-f	of	of	0
that	that	d	that	that	0
devil	devil	n1	devil	devil	0
the	the	dt	the	the	0
which	which	r-crq	which	which	0
the	the	dt	the	the	0
dead	dead	j	dead	dead	0
man	man	n1	man	man	0
worshipped	worshipped	vvn	worshipped	worship	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
life	life	n1	life	life	0
time	time	n1	time	time	0
.	.	.	.	.	1
Every	Every	np1	Every	Every	0
day	day	n1	day	day	0
afterward	afterward	av	afterwards	afterward	0
his	his	po31	his	his	0
343	343	crd	343	343	0
A.D.	A.D.	np1	A.D.	A.D.	0
I565	I565	np1	I565	I565	0
-	-	-	-	-	0
children	children	n2	children	child	0
resort	resort	vvi	resort	resort	0
unto	unto	p-acp	unto	unto	0
the	the	dt	the	the	0
grave	grave	n1	grave	grave	0
with	with	p-acp	with	with	0
roses	roses	n2	roses	rose	0
and	and	cc	and	and	0
warme	warme	j	warm	warm	0
water	water	n1	water	water	0
that	that	cst	that	that	0
the	the	dt	the	the	0
dead	dead	j	dead	dead	0
corps	corps	n1	corpse	corpse	0
thirst	thirst	vvb	thirst	thirst	0
not	not	xx	not	not	0
.	.	.	.	.	1
Nor	Nor	ccx	Nor	nor	0
the	the	dt	the	the	0
seventh	seventh	ord	seventh	seven	0
day	day	n1	day	day	0
onely	onely	av-j	only	only	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
the	the	dt	the	the	0
seventh	seventh	ord	seventh	seven	0
moneth	moneth	n1	month	month	0
and	and	cc	and	and	0
yeere	yeere	n1	year	year	0
,	,	,	,	,	0
within	within	p-acp	within	within	0
their	their	po32	their	their	0
owne	owne	d	own	own	0
houses	houses	n2	houses	house	0
they	they	pns32	they	they	0
renue	renue	vvb	renew	renew	0
this	this	d	this	this	0
obsequie	obsequie	n1	obsequy	obsequy	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
no	no	dx	no	no	0
small	small	j	small	small	0
commodities	commodities	n2	commodities	commodity	0
and	and	cc	and	and	0
gaine	gaine	n1	gain	gain	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Bonzii	Bonzii	np1	Bonzii	Bonzii	0
:	:	:	:	:	0
great	great	j	great	great	0
rich	rich	j	rich	rich	0
men	men	n2	men	man	0
doe	doe	vdb	do	do	0
spend	spend	vvi	spend	spend	0
in	in	p-acp	in	in	0
these	these	d	these	these	0
their	their	po32	their	their	0
funerals	funerals	n2	funerals	funeral	0
3000	3000	crd	3000	3000	0
duckats	duckats	n2	ducats	ducat	0
or	or	cc	or	or	0
thereabout	thereabout	av	thereabouts	thereabouts	0
,	,	,	,	,	0
the	the	dt	the	the	0
meaner	meaner	jc	meaner	mean	0
sort	sort	n1	sort	sort	0
two	two	crd	two	two	0
or	or	cc	or	or	0
three	three	crd	three	three	0
hundred	hundred	crd	hundred	hundred	0
.	.	.	.	.	1
Such	Such	d	Such	such	0
as	as	a-acp	as	as	0
for	for	p-acp	for	for	0
povertie	povertie	n1	poverty	poverty	0
be	be	vbb	be	be	0
not	not	xx	not	not	0
able	able	j	able	able	0
to	to	pc-acp	to	to	0
go	go	vvi	go	go	0
to	to	p-acp	to	to	0
that	that	d	that	that	0
charges	charges	n2	charges	charge	0
,	,	,	,	,	0
are	are	vbr	are	be	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
night	night	n1	night	night	0
time	time	n1	time	time	0
darkelong	darkelong	vvb	darkelong	darkelong	0
without	without	p-acp	without	without	0
all	all	d	all	all	0
pompe	pompe	n1	pomp	pomp	0
and	and	cc	and	and	0
ceremonies	ceremonies	n2	ceremonies	ceremony	0
buried	buried	vvn	buried	bury	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
dunghill	dunghill	n1	dunghill	dunghill	0
.	.	.	.	.	1
They	They	pns32	They	they	0
have	have	vhb	have	have	0
another	another	j-jn	another	another	0
kinde	kinde	n1	kind	kind	0
of	of	pp-f	of	of	0
buriall	buriall	n1	burial	burial	0
,	,	,	,	,	0
especially	especially	av-j	especially	especial	0
neere	neere	av-j	near	near	0
the	the	dt	the	the	0
Sea	Sea	n1	Sea	sea	0
side	side	n1	side	side	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
them	them	pno32	them	they	0
that	that	cst	that	that	0
bee	bee	vbb	be	be	0
not	not	xx	not	not	0
yet	yet	av	yet	yet	0
dead	dead	j	dead	dead	0
.	.	.	.	.	1
These	These	np1	These	Theise	0
fellowes	fellowes	n2	fellows	fellow	0
are	are	vbr	are	be	0
such	such	d	such	such	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
having	having	vhg	having	have	0
religiously	religiously	av-j	religiously	religious	0
with	with	p-acp	with	with	0
much	much	d	much	much	0
devotion	devotion	n1	devotion	devotion	0
worshipped	worshipped	vvn	worshipped	worship	0
Amida	Amida	np1	Amida	Amida	0
,	,	,	,	,	0
now	now	av	now	now	0
desirous	desirous	j	desirous	desirous	0
to	to	pc-acp	to	to	0
see	see	vvi	see	see	0
him	him	pno31	him	he	0
,	,	,	,	,	0
doe	doe	vdb	do	do	0
slay	slay	vvi	slay	slay	0
themselves	themselves	px32	themselves	themselves	0
.	.	.	.	.	1
And	And	cc	And	and	0
first	first	ord	first	first	0
they	they	pns32	they	they	0
goe	goe	vvi	go	go	0
certaine	certaine	j	certain	certain	0
dayes	dayes	n2	days	day	0
begging	begging	vvg	begging	beg	0
almes	almes	n2	alms	alm	0
,	,	,	,	,	0
the	the	dt	the	the	0
which	which	r-crq	which	which	0
they	they	pns32	they	they	0
thrust	thrust	vvd	thrust	thrust	0
into	into	p-acp	into	into	0
their	their	po32	their	their	0
sleeves	sleeves	n2	sleeves	sleeve	0
,	,	,	,	,	0
then	then	av	then	then	0
preach	preach	vvb	preach	preach	0
they	they	pns32	they	they	0
in	in	p-acp	in	in	0
publique	publique	j	public	public	0
a	a	dt	a	a	0
sermon	sermon	n1	sermon	sermon	0
unto	unto	p-acp	unto	unto	0
the	the	dt	the	the	0
people	people	n1	people	people	0
,	,	,	,	,	0
declaring	declaring	vvg	declaring	declare	0
what	what	r-crq	what	what	0
they	they	pns32	they	they	0
mind	mind	vvb	mind	mind	0
to	to	pc-acp	to	to	0
doe	doe	vdi	do	do	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
great	great	j	great	great	0
good	good	j	good	good	0
liking	liking	n-vvg	liking	like	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
such	such	d	such	such	0
as	as	c-acp	as	as	0
doe	doe	vdb	do	do	0
heare	heare	vvi	hear	hear	0
them	them	pno32	them	they	0
:	:	:	:	:	0
for	for	p-acp	for	for	0
every	every	d	every	every	0
body	body	n1	body	body	0
wondreth	wondreth	vvz	wondereth	wonder	0
at	at	p-acp	at	at	0
such	such	d	such	such	0
a	a	dt	a	a	0
kinde	kinde	n1	kind	kind	0
of	of	pp-f	of	of	0
holinesse	holinesse	n1	holiness	holiness	0
.	.	.	.	.	1
Then	Then	av	Then	then	0
take	take	vvb	take	take	0
they	they	pns32	they	they	0
hookes	hookes	n2	hooks	hook	0
to	to	pc-acp	to	to	0
cut	cut	vvi	cut	cut	0
downe	downe	a-acp	down	down	0
briars	briars	n2	briers	brier	0
and	and	cc	and	and	0
thornes	thornes	n2	thorns	thorn	0
that	that	cst	that	that	0
might	might	vmd	might	may	0
hinder	hinder	vvi	hinder	hinder	0
them	them	pno32	them	they	0
in	in	p-acp	in	in	0
their	their	po32	their	their	0
way	way	n1	way	way	0
to	to	p-acp	to	to	0
heaven	heaven	n1	heaven	heaven	0
,	,	,	,	,	0
and	and	cc	and	and	0
so	so	av	so	so	0
embarke	embarke	vvb	embark	embark	0
themselves	themselves	px32	themselves	themselves	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
new	new	j	new	new	0
vessell	vessell	n1	vessel	vessel	0
,	,	,	,	,	0
tying	tying	vvg	tying	tie	0
great	great	j	great	great	0
stones	stones	n2	stones	stone	0
about	about	p-acp	about	about	0
their	their	po32	their	their	0
neckes	neckes	n2	necks	neck	0
,	,	,	,	,	0
armes	armes	n2	arms	arm	0
,	,	,	,	,	0
loines	loines	n2	loins	loin	0
,	,	,	,	,	0
thighes	thighes	n2	thighs	thigh	0
,	,	,	,	,	0
and	and	cc	and	and	0
feete	feete	n2	feet	foot	0
:	:	:	:	:	0
thus	thus	av	thus	thus	0
they	they	pns32	they	they	0
launching	launching	vvg	launching	launch	0
out	out	av	out	out	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
maine	maine	j	main	main	0
Sea	Sea	n1	Sea	sea	0
be	be	vbb	be	be	0
either	either	av-d	either	either	0
drowned	drowned	vvn	drowned	drown	0
there	there	a-acp	there	there	0
,	,	,	,	,	0
their	their	po32	their	their	0
shippe	shippe	n1	ship	ship	0
bouged	bouged	vvn	bouged	bouge	0
for	for	p-acp	for	for	0
that	that	d	that	that	0
purpose	purpose	n1	purpose	purpose	0
,	,	,	,	,	0
or	or	cc	or	or	0
els	els	av	else	else	0
doe	doe	vdb	do	do	0
cast	cast	vvi	cast	cast	0
themselves	themselves	px32	themselves	themselves	0
over-boord	over-boord	n1	overboard	overboard	0
headlong	headlong	av-j	headlong	headlong	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
Sea.	Sea.	n1	Sea.	sea	1
The	The	dt	The	the	0
emptie	emptie	j	empty	empty	0
barke	barke	n1	bark	bark	0
is	is	vbz	is	be	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
hand	hand	n1	hand	hand	0
set	set	vvi	set	set	0
a	a	dt	a	a	0
fire	fire	n1	fire	fire	0
for	for	p-acp	for	for	0
honours	honours	ng1	honours	honour	0
sake	sake	n1	sake	sake	0
by	by	p-acp	by	by	0
their	their	po32	their	their	0
friends	friends	n2	friends	friend	0
that	that	cst	that	that	0
folow	folow	vvi	follow	follow	0
them	them	pno32	them	they	0
in	in	p-acp	in	in	0
another	another	j-jn	another	another	0
boat	boat	n1	boat	boat	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
owne	owne	d	own	own	0
,	,	,	,	,	0
thinking	thinking	vvg	thinking	think	0
it	it	pn31	it	it	0
blasphemie	blasphemie	n1	blasphemy	blasphemy	0
that	that	cst	that	that	0
any	any	d	any	any	0
mortali	mortali	fw-la	mortali	mortali	0
creature	creature	n1	creature	creature	0
should	should	vmd	should	shall	0
afterward	afterward	av	afterwards	afterward	0
once	once	a-acp	once	once	0
touch	touch	vvb	touch	touch	0
the	the	dt	the	the	0
barke	barke	n1	bark	bark	0
that	that	cst	that	that	0
had	had	vhd	had	have	0
bene	bene	vbn	be	be	0
so	so	av	so	so	0
religiously	religiously	av-j	religiously	religious	0
halowed	halowed	vvn	hallowed	hallow	0
.	.	.	.	.	1
Truly	Truly	np1	Truly	Truly	0
when	when	c-crq	when	when	0
we	we	pns12	we	we	0
went	went	vvd	went	go	0
to	to	p-acp	to	to	0
Meaco	Meaco	np1	Meaco	Meaco	0
,	,	,	,	,	0
eight	eight	crd	eight	eight	0
dayes	dayes	n2	days	day	0
before	before	c-acp	before	before	0
we	we	pns12	we	we	0
came	came	vvd	came	come	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
He	He	pns31	He	he	0
of	of	pp-f	of	of	0
Hiu	Hiu	np1	Hiu	Hiu	0
at	at	p-acp	at	at	0
Fore	Fore	p-acp	Before	before	0
towne	towne	n1	town	town	0
,	,	,	,	,	0
sixe	sixe	crd	sixe	six	0
men	men	n2	men	man	0
and	and	cc	and	and	0
two	two	crd	two	two	0
women	women	n2	women	woman	0
so	so	av	so	so	0
died	died	vvn	died	die	0
.	.	.	.	.	1
To	To	p-acp	To	to	0
all	all	d	all	all	0
such	such	d	such	such	0
as	as	c-acp	as	as	0
die	die	vvi	die	die	0
so	so	av	so	so	0
the	the	dt	the	the	0
people	people	n1	people	people	0
erecteth	erecteth	vvz	erecteth	erect	0
a	a	dt	a	a	0
Chappell	Chappell	n1	Chapel	chapel	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	p-acp	to	to	0
each	each	d	each	each	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
a	a	dt	a	a	0
pillar	pillar	n1	pillar	pillar	0
and	and	cc	and	and	0
a	a	dt	a	a	0
pole	pole	n1	pole	pole	0
made	made	vvd	made	make	0
of	of	pp-f	of	of	0
Pineaple	Pineaple	n1	Pineapple	pineapple	0
for	for	p-acp	for	for	0
a	a	dt	a	a	0
perpetuali	perpetuali	fw-la	perpetuali	perpetuali	0
monument	monument	n1	monument	monument	0
,	,	,	,	,	0
hanging	hanging	vvg	hanging	hang	0
up	up	a-acp	up	up	0
many	many	d	many	many	0
shreds	shreds	n2	shreds	shred	0
of	of	pp-f	of	of	0
paper	paper	n1	paper	paper	0
in	in	p-acp	in	in	0
stickes	stickes	vvz	sticks	stick	0
all	all	d	all	all	0
the	the	dt	the	the	0
roofe	roofe	n1	roof	roof	0
344	344	crd	344	344	0
over	over	p-acp	over	over	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
many	many	d	many	many	0
verses	verses	n2	verses	verse	0
set	set	vvn	set	set	0
downe	downe	a-acp	down	down	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
walles	walles	n2	walls	wall	0
in	in	p-acp	in	in	0
commendation	commendation	n1	commendation	commendation	0
of	of	pp-f	of	of	0
that	that	cst	that	that	0
blessed	blessed	j-vvn	blessed	bless	0
company	company	n1	company	company	0
.	.	.	.	.	1
Wherefore	Wherefore	c-crq	Wherefore	wherefore	0
