Divers	Divers	j	Diverse	diverse	0
or	or	cc	or	or	0
the	the	dt	the	the	0
place	place	n1	place	place	0
,	,	,	,	,	0
and	and	cc	and	and	0
then	then	cs	then	than	0
you	you	pn22	you	you	0
Cruz	Cruz	np1	Cruz	Cruz	0
,	,	,	,	,	0
is	is	vbz	is	be	0
five	five	crd	five	five	0
turne	turne	n1	turn	turn	0
up	up	a-acp	up	up	0
towards	towards	p-acp	towards	towards	0
the	the	dt	the	the	0
land	land	n1	land	land	0
,	,	,	,	,	0
into	into	p-acp	into	into	0
a	a	dt	a	a	0
wood	wood	n1	wood	wood	0
,	,	,	,	,	0
till	till	c-acp	till	till	0
you	you	pn22	you	you	0
come	come	vvb	come	come	0
leagues	leagues	n2	leagues	league	0
.	.	.	.	.	0
to	to	p-acp	to	to	0
a	a	dt	a	a	0
Iide	Iide	vvb	Iide	iide	0
river	river	n1	river	river	0
hard	hard	av-j	hard	hard	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
said	said	j-vvn	said	say	0
townes	townes	ng1	towns	town	0
side	side	n1	side	side	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
sometimes	sometimes	av	sometime	sometime	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
yere	yere	n1	year	year	0
is	is	vbz	is	be	0
dry	dry	j	dry	dry	0
without	without	p-acp	without	without	0
water	water	n1	water	water	0
.	.	.	.	.	1
The	The	dt	The	the	0
towne	towne	n1	town	town	0
of	of	pp-f	of	of	0
Vera	Vera	np1	Vera	Vera	0
Cruz	Cruz	np1	Cruz	Cruz	0
in	in	p-acp	in	in	0
my	my	po11	my	my	0
time	time	n1	time	time	0
,	,	,	,	,	0
had	had	vhd	had	have	0
not	not	xx	not	not	0
past	past	vvn	passed	pass	0
300.	300.	crd	300.	300.	0
housholds	housholds	n2	households	household	0
,	,	,	,	,	0
and	and	cc	and	and	0
served	served	vvd	served	serve	0
but	but	p-acp	but	but	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
folke	folke	n1	folk	folk	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
ships	ships	n2	ships	ship	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
buy	buy	vvi	buy	buy	0
and	and	cc	and	and	0
bring	bring	vvi	bring	bring	0
their	their	po32	their	their	0
goods	goods	n2-j	goods	good	0
aland	aland	av	aland	aland	0
,	,	,	,	,	0
and	and	cc	and	and	0
deliver	deliver	vvi	deliver	deliver	0
it	it	pn31	it	it	0
to	to	p-acp	to	to	0
their	their	po32	their	their	0
owners	owners	n2	owners	owner	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
also	also	av	also	also	0
the	the	dt	the	the	0
owners	owners	n2	owners	owner	0
and	and	cc	and	and	0
their	their	po32	their	their	0
factors	factors	n2	factors	factor	0
to	to	pc-acp	to	to	0
receive	receive	vvi	receive	receive	0
their	their	po32	their	their	0
goods	goods	n2-j	goods	good	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Masters	Masters	n2	Master's	master	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
ships	ships	n2	ships	ship	0
.	.	.	.	.	1
This	This	d	This	this	0
towne	towne	n1	town	town	0
standeth	standeth	vvz	stands	stand	0
also	also	av	also	also	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
very	very	j	very	very	0
plaine	plaine	n1	plain	plain	0
on	on	p-acp	on	on	0
the	the	dt	the	the	0
one	one	crd	one	one	0
side	side	n1	side	side	0
the	the	dt	the	the	0
river	river	n1	river	river	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
other	other	j-jn	other	other	0
side	side	n1	side	side	0
is	is	vbz	is	be	0
environed	environed	vvn	environed	environ	0
with	with	p-acp	with	with	0
much	much	d	much	much	0
sande	sande	n1	sand	sand	0
blowen	blowen	vvn	blown	blow	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
sea	sea	n1	sea	sea	0
side	side	n1	side	side	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
tempest	tempest	n1	tempest	tempest	0
of	of	pp-f	of	of	0
weather	weather	n1	weather	weather	0
,	,	,	,	,	0
many	many	d	many	many	0
times	times	n2	times	time	0
comming	comming	vvg	coming	come	0
upon	upon	p-acp	upon	upon	0
that	that	d	that	that	0
coast	coast	n1	coast	coast	0
.	.	.	.	.	1
This	This	d	This	this	0
towne	towne	n1	town	town	0
also	also	av	also	also	0
354	354	crd	354	354	0
•	•	•	•	•	0
•	•	•	•	•	0
..	..	..	..	..	0
15581	15581	crd	15581	15581	0
is	is	vbz	is	be	0
subject	subject	j-jn	subject	subject	0
to	to	p-acp	to	to	0
great	great	j	great	great	0
sicknes	sicknes	n1	sickness	sickness	0
,	,	,	,	,	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
my	my	po11	my	my	0
time	time	n1	time	time	0
many	many	d	many	many	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Mariners	Mariners	n2	Mariners	mariner	0
&	&	cc	&	and	0
officers	officers	n2	officers	officer	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
ships	ships	n2	ships	ship	0
did	did	vdd	did	do	0
die	die	vvi	die	die	0
with	with	p-acp	with	with	0
those	those	d	those	those	0
diseases	diseases	n2	diseases	disease	0
,	,	,	,	,	0
there	there	a-acp	there	there	0
accustomed	accustomed	vvn	accustomed	accustom	0
,	,	,	,	,	0
&	&	cc	&	and	0
especially	especially	av-j	especially	especial	0
those	those	d	those	those	0
that	that	cst	that	that	0
were	were	vbdr	were	be	0
not	not	xx	not	not	0
used	used	vvn	used	use	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
countrey	countrey	n1	country	country	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
knew	knew	vvd	knew	know	0
the	the	dt	the	the	0
danger	danger	n1	danger	danger	0
therof	therof	av	thereof	thereof	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
would	would	vmd	would	will	0
commonly	commonly	av-j	commonly	common	0
go	go	vvi	go	go	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Sunne	Sunne	n1	Sun	sun	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
heat	heat	n1	heat	heat	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
day	day	n1	day	day	0
,	,	,	,	,	0
&	&	cc	&	and	0
did	did	vdd	did	do	0
eat	eat	vvi	eat	eat	0
fruit	fruit	n1	fruit	fruit	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
countrey	countrey	n1	country	country	0
with	with	p-acp	with	with	0
much	much	d	much	much	0
disorder	disorder	n1	disorder	disorder	0
,	,	,	,	,	0
and	and	cc	and	and	0
especially	especially	av-j	especially	especial	0
gave	gave	vvd	gave	give	0
themselves	themselves	px32	themselves	themselves	0
to	to	p-acp	to	to	0
womens	womens	ng2	women's	woman	0
company	company	n1	company	company	0
at	at	p-acp	at	at	0
their	their	po32	their	their	0
first	first	ord	first	first	0
comming	comming	vvg	coming	come	0
:	:	:	:	:	0
whereupon	whereupon	c-crq	whereupon	whereupon	0
they	they	pns32	they	they	0
were	were	vbdr	were	be	0
cast	cast	vvn	cast	cast	0
into	into	p-acp	into	into	0
a	a	dt	a	a	0
burning	burning	j-vvg	burning	burn	0
ague	ague	n1	ague	ague	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
which	which	r-crq	which	which	0
few	few	d	few	few	0
escaped	escaped	vvd	escaped	escape	0
.	.	.	.	.	1
Halfe	Halfe	n-jn	Half	half	0
a	a	dt	a	a	0
dayes	dayes	ng1	days	day	0
journey	journey	n1	journey	journey	0
from	from	p-acp	from	from	0
Vera	Vera	np1	Vera	Vera	0
Cruz	Cruz	np1	Cruz	Cruz	0
,	,	,	,	,	0
towards	towards	p-acp	towards	towards	0
Penta	Penta	np1	Penta	Penta	0
de	de	fw-fr	de	de	0
Rin-Mexico	Rin-Mexico	np1	Rin-Mexico	Rin-Mexico	0
,	,	,	,	,	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
lodging	lodging	n1	lodging	lodging	0
of	of	pp-f	of	of	0
five	five	crd	five	five	0
or	or	cc	or	or	0
sixe	sixe	crd	sixe	six	0
houses	houses	n2	houses	house	0
,	,	,	,	,	0
called	called	vvd	called	call	0
the	the	dt	the	the	0
cona^°-Rinconado	cona^°-Rinconado	j	cona^°-Rinconado	cona^°-rinconado	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
place	place	n1	place	place	0
,	,	,	,	,	0
where	where	q-crq	where	where	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
great	great	j	great	great	0
pinacle	pinacle	n1	pinnacle	pinnacle	0
made	made	vvn	made	make	0
of	of	pp-f	of	of	0
lime	lime	n1	lime	lime	0
and	and	cc	and	and	0
stone	stone	n1	stone	stone	0
,	,	,	,	,	0
fast	fast	av-j	fast	fast	0
by	by	p-acp	by	by	0
a	a	dt	a	a	0
river	river	n1	river	river	0
side	side	n1	side	side	0
,	,	,	,	,	0
where	where	c-crq	where	where	0
the	the	dt	the	the	0
Indians	Indians	np1	Indians	Indians	0
were	were	vbdr	were	be	0
wont	wont	j	wont	wont	0
to	to	pc-acp	to	to	0
doe	doe	vdi	do	do	0
their	their	po32	their	their	0
sacrifices	sacrifices	n2	sacrifices	sacrifice	0
unto	unto	p-acp	unto	unto	0
their	their	po32	their	their	0
gods	gods	n2	gods	god	0
,	,	,	,	,	0
and	and	cc	and	and	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
plaine	plaine	j	plain	plain	0
and	and	cc	and	and	0
low	low	j	low	low	0
ground	ground	n1	ground	ground	0
betwixt	betwixt	p-acp	betwixt	betwixt	0
that	that	d	that	that	0
and	and	cc	and	and	0
Vera	Vera	fw-la	Vera	vera	0
Cruz	Cruz	np1	Cruz	Cruz	0
,	,	,	,	,	0
and	and	cc	and	and	0
also	also	av	also	also	0
subject	subject	j-jn	subject	subject	0
to	to	p-acp	to	to	0
sicknes	sicknes	n1	sickness	sickness	0
:	:	:	:	:	0
but	but	cc-acp	but	but	0
afterward	afterward	av	afterwards	afterward	0
halfe	halfe	j-jn	half	half	0
a	a	dt	a	a	0
dayes	dayes	ng1	days	day	0
journey	journey	n1	journey	journey	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
do	do	vdb	do	do	0
begin	begin	vvi	begin	begin	0
to	to	pc-acp	to	to	0
enter	enter	vvi	enter	enter	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
high	high	j	high	high	0
land	land	n1	land	land	0
,	,	,	,	,	0
you	you	pn22	you	you	0
shall	shall	vmb	shall	shall	0
find	find	vvi	find	find	0
as	as	p-acp	as	as	0
faire	faire	j	fair	fair	0
,	,	,	,	,	0
good	good	j	good	good	0
,	,	,	,	,	0
and	and	cc	and	and	0
sweet	sweet	j	sweet	sweet	0
countrey	countrey	n1	country	country	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
any	any	d	any	any	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
world	world	n1	world	world	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
farther	farther	av-jc	farther	far	0
you	you	pn22	you	you	0
go	go	vvb	go	go	0
,	,	,	,	,	0
the	the	dt	the	the	0
goodlier	goodlier	jc	goodlier	goodly	0
and	and	cc	and	and	0
sweeter	sweeter	jc	sweeter	sweet	0
the	the	cs	the	than	0
countrey	countrey	n1	country	country	0
is	is	vbz	is	be	0
,	,	,	,	,	0
till	till	c-acp	till	till	0
you	you	pn22	you	you	0
come	come	vvb	come	come	0
to	to	p-acp	to	to	0
Pueblo	Pueblo	np1	Pueblo	Pueblo	0
de	de	fw-fr	de	de	0
los	los	fw-la	los	los	0
Angeles	Angeles	n2	Angels	angel	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
some	some	d	some	some	0
43	43	crd	43	43	0
leagues	leagues	n2	leagues	league	0
Ruebh	Ruebh	np1	Ruebh	Ruebh	0
de	de	fw-it	de	de	0
las	las	fw-la	las	las	0
from	from	p-acp	from	from	0
Vera	Vera	fw-la	Vera	vera	0
Cruz	Cruz	np1	Cruz	Cruz	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
was	was	vbds	was	be	0
in	in	p-acp	in	in	0
my	my	po11	my	my	0
time	time	n1	time	time	0
a	a	dt	a	a	0
towne	towne	n1	town	town	0
of	of	pp-f	of	of	0
600.	600.	crd	600.	600.	1
Angeles	Angeles	np1	Angeles	Angeles	0
.	.	.	.	.	0
housholds	housholds	n2	households	household	0
,	,	,	,	,	0
or	or	cc	or	or	0
thereabout	thereabout	av	thereabouts	thereabouts	0
,	,	,	,	,	0
standing	standing	vvg	standing	stand	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
goodly	goodly	j	goodly	goodly	0
soile	soile	n1	soil	soil	0
.	.	.	.	.	1
Betweene	Betweene	p-acp	Between	between	0
Vera	Vera	np1	Vera	Vera	0
Cruz	Cruz	np1	Cruz	Cruz	0
and	and	cc	and	and	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
shall	shall	vmb	shall	shall	0
come	come	vvi	come	come	0
through	through	p-acp	through	through	0
many	many	d	many	many	0
townes	townes	n2	towns	town	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Indians	Indians	np1	Indians	Indians	0
,	,	,	,	,	0
and	and	cc	and	and	0
villages	villages	n2	villages	village	0
,	,	,	,	,	0
and	and	cc	and	and	0
many	many	d	many	many	0
goodly	goodly	j	goodly	goodly	0
fieldes	fieldes	n2	fields	field	0
of	of	pp-f	of	of	0
medow	medow	n1	meadow	meadow	0
grounds	grounds	n2	grounds	ground	0
,	,	,	,	,	0
Rivers	Rivers	n2	Rivers	river	0
of	of	pp-f	of	of	0
fresh	fresh	j	fresh	fresh	0
waters	waters	n2	waters	water	0
,	,	,	,	,	0
forrests	forrests	n2	forests	forest	0
,	,	,	,	,	0
and	and	cc	and	and	0
great	great	j	great	great	0
woods	woods	n2	woods	wood	0
,	,	,	,	,	0
very	very	av	very	very	0
pleasant	pleasant	j	pleasant	pleasant	0
to	to	pc-acp	to	to	0
behold	behold	vvi	behold	behold	0
.	.	.	.	.	1
From	From	p-acp	From	from	0
Pueblo	Pueblo	np1	Pueblo	Pueblo	0
de	de	fw-fr	de	de	0
los	los	fw-la	los	los	0
Angeles	Angeles	n2	Angels	angel	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
Mexico	Mexico	np1	Mexico	Mexico	0
,	,	,	,	,	0
is	is	vbz	is	be	0
20.	20.	crd	20.	20.	0
leagues	leagues	n2	leagues	league	0
of	of	pp-f	of	of	0
very	very	av	very	very	0
faire	faire	j	fair	fair	0
way	way	n1	way	way	0
and	and	cc	and	and	0
countrey	countrey	n1	country	country	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
before	before	a-acp	before	before	0
is	is	vbz	is	be	0
declared	declared	vvn	declared	declare	0
.	.	.	.	.	1
Mexico	Mexico	np1	Mexico	Mexico	0
Mexico	Mexico	np1	Mexico	Mexico	0
.	.	.	.	.	0
was	was	vbds	was	be	0
a	a	dt	a	a	0
Citie	Citie	n1	City	city	0
in	in	p-acp	in	in	0
my	my	po11	my	my	0
time	time	n1	time	time	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
not	not	xx	not	not	0
above	above	p-acp	above	above	0
1500.	1500.	crd	1500.	1500.	0
housholds	housholds	n2	households	household	0
of	of	pp-f	of	of	0
Spaniards	Spaniards	np1	Spaniards	Spaniards	0
inhabiting	inhabiting	vvg	inhabiting	inhabit	0
there	there	a-acp	there	there	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
of	of	pp-f	of	of	0
Indian	Indian	jp	Indian	indian	0
people	people	n1	people	people	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
suburbs	suburbs	n2	suburbs	suburb	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
said	said	j-vvn	said	say	0
city	city	n1	city	city	0
,	,	,	,	,	0
dwelt	dwelt	vvd	dwelled	dwell	0
above	above	p-acp	above	above	0
300000.	300000.	crd	300000.	300000.	0
as	as	p-acp	as	as	0
it	it	pn31	it	it	0
was	was	vbds	was	be	0
thought	thought	vvn	thought	think	0
,	,	,	,	,	0
and	and	cc	and	and	0
many	many	d	many	many	0
more	more	dc	more	more	0
.	.	.	.	.	1
This	This	d	This	this	0
City	City	n1	City	city	0
of	of	pp-f	of	of	0
Mexico	Mexico	np1	Mexico	Mexico	0
is	is	vbz	is	be	0
65.	65.	crd	65.	65.	0
leagues	leagues	n2	leagues	league	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
North	North	n1	North	north	0
sea	sea	n1	sea	sea	0
,	,	,	,	,	0
and	and	cc	and	and	0
75.	75.	crd	75.	75.	0
leagues	leagues	n2	leagues	league	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
South	South	n1	South	south	0
sea	sea	n1	sea	sea	0
,	,	,	,	,	0
so	so	av	so	so	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
standeth	standeth	vvz	stands	stand	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
midst	midst	n1	midst	midst	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
maine	maine	j	main	main	0
land	land	n1	land	land	0
,	,	,	,	,	0
betwixt	betwixt	p-acp	betwixt	betwixt	0
the	the	dt	the	the	0
one	one	crd	one	one	0
sea	sea	n1	sea	sea	0
and	and	cc	and	and	0
the	the	dt	the	the	0
other	other	n-jn	other	other	0
.	.	.	.	.	1
It	It	pn31	It	it	0
is	is	vbz	is	be	0
situated	situated	vvn	situated	situate	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
middest	middest	n1	midst	midst	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
lake	lake	n1	lake	lake	0
of	of	pp-f	of	of	0
standing	standing	j-vvg	standing	stand	0
water	water	n1	water	water	0
,	,	,	,	,	0
and	and	cc	and	and	0
environed	environed	vvn	environed	environ	0
round	round	av-j	round	round	0
about	about	a-acp	about	about	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
same	same	d	same	same	0
,	,	,	,	,	0
saving	saving	vvg	saving	save	0
in	in	p-acp	in	in	0
many	many	d	many	many	0
places	places	n2	places	place	0
,	,	,	,	,	0
going	going	vvg	going	go	0
355	355	crd	355	355	0
This	This	d	This	this	0
is	is	vbz	is	be	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
understood	understood	vvn	understood	understand	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
second	second	ord	second	second	0
comming	comming	n-vvg	coming	come	0
into	into	p-acp	into	into	0
Spaine	Spaine	np1	Spaine	Spain	0
.	.	.	.	.	1
THE	THE	dt	THE	the	0
ENGLISH	ENGLISH	jp	ENGLISH	english	0
VOYAGES	VOYAGES	n2	VOYAGES	voyage	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Citie	Citie	n1	City	city	0
,	,	,	,	,	0
are	are	vbr	are	be	0
many	many	d	many	many	0
broad	broad	j	broad	broad	0
wayes	wayes	n2	ways	way	0
through	through	p-acp	through	through	0
the	the	dt	the	the	0
said	said	j-vvn	said	say	0
lake	lake	n1	lake	lake	0
or	or	cc	or	or	0
water	water	n1	water	water	0
.	.	.	.	.	1
This	This	d	This	this	0
lake	lake	n1	lake	lake	0
and	and	cc	and	and	0
Citie	Citie	n1	City	city	0
is	is	vbz	is	be	0
environed	environed	vvn	environed	environ	0
also	also	av	also	also	0
with	with	p-acp	with	with	0
great	great	j	great	great	0
mountaines	mountaines	n2	mountains	mountain	0
round	round	av-j	round	round	0
about	about	a-acp	about	about	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
are	are	vbr	are	be	0
in	in	p-acp	in	in	0
compasse	compasse	n1	compass	compass	0
above	above	p-acp	above	above	0
thirtie	thirtie	crd	thirtie	thirty	0
leagues	leagues	n2	leagues	league	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
saide	saide	j-vvn	said	say	0
Citie	Citie	n1	City	city	0
,	,	,	,	,	0
and	and	cc	and	and	0
lake	lake	n1	lake	lake	0
of	of	pp-f	of	of	0
standing	standing	j-vvg	standing	stand	0
water	water	n1	water	water	0
,	,	,	,	,	0
doeth	doeth	vdz	doth	do	0
stand	stand	vvi	stand	stand	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
great	great	j	great	great	0
plaine	plaine	n1	plain	plain	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
middest	middest	n1	midst	midst	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
.	.	.	.	.	1
This	This	d	This	this	0
lake	lake	n1	lake	lake	0
of	of	pp-f	of	of	0
standing	standing	j-vvg	standing	stand	0
water	water	n1	water	water	0
doeth	doeth	vdz	doth	do	0
proceed	proceed	vvi	proceed	proceed	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
shedding	shedding	n-vvg	shedding	shed	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
raine	raine	n1	rain	rain	0
,	,	,	,	,	0
that	that	cst	that	that	0
falleth	falleth	vvz	falls	fall	0
upon	upon	p-acp	upon	upon	0
the	the	dt	the	the	0
saide	saide	j-vvn	said	say	0
mountaines	mountaines	n2	mountains	mountain	0
,	,	,	,	,	0
and	and	cc	and	and	0
so	so	av	so	so	0
gather	gather	vvb	gather	gather	0
themselves	themselves	px32	themselves	themselves	0
together	together	av	together	together	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
place	place	n1	place	place	0
.	.	.	.	.	1
All	All	av-d	All	all	0
the	the	dt	the	the	0
whole	whole	j-jn	whole	whole	0
proportion	proportion	n1	proportion	proportion	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
Citie	Citie	n1	City	city	0
doeth	doeth	vdz	doth	do	0
stand	stand	vvi	stand	stand	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
very	very	j	very	very	0
plaine	plaine	j	plain	plain	0
ground	ground	n1	ground	ground	0
,	,	,	,	,	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
middest	middest	n1	midst	midst	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
said	said	j-vvn	said	say	0
Citie	Citie	n1	City	city	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
square	square	j-jn	square	square	0
place	place	n1	place	place	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
good	good	j	good	good	0
bow	bow	n1	bow	bow	0
shoote	shoote	vvb	shoot	shoot	0
over	over	a-acp	over	over	0
from	from	p-acp	from	from	0
side	side	n1	side	side	0
to	to	p-acp	to	to	0
side	side	n1	side	side	0
:	:	:	:	:	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
middest	middest	n1	midst	midst	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
said	said	j-vvn	said	say	0
place	place	n1	place	place	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
high	high	j	high	high	0
Church	Church	n1	Church	church	0
,	,	,	,	,	0
very	very	av	very	very	0
faire	faire	j	fair	fair	0
and	and	cc	and	and	0
well	well	av	well	well	0
builded	builded	vvd	built	build	0
all	all	d	all	all	0
through	through	a-acp	through	through	0
,	,	,	,	,	0
at	at	p-acp	at	at	0
that	that	d	that	that	0
time	time	n1	time	time	0
not	not	xx	not	not	0
halfe	halfe	av-jn	half	half	0
finished	finished	vvn	finished	finish	0
,	,	,	,	,	0
and	and	cc	and	and	0
round	round	av-j	round	round	0
about	about	p-acp	about	about	0
the	the	dt	the	the	0
said	said	j-vvn	said	say	0
place	place	n1	place	place	0
,	,	,	,	,	0
are	are	vbr	are	be	0
many	many	d	many	many	0
faire	faire	j	fair	fair	0
houses	houses	n2	houses	house	0
built	built	vvn	built	build	0
:	:	:	:	:	0
on	on	p-acp	on	on	0
the	the	dt	the	the	0
one	one	crd	one	one	0
side	side	n1	side	side	0
,	,	,	,	,	0
are	are	vbr	are	be	0
the	the	dt	the	the	0
houses	houses	n2	houses	house	0
where	where	c-crq	where	where	0
Mutezuma	Mutezuma	np1	Mutezuma	Mutezuma	0
the	the	dt	the	the	0
great	great	j	great	great	0
king	king	n1	king	king	0
of	of	pp-f	of	of	0
Mexico	Mexico	np1	Mexico	Mexico	0
that	that	cst	that	that	0
was	was	vbds	was	be	0
,	,	,	,	,	0
dwelt	dwelt	vvd	dwelled	dwell	0
,	,	,	,	,	0
and	and	cc	and	and	0
now	now	av	now	now	0
there	there	pc-acp	there	there	0
lye	lye	vvi	lie	lie	0
alwayes	alwayes	av	always	always	0
the	the	dt	the	the	0
viceroyes	viceroyes	n2	viceroys	viceroy	0
that	that	cst	that	that	0
the	the	dt	the	the	0
King	King	n1	King	king	0
of	of	pp-f	of	of	0
Spaine	Spaine	np1	Spaine	Spain	0
sendeth	sendeth	vvz	sends	send	0
thither	thither	av	thither	thither	0
every	every	d	every	every	0
three	three	crd	three	three	0
yeeres	yeeres	n2	years	year	0
.	.	.	.	.	1
And	And	cc	And	and	0
in	in	p-acp	in	in	0
my	my	po11	my	my	0
time	time	n1	time	time	0
there	there	a-acp	there	there	0
was	was	vbds	was	be	0
for	for	p-acp	for	for	0
viceroy	viceroy	n1	viceroy	viceroy	0
a	a	dt	a	a	0
gentleman	gentleman	n1	gentleman	gentleman	0
of	of	pp-f	of	of	0
Castil	Castil	np1	Castil	Castil	0
,	,	,	,	,	0
called	called	vvd	called	call	0
Don	Don	n1	DONE	don	0
Luis	Luis	np1	Luis	Luis	0
de	de	fw-fr	de	de	0
Velasco	Velasco	np1	Velasco	Velasco	0
.	.	.	.	.	1
And	And	cc	And	and	0
on	on	p-acp	on	on	0
the	the	dt	the	the	0
other	other	j-jn	other	other	0
side	side	n1	side	side	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
saide	saide	j-vvn	said	say	0
place	place	n1	place	place	0
,	,	,	,	,	0
over	over	a-acp	over	over	0
against	against	p-acp	against	against	0
the	the	dt	the	the	0
same	same	d	same	same	0
,	,	,	,	,	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
Bishops	Bishops	ng1	Bishops	bishop	0
house	house	n1	house	house	0
,	,	,	,	,	0
very	very	av	very	very	0
faire	faire	av-j	fair	fair	0
built	built	vvn	built	build	0
,	,	,	,	,	0
and	and	cc	and	and	0
many	many	d	many	many	0
other	other	j-jn	other	other	0
houses	houses	n2	houses	house	0
of	of	pp-f	of	of	0
goodly	goodly	j	goodly	goodly	0
building	building	n-vvg	building	build	0
.	.	.	.	.	1
And	And	cc	And	and	0
hard	hard	av-j	hard	hard	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
same	same	d	same	same	0
,	,	,	,	,	0
are	are	vbr	are	be	0
also	also	av	also	also	0
other	other	j-jn	other	other	0
very	very	av	very	very	0
faire	faire	j	fair	fair	0
houses	houses	n2	houses	house	0
,	,	,	,	,	0
built	built	vvn	built	build	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
Marques	Marques	n2	Marks	mark	0
de	de	fw-fr	de	de	0
Valle	Valle	np1	Valle	Valle	0
,	,	,	,	,	0
otherwise	otherwise	av	otherwise	otherwise	0
called	called	vvd	called	call	0
Hernando	Hernando	np1	Hernando	Hernando	0
Cortes	Cortes	np1	Cortes	Cortes	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
was	was	vbds	was	be	0
hee	hee	pns31	he	he	0
that	that	cst	that	that	0
first	first	ord	first	first	0
conquered	conquered	vvd	conquered	conquer	0
the	the	dt	the	the	0
saide	saide	j-vvn	said	say	0
Citie	Citie	n1	City	city	0
and	and	cc	and	and	0
