terme	terme	n1	term	term	0
stirrops	stirrops	n2	stirrups	stirrup	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
I	I	pns11	I	i	0
bought	bought	vvd	bought	buy	0
at	at	p-acp	at	at	0
Venice	Venice	np1	Venice	Venice	0
to	to	pc-acp	to	to	0
serve	serve	vvi	serve	serve	0
me	me	pno11	me	i	0
in	in	p-acp	in	in	0
my	my	po11	my	my	0
journey	journey	n1	journey	journey	0
,	,	,	,	,	0
and	and	cc	and	and	0
trying	trying	vvg	trying	try	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
them	them	pno32	them	they	0
fit	fit	j	fit	fit	0
for	for	p-acp	for	for	0
me	me	pno11	me	i	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
the	the	dt	the	the	0
Basha	Basha	n1	Basham	bassa	0
saw	saw	vvd	saw	see	0
me	me	pno11	me	i	0
up	up	a-acp	up	up	0
before	before	p-acp	before	before	0
the	the	dt	the	the	0
rest	rest	n1	rest	rest	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
companie	companie	n1	company	company	0
,	,	,	,	,	0
he	he	pns31	he	he	0
sent	sent	vvd	sent	send	0
one	one	pi	one	one	0
to	to	pc-acp	to	to	0
dismount	dismount	vvi	dismount	dismount	0
me	me	pno11	me	i	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
strike	strike	vvi	strike	strike	0
me	me	pno11	me	i	0
,	,	,	,	,	0
whereupon	whereupon	c-crq	whereupon	whereupon	0
I	I	pns11	I	i	0
turned	turned	vvd	turned	turn	0
me	me	pno11	me	i	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Basha	Basha	n1	Basham	bassa	0
,	,	,	,	,	0
and	and	cc	and	and	0
made	made	vvd	made	make	0
a	a	dt	a	a	0
long	long	j	long	long	0
legge	legge	n1	leg	leg	0
,	,	,	,	,	0
saying	saying	vvg	saying	say	0
,	,	,	,	,	0
Grand	Grand	j	Grand	grand	0
mercie	mercie	n1	mercy	mercy	0
Signior	Signior	n1	Signior	signior	0
:	:	:	:	:	0
and	and	cc	and	and	0
after	after	p-acp	after	after	0
a	a	dt	a	a	0
while	while	n1	while	while	0
we	we	pns12	we	we	0
were	were	vbdr	were	be	0
horsed	horsed	vvn	horsed	horse	0
upon	upon	p-acp	upon	upon	0
litle	litle	j	little	little	0
asses	asses	n2	asses	ass	0
,	,	,	,	,	0
and	and	cc	and	and	0
sent	sent	vvd	sent	send	0
away	away	av	away	away	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
about	about	p-acp	about	about	0
fiftie	fiftie	crd	fiftie	fifty	0
light	light	j	light	light	0
horsemen	horsemen	n2	horsemen	horseman	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
our	our	po12	our	our	0
conduct	conduct	n1	conduct	conduct	0
through	through	p-acp	through	through	0
the	the	dt	the	the	0
wildernesse	wildernesse	n1	wilderness	wilderness	0
,	,	,	,	,	0
called	called	vvn	called	call	0
,	,	,	,	,	0
Deserta	Deserta	np1	Deserta	Deserta	0
foelix	foelix	fw-la	foelix	foelix	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
made	made	vvd	made	make	0
us	us	pno12	us	we	0
good	good	j	good	good	0
sport	sport	n1	sport	sport	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
way	way	n1	way	way	0
with	with	p-acp	with	with	0
their	their	po32	their	their	0
pikes	pikes	n2	pikes	pike	0
,	,	,	,	,	0
gunnes	gunnes	n2	guns	gun	0
,	,	,	,	,	0
and	and	cc	and	and	0
fauchins	fauchins	n2	fauchins	falchion	0
.	.	.	.	.	1
Rama	Rama	np1	Rama	Rama	0
.	.	.	.	.	1
That	That	cst	That	that	0
day	day	n1	day	day	0
being	being	vbg	being	be	0
S.	S.	n1	S.	saint	0
Laurence	Laurence	np1	Laurence	Laurence	0
day	day	n1	day	day	0
,	,	,	,	,	0
we	we	pns12	we	we	0
came	came	vvd	came	come	0
to	to	p-acp	to	to	0
Rama	Rama	np1	Rama	Rama	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
tenne	tenne	crd	tenne	ten	0
Italian	Italian	jp	Italian	italian	0
miles	miles	n2	miles	mile	0
from	from	p-acp	from	from	0
Joppa	Joppa	np1	Joppa	Joppa	0
,	,	,	,	,	0
and	and	cc	and	and	0
there	there	a-acp	there	there	0
we	we	pns12	we	we	0
stayed	stayed	vvd	stayed	stay	0
that	that	d	that	that	0
night	night	n1	night	night	0
,	,	,	,	,	0
and	and	cc	and	and	0
payed	payed	vvn	paid	pay	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
captaine	captaine	n1	captain	captain	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
castell	castell	n1	castle	castle	0
every	every	d	every	every	0
man	man	n1	man	man	0
a	a	dt	a	a	0
chekin	chekin	fw-mi	chekin	chekin	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
seven	seven	crd	seven	seven	0
shillings	shillings	n2	shillings	shilling	0
and	and	cc	and	and	0
two	two	crd	two	two	0
pence	pence	n2	pence	penny	0
sterling	sterling	j-jn	sterling	sterling	0
.	.	.	.	.	1
So	So	av	So	so	0
then	then	cs	then	than	0
we	we	pns12	we	we	0
had	had	vhd	had	have	0
a	a	dt	a	a	0
new	new	j	new	new	0
gard	gard	n1	guard	guard	0
of	of	pp-f	of	of	0
souldiers	souldiers	n2	soldiers	soldier	0
,	,	,	,	,	0
and	and	cc	and	and	0
left	left	vvd	left	leave	0
the	the	dt	the	the	0
other	other	n-jn	other	other	0
.	.	.	.	.	1
The	The	dt	The	the	0
house	house	n1	house	house	0
we	we	pns12	we	we	0
lodged	lodged	vvd	lodged	lodge	0
in	in	p-acp	in	in	0
at	at	p-acp	at	at	0
Rama	Rama	np1	Rama	Rama	0
had	had	vhd	had	have	0
a	a	dt	a	a	0
doore	doore	n1	door	door	0
so	so	av	so	so	0
low	low	j	low	low	0
to	to	pc-acp	to	to	0
enter	enter	vvi	enter	enter	0
into	into	p-acp	into	into	0
,	,	,	,	,	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
was	was	vbds	was	be	0
faine	faine	j	feign	fain	0
to	to	pc-acp	to	to	0
creepe	creepe	vvi	creep	creep	0
in	in	p-acp	in	in	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
were	were	vbdr	were	be	0
upon	upon	p-acp	upon	upon	0
my	my	po11	my	my	0
knees	knees	n2	knees	knee	0
,	,	,	,	,	0
&	&	cc	&	and	0
within	within	p-acp	within	within	0
it	it	pn31	it	it	0
are	are	vbr	are	be	0
three	three	crd	three	three	0
roomes	roomes	n2	rooms	room	0
to	to	pc-acp	to	to	0
lodge	lodge	vvi	lodge	lodge	0
travellers	travellers	n2	travellers	traveller	0
that	that	cst	that	that	0
come	come	vvb	come	come	0
that	that	cst	that	that	0
way	way	n1	way	way	0
:	:	:	:	:	0
there	there	a-acp	there	there	0
are	are	vbr	are	be	0
no	no	dx	no	no	0
beds	beds	n2	beds	bed	0
,	,	,	,	,	0
except	except	c-acp	except	except	0
a	a	dt	a	a	0
man	man	n1	man	man	0
buy	buy	vvi	buy	buy	0
a	a	dt	a	a	0
mat	mat	n1	mat	mat	0
,	,	,	,	,	0
and	and	cc	and	and	0
lay	lay	vvd	lay	lie	0
it	it	pn31	it	it	0
on	on	p-acp	on	on	0
the	the	dt	the	the	0
ground	ground	n1	ground	ground	0
,	,	,	,	,	0
that	that	cst	that	that	0
is	is	vbz	is	be	0
all	all	d	all	all	0
the	the	dt	the	the	0
provision	provision	n1	provision	provision	0
,	,	,	,	,	0
without	without	p-acp	without	without	0
stooles	stooles	n2	stools	stool	0
or	or	cc	or	or	0
benches	benches	n2	benches	bench	0
to	to	pc-acp	to	to	0
sit	sit	vvi	fit	sit	0
upon	upon	p-acp	upon	upon	0
.	.	.	.	.	1
Our	Our	po12	Our	our	0
victuals	victuals	n2	victuals	victual	0
were	were	vbdr	were	be	0
brought	brought	vvn	brought	bring	0
us	us	pno12	us	we	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
towne	towne	n1	town	town	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
hennes	hennes	n2	hens	hen	0
,	,	,	,	,	0
egges	egges	n2	eggs	egg	0
,	,	,	,	,	0
bread	bread	n1	bred	bread	0
,	,	,	,	,	0
great	great	j	great	great	0
store	store	n1	store	store	0
of	of	pp-f	of	of	0
fruite	fruite	n1	fruit	fruit	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
pom-granates	pom-granates	j	pom-granates	pom-granates	0
,	,	,	,	,	0
figges	figges	n2	figs	fig	0
,	,	,	,	,	0
grapes	grapes	n2	grapes	grape	0
,	,	,	,	,	0
oringes	oringes	n2	oringes	oringe	0
,	,	,	,	,	0
and	and	cc	and	and	0
such	such	d	such	such	0
like	like	av-j	like	like	0
,	,	,	,	,	0
and	and	cc	and	and	0
drinke	drinke	vvb	drink	drink	0
we	we	pns12	we	we	0
drue	drue	vvd	drew	draw	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
well	well	av	well	well	0
.	.	.	.	.	1
The	The	dt	The	the	0
towne	towne	n1	town	town	0
it	it	pn31	it	it	0
selfe	selfe	n1	self	self	0
208	208	crd	208	208	0
1581-is	1581-is	j	1581-is	1581-is	0
so	so	av	so	so	0
ruinated	ruinated	vvn	ruinated	ruinate	0
,	,	,	,	,	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
take	take	vvb	take	take	0
it	it	pn31	it	it	0
rather	rather	av-c	rather	rather	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
a	a	dt	a	a	0
heape	heape	n1	heap	heap	0
of	of	pp-f	of	of	0
stones	stones	n2	stones	stone	0
then	then	cs	then	than	0
a	a	dt	a	a	0
towne	towne	n1	town	town	0
.	.	.	.	.	1
Then	Then	av	Then	then	0
the	the	dt	the	the	0
next	next	ord	next	next	0
morning	morning	n1	morning	morning	0
we	we	pns12	we	we	0
thought	thought	vvd	thought	think	0
to	to	pc-acp	to	to	0
have	have	vhi	have	have	0
gone	gone	vvn	gone	go	0
away	away	av	away	away	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
we	we	pns12	we	we	0
could	could	vmd	could	can	0
not	not	xx	not	not	0
be	be	vbi	be	be	0
permitted	permitted	vvn	permitted	permit	0
that	that	cst	that	that	0
day	day	n1	day	day	0
,	,	,	,	,	0
so	so	av	so	so	0
we	we	pns12	we	we	0
stayed	stayed	vvd	stayed	stay	0
there	there	a-acp	there	there	0
till	till	p-acp	till	till	0
two	two	crd	two	two	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
clocke	clocke	n1	clock	clock	0
the	the	dt	the	the	0
next	next	ord	next	next	0
morning	morning	n1	morning	morning	0
,	,	,	,	,	0
and	and	cc	and	and	0
then	then	av	then	then	0
with	with	p-acp	with	with	0
a	a	dt	a	a	0
fresh	fresh	j	fresh	fresh	0
gard	gard	n1	guard	guard	0
of	of	pp-f	of	of	0
souldiers	souldiers	n2	soldiers	soldier	0
we	we	pns12	we	we	0
departed	departed	vvd	departed	depart	0
toward	toward	p-acp	towards	towards	0
Jerusalem	Jerusalem	np1	Jerusalem	Jerusalem	0
.	.	.	.	.	1
We	We	pns12	We	we	0
had	had	vhd	had	have	0
not	not	xx	not	not	0
ridde	ridde	vvn	rid	rid	0
five	five	crd	five	five	0
English	English	jp	English	english	0
miles	miles	n2	miles	mile	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
we	we	pns12	we	we	0
were	were	vbdr	were	be	0
incountred	incountred	vvn	encountered	encounter	0
with	with	p-acp	with	with	0
a	a	dt	a	a	0
great	great	j	great	great	0
number	number	n1	number	number	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Arabians	Arabians	njp2	Arabians	arabian	0
,	,	,	,	,	0
Tropes	Tropes	n2	Tropes	trope	0
of	of	pp-f	of	of	0
who	who	r-crq	who	who	0
stayed	stayed	vvd	stayed	stay	0
us	us	pno12	us	we	0
,	,	,	,	,	0
and	and	cc	and	and	0
would	would	vmd	would	will	0
not	not	xx	not	not	0
suffer	suffer	vvi	suffer	suffer	0
us	us	pno12	us	we	0
to	to	pc-acp	to	to	0
passe	passe	vvi	pass	pass	0
till	till	c-acp	till	till	0
they	they	pns32	they	they	0
Ara~	Ara~	fw-la	Ara~	ara~	0
had	had	vhd	had	have	0
somewhat	somewhat	av	somewhat	somewhat	0
,	,	,	,	,	0
so	so	av	so	so	0
it	it	pn31	it	it	0
cost	cost	vvd	cost	cost	0
us	us	pno12	us	we	0
for	for	p-acp	for	for	0
all	all	d	all	all	0
our	our	po12	our	our	0
gard	gard	n1	guard	guard	0
above	above	p-acp	above	above	0
’	’	’	’	’	0
twentie	twentie	crd	twentie	twenty	0
shillings	shillings	n2	shillings	shilling	0
a	a	dt	a	a	0
man	man	n1	man	man	0
betwixt	betwixt	p-acp	betwixt	betwixt	0
Joppa	Joppa	np1	Joppa	Joppa	0
and	and	cc	and	and	0
Jerusalem	Jerusalem	np1	Jerusalem	Jerusalem	0
.	.	.	.	.	1
These	These	np1	These	Theise	0
Arabians	Arabians	njp2	Arabians	arabian	0
troubled	troubled	vvd	troubled	trouble	0
us	us	pno12	us	we	0
oftentimes	oftentimes	av	oftentimes	oftentimes	0
.	.	.	.	.	1
Our	Our	po12	Our	our	0
Truchman	Truchman	n1	Truchman	truchman	0
that	that	cst	that	that	0
payed	payed	vvd	paid	pay	0
the	the	dt	the	the	0
money	money	n1	money	money	0
for	for	p-acp	for	for	0
us	us	pno12	us	we	0
was	was	vbds	was	be	0
striken	striken	vvn	stricken	strike	0
downe	downe	a-acp	down	down	0
,	,	,	,	,	0
and	and	cc	and	and	0
had	had	vhd	had	have	0
his	his	po31	his	his	0
head	head	n1	head	head	0
broken	broken	vvn	broken	break	0
because	because	c-acp	because	because	0
he	he	pns31	he	he	0
would	would	vmd	would	will	0
not	not	xx	not	not	0
give	give	vvi	give	give	0
them	them	pno32	them	they	0
as	as	p-acp	as	as	0
much	much	d	much	much	0
as	as	c-acp	as	as	0
they	they	pns32	they	they	0
asked	asked	vvd	asked	ask	0
:	:	:	:	:	0
and	and	cc	and	and	0
they	they	pns32	they	they	0
that	that	cst	that	that	0
should	should	vmd	should	shall	0
have	have	vhi	have	have	0
rescued	rescued	vvn	rescued	rescue	0
both	both	av-d	both	both	0
him	him	pno31	him	he	0
and	and	cc	and	and	0
us	us	pno12	us	we	0
,	,	,	,	,	0
stood	stood	vvd	stood	stand	0
still	still	av	still	still	0
,	,	,	,	,	0
and	and	cc	and	and	0
durst	durst	vvd	durst	dare	0
doe	doe	vdb	do	do	0
nothing	nothing	pix	nothing	nothing	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
was	was	vbds	was	be	0
to	to	p-acp	to	to	0
our	our	po12	our	our	0
cost	cost	n1	cost	cost	0
.	.	.	.	.	1
Being	Being	vbg	Being	be	0
come	come	vvn	come	come	0
within	within	p-acp	within	within	0
sight	sight	n1	sighed	sight	0
of	of	pp-f	of	of	0
Jerusalem	Jerusalem	np1	Jerusalem	Jerusalem	0
,	,	,	,	,	0
the	the	dt	the	the	0
maner	maner	n1	manner	manner	0
is	is	vbz	is	be	0
arrivall	arrivall	n1	arrival	arrival	0
to	to	pc-acp	to	to	0
kneele	kneele	vvi	kneel	kneel	0
downe	downe	a-acp	down	down	0
,	,	,	,	,	0
and	and	cc	and	and	0
give	give	vvi	give	give	0
God	God	np1	God	God	0
thankes	thankes	n2	thanks	thanks	0
,	,	,	,	,	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
hath	hath	vhz	hath	have	0
“	“	“	“	“	0
the	the	dt	the	the	0
pleased	pleased	j-vvn	pleased	please	0
him	him	pno31	him	he	0
to	to	pc-acp	to	to	0
bring	bring	vvi	bring	bring	0
us	us	pno12	us	we	0
to	to	p-acp	to	to	0
that	that	d	that	that	0
holy	holy	j	holy	holy	0
place	place	n1	place	place	0
where	where	c-crq	where	where	0
he	he	pns31	he	he	0
'	'	'	'	'	0
himselfe	himselfe	px31	himself	himself	0
had	had	vhn	had	have	0
beene	beene	vbn	been	be	0
:	:	:	:	:	0
and	and	cc	and	and	0
there	there	a-acp	there	there	0
we	we	pns12	we	we	0
leave	leave	vvb	leave	leave	0
our	our	po12	our	our	0
horses	horses	n2	horses	horse	0
,	,	,	,	,	0
and	and	cc	and	and	0
go	go	vvi	go	go	0
on	on	p-acp	on	on	0
foote	foote	n1	foot	foot	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
towne	towne	n1	town	town	0
,	,	,	,	,	0
and	and	cc	and	and	0
being	being	vbg	being	be	0
come	come	vvn	come	come	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
gates	gates	n2	gates	gate	0
,	,	,	,	,	0
there	there	a-acp	there	there	0
they	they	pns32	they	they	0
tooke	tooke	vvd	took	take	0
our	our	po12	our	our	0
names	names	n2	names	name	0
,	,	,	,	,	0
and	and	cc	and	and	0
our	our	po12	our	our	0
fathers	fathers	ng1	father's	father	0
names	names	n2	names	name	0
,	,	,	,	,	0
and	and	cc	and	and	0
so	so	av	so	so	0
we	we	pns12	we	we	0
were	were	vbdr	were	be	0
permitted	permitted	vvn	permitted	permit	0
to	to	pc-acp	to	to	0
go	go	vvi	go	go	0
to	to	p-acp	to	to	0
our	our	po12	our	our	0
lodgings	lodgings	n2	lodgings	lodging	0
.	.	.	.	.	1
The	The	dt	The	the	0
governor	governor	n1	governor	governor	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
house	house	n1	house	house	0
met	met	vvd	met	meet	0
us	us	pno12	us	we	0
a	a	dt	a	a	0
mile	mile	n1	mile	mile	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
towne	towne	n1	town	town	0
,	,	,	,	,	0
and	and	cc	and	and	0
very	very	av	very	very	0
curteously	curteously	av-j	courteously	courteous	0
bade	bade	vvd	bade	bid	0
us	us	pno12	us	we	0
all	all	d	all	all	0
welcome	welcome	vvi	welcome	welcome	0
,	,	,	,	,	0
and	and	cc	and	and	0
brought	brought	vvd	brought	bring	0
us	us	pno12	us	we	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
monasterie	monasterie	n1	monastery	monastery	0
.	.	.	.	.	1
The	The	dt	The	the	0
gates	gates	n2	gates	gate	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
citie	citie	n1	city	city	0
are	are	vbr	are	be	0
all	all	d	all	all	0
covered	covered	vvn	covered	cover	0
with	with	p-acp	with	with	0
yron	yron	n1	iron	iron	0
,	,	,	,	,	0
the	the	dt	the	the	0
entrance	entrance	n1	entrance	entrance	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
house	house	n1	house	house	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Christians	Christians	np1	Christians	Christians	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
very	very	av	very	very	0
low	low	j	low	low	0
&	&	cc	&	and	0
narrow	narrow	j	narrow	narrow	0
doore	doore	n1	door	door	0
,	,	,	,	,	0
barred	barred	vvn	barred	bar	0
or	or	cc	or	or	0
plated	plated	vvn	plated	plate	0
with	with	p-acp	with	with	0
yron	yron	n1	iron	iron	0
,	,	,	,	,	0
and	and	cc	and	and	0
then	then	av	then	then	0
come	come	vvb	come	come	0
we	we	pns12	we	we	0
into	into	p-acp	into	into	0
a	a	dt	a	a	0
very	very	j	very	very	0
darke	darke	j	dark	dark	0
entry	entry	n1	entry	entry	0
:	:	:	:	:	0
the	the	dt	the	the	0
place	place	n1	place	place	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
monastery	monastery	n1	monastery	monastery	0
:	:	:	:	:	0
there	there	a-acp	there	there	0
we	we	pns12	we	we	0
lay	lay	vvd	lay	lie	0
,	,	,	,	,	0
&	&	cc	&	and	0
dieted	dieted	vvn	dieted	diet	0
of	of	pp-f	of	of	0
free	free	j	free	free	0
cost	cost	n1	cost	cost	0
,	,	,	,	,	0
we	we	pns12	we	we	0
fared	fared	vvd	fared	fare	0
reasonable	reasonable	j	reasonable	reasonable	0
well	well	av	well	well	0
,	,	,	,	,	0
the	the	dt	the	the	0
bread	bread	n1	bred	bread	0
and	and	cc	and	and	0
wine	wine	n1	wine	wine	0
was	was	vbds	was	be	0
excellent	excellent	j	excellent	excellent	0
good	good	j	good	good	0
,	,	,	,	,	0
the	the	dt	the	the	0
chambers	chambers	n2	chambers	chamber	0
cleane	cleane	av-j	clean	clean	0
,	,	,	,	,	0
&	&	cc	&	and	0
all	all	d	all	all	0
the	the	dt	the	the	0
meat	meat	n1	meat	meat	0
[	[	[	[	[	0
II.	II.	crd	II	ii	0
i	i	sy	i	i	0
.	.	.	.	.	1
153.	153.	crd	153.	153.	0
]	]	]	]	]	0
well	well	uh-av	well	well	0
served	served	vvn	served	serve	0
in	in	p-acp	in	in	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
cleane	cleane	j	clean	clean	0
linnen	linnen	n1	linen	linen	0
.	.	.	.	.	1
We	We	pns12	We	we	0
lay	lay	vvb	lay	lay	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
monasterie	monasterie	n1	monastery	monastery	0
two	two	crd	two	two	0
dayes	dayes	n2	days	day	0
,	,	,	,	,	0
friday	friday	np1	friday	Friday	0
and	and	cc	and	and	0
Saturday	Saturday	np1	Saturday	Saturday	0
,	,	,	,	,	0
and	and	cc	and	and	0
then	then	av	then	then	0
we	we	pns12	we	we	0
went	went	vvd	went	go	0
to	to	p-acp	to	to	0
Bethlem	Bethlem	np1	Bethlem	Bethlem	0
with	with	p-acp	with	with	0
two	two	crd	two	two	0
or	or	cc	or	or	0
three	three	crd	three	three	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
friers	friers	n2	friars	friar	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
house	house	n1	house	house	0
with	with	p-acp	with	with	0
us	us	pno12	us	we	0
:	:	:	:	:	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
way	way	n1	way	way	0
thither	thither	av	thither	thither	0
we	we	pns12	we	we	0
saw	saw	vvd	saw	see	0
many	many	d	many	many	0
monuments	monuments	n2	monuments	monument	0
,	,	,	,	,	0
as	as	a-acp	as	as	0
:	:	:	:	:	0
v	v	crd	v	five	0
209	209	crd	209	209	0
o	o	fw-la	o	o	0
The	The	dt	The	the	0
monuments	monuments	n2	monuments	monument	0
in	in	p-acp	in	in	0
and	and	cc	and	and	0
about	about	a-acp	about	about	0
Jerusalem	Jerusalem	np1	Jerusalem	Jerusalem	0
.	.	.	.	.	1
THE	THE	dt	THE	the	0
ENGLISH	ENGLISH	jp	ENGLISH	english	0
VOYAGES	VOYAGES	n2	VOYAGES	voyage	0
The	The	dt	The	the	0
mountaine	mountaine	n1	mountain	mountain	0
where	where	c-crq	where	where	0
the	the	dt	the	the	0
Angell	Angell	n1	Angel	angel	0
tooke	tooke	vvd	took	take	0
up	up	a-acp	up	up	0
Abacuck	Abacuck	np1	Abacuck	Abacuch	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
haire	haire	n1	hair	hair	0
,	,	,	,	,	0
and	and	cc	and	and	0
brought	brought	vvd	brought	bring	0
him	him	pno31	him	he	0
to	to	p-acp	to	to	0
Daniel	Daniel	np1	Daniel	Daniel	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Lions	Lions	ng1	Lions	lion	0
denne	denne	n1	den	den	0
.	.	.	.	.	1
The	The	dt	The	the	0
fountaine	fountaine	n1	fountain	fountain	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
prophet	prophet	n1	prophet	prophet	0
Jeremie	Jeremie	np1	Jeremie	Jeremie	0
.	.	.	.	.	1
The	The	dt	The	the	0
place	place	n1	place	place	0
where	where	c-crq	where	where	0
the	the	dt	the	the	0
wise	wise	j	wise	wise	0
men	men	n2	men	man	0
met	met	vvd	met	meet	0
that	that	cst	that	that	0
went	went	vvd	went	go	0
to	to	p-acp	to	to	0
Bethlem	Bethlem	np1	Bethlem	Bethlem	0
to	to	p-acp	to	to	0
worship	worship	n1	worship	worship	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
where	where	q-crq	where	where	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
fountaine	fountaine	n1	fountain	fountain	0
of	of	pp-f	of	of	0
stone	stone	n1	stone	stone	0
.	.	.	.	.	1
Being	Being	vbg	Being	be	0
come	come	vvn	come	come	0
to	to	p-acp	to	to	0
Bethlem	Bethlem	np1	Bethlem	Bethlem	0
we	we	pns12	we	we	0
sawe	sawe	vvd	saw	see	0
the	the	dt	the	the	0
place	place	n1	place	place	0
where	where	c-crq	where	where	0
Christ	Christ	np1	Christ	Christ	0
was	was	vbds	was	be	0
borne	borne	vvn	born	bear	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
now	now	av	now	now	0
a	a	dt	a	a	0
chappell	chappell	n1	chapel	chapel	0
with	with	p-acp	with	with	0
two	two	crd	two	two	0
altars	altars	n2	altars	altar	0
,	,	,	,	,	0
whereupon	whereupon	c-crq	whereupon	whereupon	0
they	they	pns32	they	they	0
say	say	vvb	say	say	0
masse	masse	n1	mass	mass	0
:	:	:	:	:	0
the	the	dt	the	the	0
place	place	n1	place	place	0
is	is	vbz	is	be	0
built	built	vvn	built	build	0
with	with	p-acp	with	with	0
gray	gray	j-jn	grey	grey	0
marble	marble	n1	marble	marble	0
,	,	,	,	,	0
and	and	cc	and	and	0
hath	hath	vhz	hath	have	0
bene	bene	vbn	be	be	0
beautifull	beautifull	j	beautiful	beautiful	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
now	now	av	now	now	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
partly	partly	av	partly	partly	0
decayed	decayed	vvn	decayed	decay	0
.	.	.	.	.	1
Neere	Neere	av-j	Near	near	0
thereto	thereto	av	thereto	thereto	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
sepulchre	sepulchre	n1	sepulchre	sepulchre	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
innocents	innocents	n2-jn	innocents	innocent	0
slaine	slaine	vvn	slain	slay	0
by	by	p-acp	by	by	0
Herod	Herod	np1	Herod	Herod	0
,	,	,	,	,	0
the	the	dt	the	the	0
sepulchres	sepulchres	n2	sepulchres	sepulchre	0
of	of	pp-f	of	of	0
Paul	Paul	np1	Paul	Paul	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
Jerome	Jerome	np1	Jerome	Jerome	0
,	,	,	,	,	0
and	and	cc	and	and	0
of	of	pp-f	of	of	0
Eusebius	Eusebius	np1	Eusebius	Eusebius	0
.	.	.	.	.	1
Also	Also	av	Also	also	0
a	a	dt	a	a	0
litle	litle	j	little	little	0
from	from	p-acp	from	from	0
this	this	d	this	this	0
monasterie	monasterie	n1	monastery	monastery	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
place	place	n1	place	place	0
under	under	p-acp	under	under	0
the	the	dt	the	the	0
ground	ground	n1	ground	ground	0
,	,	,	,	,	0
where	where	c-crq	where	where	0
the	the	dt	the	the	0
virgine	virgine	n1	virgin	virgin	0
Mary	Mary	uh	Marry	mary	0
abode	abode	n1	abided	abode	0
with	with	p-acp	with	with	0
Christ	Christ	np1	Christ	Christ	0
when	when	c-crq	when	when	0
Herod	Herod	np1	Herod	Herod	0
sought	sought	vvd	sought	seek	0
him	him	pno31	him	he	0
to	to	pc-acp	to	to	0
destroy	destroy	vvi	destroy	destroy	0
him	him	pno31	him	he	0
.	.	.	.	.	1
