Commodities	Commodities	ng1	Commodities	commodity	0
to	to	pc-acp	to	to	0
bring	bring	vvi	bring	bring	0
the	the	dt	the	the	0
Weopomeioks	Weopomeioks	n2	Weopomeioks	weopomeiok	0
with	with	p-acp	with	with	0
him	him	pno31	him	he	0
&	&	cc	&	and	0
the	the	dt	the	the	0
Mandoags	Mandoags	n2	Mandoags	mandoag	0
,	,	,	,	,	0
whose	whose	rg-crq	whose	who	0
time	time	n1	time	time	0
appointed	appointed	vvn	appointed	appoint	0
was	was	vbds	was	be	0
within	within	p-acp	within	within	0
eight	eight	crd	eight	eight	0
dayes	dayes	n2	days	day	0
after	after	a-acp	after	after	0
.	.	.	.	.	1
It	It	pn31	It	it	0
was	was	vbds	was	be	0
the	the	dt	the	the	0
last	last	ord	last	last	0
of	of	pp-f	of	of	0
May	May	np1	May	May	0
1586	1586	crd	1586	1586	0
when	when	c-crq	when	when	0
all	all	av-d	all	all	0
his	his	po31	his	his	0
owne	owne	d	own	own	0
Savages	Savages	n2-jn	Savages	savage	0
began	began	vvd	began	begin	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
their	their	po32	their	their	0
assembly	assembly	n1	assembly	assembly	0
at	at	p-acp	at	at	0
Roanoak	Roanoak	np1	Roanoak	Roanoak	0
,	,	,	,	,	0
at	at	p-acp	at	at	0
his	his	po31	his	his	0
commandement	commandement	n1	commandment	commandment	0
sent	sent	vvd	sent	send	0
abroad	abroad	av	abroad	abroad	0
unto	unto	p-acp	unto	unto	0
them	them	pno32	them	they	0
,	,	,	,	,	0
and	and	cc	and	and	0
I	I	pns11	I	i	0
resolved	resolved	vvd	resolved	resolve	0
not	not	xx	not	not	0
to	to	pc-acp	to	to	0
stay	stay	vvi	stay	stay	0
longer	longer	av-jc	longer	long	0
upon	upon	p-acp	upon	upon	0
his	his	po31	his	his	0
comming	comming	n-vvg	coming	come	0
over	over	a-acp	over	over	0
,	,	,	,	,	0
since	since	c-acp	since	since	0
he	he	pns31	he	he	0
meant	meant	vvd	meant	mean	0
to	to	pc-acp	to	to	0
come	come	vvi	come	come	0
with	with	p-acp	with	with	0
so	so	av	so	so	0
good	good	j	good	good	0
company	company	n1	company	company	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
thought	thought	vvd	thought	think	0
good	good	j	good	good	0
to	to	pc-acp	to	to	0
go	go	vvi	go	go	0
and	and	cc	and	and	0
visit	visit	vvi	visit	visit	0
him	him	pno31	him	he	0
with	with	p-acp	with	with	0
such	such	d	such	such	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
had	had	vhd	had	have	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
I	I	pns11	I	i	0
resolved	resolved	vvd	resolved	resolve	0
to	to	pc-acp	to	to	0
do	do	vdi	do	do	0
the	the	dt	the	the	0
next	next	ord	next	next	0
day	day	n1	day	day	0
:	:	:	:	:	0
but	but	cc-acp	but	but	0
that	that	cst	that	that	0
night	night	n1	night	night	0
I	I	pns11	I	i	0
meant	meant	vvd	meant	mean	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
way	way	n1	way	way	0
to	to	pc-acp	to	to	0
give	give	vvi	give	give	0
them	them	pno32	them	they	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Island	Island	n1	Island	island	0
a	a	dt	a	a	0
canvisado	canvisado	n1	canvisado	canvisado	0
,	,	,	,	,	0
and	and	cc	and	and	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
instant	instant	n-jn	instant	instant	0
to	to	pc-acp	to	to	0
seize	seize	vvi	seize	seize	0
upon	upon	p-acp	upon	upon	0
all	all	d	all	all	0
the	the	dt	the	the	0
canoas	canoas	fw-la	canoas	canoas	0
about	about	p-acp	about	about	0
the	the	dt	the	the	0
Island	Island	n1	Island	island	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
keepe	keepe	vvi	keep	keep	0
him	him	pno31	him	he	0
from	from	p-acp	from	from	0
advertisements	advertisements	n2	advertisements	advertisement	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
the	the	dt	the	the	0
towne	towne	n1	town	town	0
tooke	tooke	vvd	took	take	0
the	the	dt	the	the	0
alarme	alarme	n1	alarm	alarm	0
before	before	c-acp	before	before	0
I	I	pns11	I	i	0
meant	meant	vvd	meant	mean	0
it	it	pn31	it	it	0
to	to	p-acp	to	to	0
340	340	crd	340	340	0
them	them	pno32	them	they	0
:	:	:	:	:	0
the	the	dt	the	the	0
occasion	occasion	n1	occasion	occasion	0
was	was	vbds	was	be	0
this	this	d	this	this	0
.	.	.	.	.	1
I	I	pns11	I	i	0
had	had	vhd	had	have	0
sent	sent	vvn	sent	send	0
the	the	dt	the	the	0
Master	Master	n1	Master	master	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
light	light	j	light	light	0
horseman	horseman	n1	horseman	horseman	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
a	a	dt	a	a	0
few	few	d	few	few	0
with	with	p-acp	with	with	0
him	him	pno31	him	he	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
gather	gather	vvi	gather	gather	0
up	up	a-acp	up	up	0
all	all	d	all	all	0
the	the	dt	the	the	0
canoas	canoas	fw-la	canoas	canoas	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
setting	setting	n-vvg	setting	set	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Sun	Sun	n1	Sun	sun	0
,	,	,	,	,	0
&	&	cc	&	and	0
to	to	pc-acp	to	to	0
take	take	vvi	take	take	0
as	as	p-acp	as	as	0
many	many	d	many	many	0
as	as	c-acp	as	as	0
were	were	vbdr	were	be	0
going	going	vvg	going	go	0
from	from	p-acp	from	from	0
us	us	pno12	us	we	0
to	to	p-acp	to	to	0
Dasamonquepeio	Dasamonquepeio	np1	Dasamonquepeio	Dasamonquepeio	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
to	to	pc-acp	to	to	0
suffer	suffer	vvi	suffer	suffer	0
any	any	d	any	any	0
that	that	cst	that	that	0
came	came	vvd	came	come	0
from	from	p-acp	from	from	0
thence	thence	av	thence	thence	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
land	land	n1	land	land	0
.	.	.	.	.	1
He	He	pns31	He	he	0
met	met	vvd	met	meet	0
with	with	p-acp	with	with	0
a	a	dt	a	a	0
Canoa	Canoa	np1	Canoa	Canoa	0
going	going	vvg	going	go	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
shore	shore	n1	shore	shore	0
,	,	,	,	,	0
and	and	cc	and	and	0
overthrew	overthrew	vvd	overthrew	overthrow	0
the	the	dt	the	the	0
Canoa	Canoa	np1	Canoa	Canoa	0
,	,	,	,	,	0
and	and	cc	and	and	0
cut	cut	vvd	cut	cut	0
off	off	a-acp	off	off	0
slaughter	slaughter	n1	slaughter	slaughter	0
two	two	crd	two	two	0
Savages	Savages	np1	Savages	Savages	0
heads	heads	n2	heads	head	0
:	:	:	:	:	0
this	this	d	this	this	0
was	was	vbds	was	be	0
not	not	xx	not	not	0
done	done	vdn	done	do	0
so	so	av	so	so	0
secretly	secretly	av-jn	secretly	secret	0
but	but	p-acp	but	but	0
he	he	pns31	he	he	0
was	was	vbds	was	be	0
discovered	discovered	vvn	discovered	discover	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
shore	shore	n1	shore	shore	0
;	;	;	;	;	0
wherupon	wherupon	c-crq	whereupon	whereupon	0
the	the	dt	the	the	0
cry	cry	n1	cry	cry	0
arose	arose	vvd	arose	arise	0
:	:	:	:	:	0
for	for	c-acp	for	for	0
in	in	p-acp	in	in	0
trueth	trueth	n1	truth	truth	0
they	they	pns32	they	they	0
,	,	,	,	,	0
privy	privy	j	privy	privy	0
to	to	p-acp	to	to	0
their	their	po32	their	their	0
owne	owne	d	own	own	0
villanous	villanous	j	villainous	villainous	0
purposes	purposes	n2	purposes	purpose	0
against	against	p-acp	against	against	0
us	us	pno12	us	we	0
,	,	,	,	,	0
held	held	vvn	held	hold	0
as	as	p-acp	as	as	0
good	good	j	good	good	0
espiall	espiall	n1	espial	espial	0
upon	upon	p-acp	upon	upon	0
us	us	pno12	us	we	0
,	,	,	,	,	0
both	both	d	both	both	0
day	day	n1	day	day	0
and	and	cc	and	and	0
night	night	n1	night	night	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
we	we	pns12	we	we	0
did	did	vdd	did	do	0
upon	upon	p-acp	upon	upon	0
them	them	pno32	them	they	0
.	.	.	.	.	1
The	The	dt	The	the	0
allarme	allarme	n1	alarm	alarm	0
given	given	vvn	given	give	0
,	,	,	,	,	0
they	they	pns32	they	they	0
tooke	tooke	vvd	took	take	0
themselves	themselves	px32	themselves	themselves	0
to	to	p-acp	to	to	0
their	their	po32	their	their	0
bowes	bowes	n2	bows	bow	0
,	,	,	,	,	0
and	and	cc	and	and	0
we	we	pns12	we	we	0
to	to	p-acp	to	to	0
our	our	po12	our	our	0
armes	armes	n2	arms	arm	0
:	:	:	:	:	0
some	some	d	some	some	0
three	three	crd	three	three	0
or	or	cc	or	or	0
foure	foure	crd	foure	four	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
first	first	ord	first	first	0
were	were	vbdr	were	be	0
slaine	slaine	vvn	slain	slay	0
with	with	p-acp	with	with	0
our	our	po12	our	our	0
shot	shot	n1	shot	shot	0
:	:	:	:	:	0
the	the	dt	the	the	0
rest	rest	n1	rest	rest	0
fled	fled	vvd	fled	flee	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
woods	woods	n2	woods	wood	0
.	.	.	.	.	1
The	The	dt	The	the	0
next	next	ord	next	next	0
morning	morning	n1	morning	morning	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
light	light	j	light	light	0
horsman	horsman	n1	horseman	horseman	0
&	&	cc	&	and	0
one	one	crd	one	one	0
Canoa	Canoa	np1	Canoa	Canoa	0
taking	taking	vvg	taking	take	0
25	25	crd	25	25	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
Colonel	Colonel	n1	Colonel	colonel	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Chesepians	Chesepians	njp2	Chesepians	chesepians	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
Sergeant	Sergeant	n1	Sergeant	sergeant	0
major	major	j	major	major	0
,	,	,	,	,	0
I	I	pns11	I	i	0
went	went	vvd	went	go	0
to	to	p-acp	to	to	0
Dasamonquepeio	Dasamonquepeio	np1	Dasamonquepeio	Dasamonquepeio	0
:	:	:	:	:	0
and	and	cc	and	and	0
being	being	vbg	being	be	0
landed	landed	vvn	landed	land	0
,	,	,	,	,	0
sent	sent	vvd	sent	send	0
Pemisapan	Pemisapan	np1	Pemisapan	Pemisapan	0
word	word	n1	word	word	0
by	by	p-acp	by	by	0
one	one	crd	one	one	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
owne	owne	d	own	own	0
Savages	Savages	n2-jn	Savages	savage	0
that	that	cst	that	that	0
met	met	vvd	met	meet	0
me	me	pno11	me	i	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
shore	shore	n1	shore	shore	0
,	,	,	,	,	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
was	was	vbds	was	be	0
going	going	vvg	going	go	0
to	to	p-acp	to	to	0
Croatoan	Croatoan	n1	Croatoan	croatoan	0
,	,	,	,	,	0
and	and	cc	and	and	0
meant	meant	vvd	meant	mean	0
to	to	pc-acp	to	to	0
take	take	vvi	take	take	0
him	him	pno31	him	he	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
way	way	n1	way	way	0
to	to	pc-acp	to	to	0
complaine	complaine	vvi	complain	complain	0
unto	unto	p-acp	unto	unto	0
him	him	pno31	him	he	0
of	of	pp-f	of	of	0
Osocon	Osocon	np1	Osocon	Osocon	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
the	the	dt	the	the	0
night	night	n1	night	night	0
past	past	vvn	passed	pass	0
was	was	vbds	was	be	0
conveying	conveying	vvg	conveying	convey	0
away	away	av	away	away	0
my	my	po11	my	my	0
prisoner	prisoner	n1	prisoner	prisoner	0
,	,	,	,	,	0
whom	whom	ro-crq	whom	who	0
I	I	pns11	I	i	0
had	had	vhd	had	have	0
there	there	a-acp	there	there	0
present	present	j	present	present	0
tied	tied	vvn	tied	tie	0
in	in	p-acp	in	in	0
an	an	dt	and	a	0
handlocke	handlocke	n1	handlocke	handlocke	0
.	.	.	.	.	1
Heere-upon	Heere-upon	j	Hereupon	hereupon	0
the	the	dt	the	the	0
king	king	n1	king	king	0
did	did	vdd	did	do	0
abide	abide	vvi	abide	abide	0
my	my	po11	my	my	0
comming	comming	n-vvg	coming	come	0
to	to	p-acp	to	to	0
him	him	pno31	him	he	0
,	,	,	,	,	0
and	and	cc	and	and	0
finding	finding	vvg	finding	find	0
my	my	po11	my	my	0
selfe	selfe	n1	self	self	0
amidst	amidst	p-acp	amid	amid	0
seven	seven	crd	seven	seven	0
or	or	cc	or	or	0
eight	eight	crd	eight	eight	0
of	of	pp-f	of	of	0
his	his	png31	his	he	0
principali	principali	fw-la	principali	principali	0
Weroances	Weroances	n2	Weroances	weroance	0
and	and	cc	and	and	0
followers	followers	n2	followers	follower	0
,	,	,	,	,	0
(	(	(	(	(	0
not	not	xx	not	not	0
regarding	regarding	vvg	regarding	regard	0
any	any	d	any	any	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
common	common	j	common	common	0
sort	sort	n1	sort	sort	0
)	)	)	)	)	0
I	I	pns11	I	i	0
gave	gave	vvd	gave	give	0
the	the	dt	the	the	0
watch-word	watch-word	n1	watchword	watchword	0
agreed	agreed	vvn	agreed	agree	0
upon	upon	p-acp	upon	upon	0
,	,	,	,	,	0
(	(	(	(	(	0
which	which	r-crq	which	which	0
was	was	vbds	was	be	0
,	,	,	,	,	0
Christ	Christ	np1	Christ	Christ	0
our	our	po12	our	our	0
victory	victory	n1	victory	victory	0
)	)	)	)	)	0
and	and	cc	and	and	0
immediatly	immediatly	av-j	immediately	immediate	0
those	those	d	those	those	0
his	his	po31	his	his	0
chiefe	chiefe	j-jn	chief	chief	0
men	men	n2	men	man	0
and	and	cc	and	and	0
himselfe	himselfe	px31	himself	himself	0
had	had	vhd	had	have	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
mercy	mercy	n1	mercy	mercy	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
for	for	p-acp	for	for	0
our	our	po12	our	our	0
deliverance	deliverance	n1	deliverance	deliverance	0
,	,	,	,	,	0
that	that	cst	that	that	0
which	which	r-crq	which	which	0
they	they	pns32	they	they	0
had	had	vhd	had	have	0
purposed	purposed	vvn	purposed	purpose	0
for	for	p-acp	for	for	0
us	us	pno12	us	we	0
.	.	.	.	.	1
The	The	dt	The	the	0
king	king	n1	king	king	0
himselfe	himselfe	px31	himself	himself	0
being	being	vbg	being	be	0
shot	shot	vvn	shot	shoot	0
thorow	thorow	p-acp	thorough	through	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
Colonell	Colonell	n1	Colonel	colonel	0
with	with	p-acp	with	with	0
a	a	dt	a	a	0
pistoll	pistoll	n1	pistol	pistol	0
,	,	,	,	,	0
lying	lying	vvg	lying	lie	0
on	on	p-acp	on	on	0
the	the	dt	the	the	0
ground	ground	n1	ground	ground	0
for	for	p-acp	for	for	0
dead	dead	j	dead	dead	0
,	,	,	,	,	0
&	&	cc	&	and	0
I	I	pns11	I	i	0
looking	looking	vvg	looking	look	0
as	as	a-acp	as	as	0
watchfully	watchfully	av-j	watchfully	watchful	0
for	for	c-acp	for	for	0
the	the	dt	the	the	0
saving	saving	n-vvg	saving	save	0
of	of	pp-f	of	of	0
Manteos	Manteos	np1	Manteos	Manteos	0
friends	friends	n2	friends	friend	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
others	others	n2-jn	others	other	0
were	were	vbdr	were	be	0
busie	busie	j	busy	busy	0
that	that	cst	that	that	0
none	none	pix	none	none	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
rest	rest	n1	rest	rest	0
should	should	vmd	should	shall	0
escape	escape	vvi	escape	escape	0
,	,	,	,	,	0
suddenly	suddenly	av-j	suddenly	sudden	0
he	he	pns31	he	he	0
started	started	vvd	started	start	0
up	up	a-acp	up	up	0
,	,	,	,	,	0
and	and	cc	and	and	0
ran	ran	vvd	ran	run	0
away	away	av	away	away	0
as	as	c-acp	as	as	0
though	though	cs	though	though	0
he	he	pns31	he	he	0
had	had	vhd	had	have	0
not	not	xx	not	not	0
bene	bene	vbn	be	be	0
touched	touched	vvn	touched	touch	0
,	,	,	,	,	0
insomuch	insomuch	av	insomuch	insomuch	0
as	as	c-acp	as	as	0
he	he	pns31	he	he	0
overran	overran	vvd	overran	overrun	0
all	all	d	all	all	0
the	the	dt	the	the	0
company	company	n1	company	company	0
,	,	,	,	,	0
being	being	vbg	being	be	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
way	way	n1	way	way	0
shot	shot	vvn	shot	shoot	0
thwart	thwart	p-acp	thwart	thwart	0
the	the	dt	the	the	0
buttocks	buttocks	n2	buttocks	buttock	0
by	by	p-acp	by	by	0
mine	mine	po11	mine	my	0
Irish	Irish	jp	Irish	irish	0
boy	boy	n1	boy	boy	0
with	with	p-acp	with	with	0
my	my	po11	my	my	0
petronell	petronell	n1	petronel	petronel	0
.	.	.	.	.	1
In	In	p-acp	In	in	0
the	the	dt	the	the	0
end	end	n1	end	end	0
an	an	dt	and	a	0
341	341	crd	341	341	0
Irish	Irish	jp	Irish	irish	0
man	man	n1	man	man	0
serving	serving	vvg	serving	serve	0
me	me	pno11	me	i	0
,	,	,	,	,	0
one	one	crd	one	one	0
Nugent	Nugent	np1	Nugent	Nugent	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
deputy	deputy	n1	deputy	deputy	0
provost	provost	n1	provost	provost	0
,	,	,	,	,	0
undertooke	undertooke	vvd	undertook	undertake	0
him	him	pno31	him	he	0
;	;	;	;	;	0
and	and	cc	and	and	0
Following	Following	vvg	Following	follow	0
him	him	pno31	him	he	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
woods	woods	n2	woods	wood	0
,	,	,	,	,	0
overtooke	overtooke	vvd	overtook	overtake	0
him	him	pno31	him	he	0
:	:	:	:	:	0
and	and	cc	and	and	0
I	I	pns11	I	i	0
in	in	p-acp	in	in	0
some	some	d	some	some	0
doubt	doubt	n1	doubt	doubt	0
least	least	cs	lest	lest	0
we	we	pns12	we	we	0
had	had	vhd	had	have	0
lost	lost	vvn	lost	lose	0
both	both	d	both	both	0
the	the	dt	the	the	0
king	king	n1	king	king	0
&	&	cc	&	and	0
my	my	po11	my	my	0
man	man	n1	man	man	0
by	by	p-acp	by	by	0
our	our	po12	our	our	0
owne	owne	d	own	own	0
negligence	negligence	n1	negligence	negligence	0
to	to	pc-acp	to	to	0
have	have	vhi	have	have	0
beene	beene	vbn	been	be	0
intercepted	intercepted	vvn	intercepted	intercept	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
Savages	Savages	n2-jn	Savages	savage	0
,	,	,	,	,	0
wee	wee	pns12	we	we	0
met	met	vvd	met	meet	0
him	him	pno31	him	he	0
Pemisapan	Pemisapan	np1	Pemisapan	Pemisapan	0
returning	returning	vvg	returning	return	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
woods	woods	n2	woods	wood	0
with	with	p-acp	with	with	0
Pemisapans	Pemisapans	njp2	Pemisapans	pemisapans	0
head	head	n1	head	head	0
in	in	p-acp	in	in	0
slaine	slaine	j-vvn	slain	slay	0
-	-	-	-	-	0
his	his	png31	his	he	0
hand	hand	n1	hand	hand	0
..	..	..	..	..	1
This	This	np1	This	This	0
fell	fell	vvd	fell	fall	0
out	out	av	out	out	0
the	the	dt	the	the	0
first	first	ord	first	first	0
of	of	pp-f	of	of	0
June	June	np1	June	June	0
1586	1586	crd	1586	1586	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
eight	eight	crd	eight	eight	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
same	same	d	same	same	0
came	came	vvd	came	come	0
advertisement	advertisement	n1	advertisement	advertisement	0
to	to	p-acp	to	to	0
me	me	pno11	me	i	0
from	from	p-acp	from	from	0
captaine	captaine	n1	captain	captain	0
Stafford	Stafford	np1	Stafford	Stafford	0
,	,	,	,	,	0
lying	lying	vvg	lying	lie	0
at	at	p-acp	at	at	0
my	my	po11	my	my	0
lord	lord	n1	lord	lord	0
Admirals	Admirals	ng1	Admirals	admiral	0
Island	Island	n1	Island	island	0
,	,	,	,	,	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
had	had	vhd	had	have	0
discovered	discovered	vvn	discovered	discover	0
a	a	dt	a	a	0
great	great	j	great	great	0
fleet	fleet	n1	fleet	fleet	0
of	of	pp-f	of	of	0
three	three	crd	three	three	0
and	and	cc	and	and	0
twenty	twenty	crd	twenty	twenty	0
sailes	sailes	n2	sails	sail	0
:	:	:	:	:	0
but	but	cc-acp	but	but	0
whether	whether	cs	whither	whether	0
they	they	pns32	they	they	0
were	were	vbdr	were	be	0
friends	friends	n2	friends	friend	0
or	or	cc	or	or	0
foes	foes	n2	foes	foe	0
,	,	,	,	,	0
he	he	pns31	he	he	0
could	could	vmd	could	can	0
not	not	xx	not	not	0
yet	yet	av	yet	yet	0
discerne	discerne	vvi	discern	discern	0
.	.	.	.	.	1
He	He	pns31	He	he	0
advised	advised	vvd	advised	advise	0
me	me	pno11	me	i	0
to	to	pc-acp	to	to	0
stand	stand	vvi	stand	stand	0
upon	upon	p-acp	upon	upon	0
as	as	p-acp	as	as	0
good	good	j	good	good	0
guard	guard	n1	guard	guard	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
could	could	vmd	could	can	0
.	.	.	.	.	1
The	The	dt	The	the	0
ninth	ninth	ord	ninth	nine	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
sayd	sayd	j-vvn	said	say	0
moneth	moneth	n1	month	month	0
he	he	pns31	he	he	0
himselfe	himselfe	px31	himself	himself	0
came	came	vvd	came	come	0
unto	unto	p-acp	unto	unto	0
me	me	pno11	me	i	0
,	,	,	,	,	0
having	having	vhg	having	have	0
that	that	d	that	that	0
night	night	n1	night	night	0
before	before	a-acp	before	before	0
,	,	,	,	,	0
&	&	cc	&	and	0
that	that	cst	that	that	0
same	same	d	same	same	0
day	day	n1	day	day	0
travelled	travelled	vvn	traveled	travel	0
by	by	p-acp	by	by	0
land	land	n1	land	land	0
twenty	twenty	crd	twenty	twenty	0
miles	miles	n2	miles	mile	0
:	:	:	:	:	0
and	and	cc	and	and	0
I	I	pns11	I	i	0
must	must	vmb	must	must	0
truely	truely	av-j	truly	true	0
report	report	vvi	report	report	0
of	of	pp-f	of	of	0
him	him	pno31	him	he	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
first	first	ord	first	first	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
last	last	ord	last	last	0
;	;	;	;	;	0
hee	hee	pns31	he	he	0
was	was	vbds	was	be	0
the	the	dt	the	the	0
gentleman	gentleman	n1	gentleman	gentleman	0
that	that	cst	that	that	0
never	never	av-x	never	never	0
spared	spared	vvd	spared	spare	0
labour	labour	n1	labour	labour	0
or	or	cc	or	or	0
perill	perill	n1	peril	peril	0
either	either	av-d	either	either	0
by	by	p-acp	by	by	0
land	land	n1	land	land	0
or	or	cc	or	or	0
water	water	n1	water	water	0
,	,	,	,	,	0
faire	faire	j	fair	fair	0
weather	weather	n1	weather	weather	0
or	or	cc	or	or	0
foule	foule	j	foul	foul	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
performe	performe	vvi	perform	perform	0
any	any	d	any	any	0
service	service	n1	service	service	0
committed	committed	vvn	committed	commit	0
unto	unto	p-acp	unto	unto	0
him	him	pno31	him	he	0
.	.	.	.	.	1
A	A	dt	A	a	0
letter	letter	n1	letter	letter	0
from	from	p-acp	from	from	0
He	He	pns31	He	he	0
brought	brought	vvd	brought	bring	0
me	me	pno11	me	i	0
a	a	dt	a	a	0
letter	letter	n1	letter	letter	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
Generali	Generali	fw-la	Generali	generali	0
Sir	Sir	n1	Sir	sir	0
Francis	Francis	np1	Francis	Francis	0
Sir	Sir	n1	Sir	sir	0
Francis	Francis	np1	Francis	Francis	0
Drake	Drake	np1	Drake	Drake	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
a	a	dt	a	a	0
most	most	av-ds	most	most	0
bountifull	bountifull	j	bountiful	bountiful	0
and	and	cc	and	and	0
honourable	honourable	j	honourable	honourable	0
offer	offer	n1	offer	offer	0
for	for	c-acp	for	for	0
’	’	’	’	’	0
the	the	dt	the	the	0
supply	supply	vvi	supply	supply	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
necessities	necessities	n2	necessities	necessity	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
performance	performance	n1	performance	performance	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
action	action	n1	actium	action	0
wee	wee	pns12	we	we	0
were	were	vbdr	were	be	0
entred	entred	vvn	entered	enter	0
into	into	p-acp	into	into	0
;	;	;	;	;	0
and	and	cc	and	and	0
that	that	cst	that	that	0
not	not	xx	not	not	0
only	only	av-j	only	only	0
of	of	pp-f	of	of	0
victuals	victuals	n2	victuals	victual	0
,	,	,	,	,	0
munition	munition	n1	munition	munition	0
,	,	,	,	,	0
and	and	cc	and	and	0
clothing	clothing	vvg	clothing	clothe	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
also	also	av	also	also	0
of	of	pp-f	of	of	0
barks	barks	n2	barks	bark	0
,	,	,	,	,	0
pin-nesses	pin-nesses	j	pinnaces	pinnaces	0
,	,	,	,	,	0
and	and	cc	and	and	0
boats	boats	n2	boats	boat	0
;	;	;	;	;	0
they	they	pns32	they	they	0
also	also	av	also	also	0
by	by	p-acp	by	by	0
him	him	pno31	him	he	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
victualled	victualled	vvn	victualed	victual	0
,	,	,	,	,	0
manned	manned	vvn	manned	man	0
,	,	,	,	,	0
and	and	cc	and	and	0
furnished	furnished	vvn	furnished	furnish	0
to	to	p-acp	to	to	0
my	my	po11	my	my	0
contentation	contentation	n1	contentation	contentation	0
.	.	.	.	.	1
The	The	dt	The	the	0
tenth	tenth	ord	tenth	ten	0
day	day	n1	day	day	0
he	he	pns31	he	he	0
arrived	arrived	vvd	arrived	arrive	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
road	road	n1	road	road	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
bad	bad	j	bad	bad	0
har-borow	har-borow	j	harbour	harbour	0
:	:	:	:	:	0
and	and	cc	and	and	0
comming	comming	vvg	coming	come	0
there	there	a-acp	there	there	0
to	to	p-acp	to	to	0
an	an	dt	and	a	0
anker	anker	n1	anchor	anchor	0
,	,	,	,	,	0
the	the	dt	the	the	0
eleventh	eleventh	ord	eleventh	eleven	0
day	day	n1	day	day	0
I	I	pns11	I	i	0
came	came	vvd	came	come	0
to	to	p-acp	to	to	0
him	him	pno31	him	he	0
,	,	,	,	,	0
whom	whom	ro-crq	whom	who	0
I	I	pns11	I	i	0
found	found	vvd	found	find	0
in	in	p-acp	in	in	0
deeds	deeds	n2	deeds	deed	0
most	most	av-ds	most	most	0
honourably	honourably	av-j	honourably	honourable	0
to	to	pc-acp	to	to	0
performe	performe	vvi	perform	perform	0
that	that	d	that	that	0
which	which	r-crq	which	which	0
in	in	p-acp	in	in	0
writing	writing	n1	writing	writing	0
and	and	cc	and	and	0
