Towreson	Towreson	n1	Towreson	towreson	0
\z	\z	vhz	\z	\z	0
Island	Island	n1	Island	island	0
twelve	twelve	crd	twelve	twelve	0
leagues	leagues	n2	leagues	league	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Southward	Southward	av-j	Southward	southward	0
of	of	pp-f	of	of	0
Baya	Baya	np1	Baya	Baya	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
wood	wood	n1	wood	wood	0
,	,	,	,	,	0
tesgustothe	tesgustothe	vvb	tesgustothe	tesgustothe	0
j	j	crd	j	j	0
x	x	crd	x	ten	0
6	6	crd	6	6	0
7	7	crd	7	7	0
>	>	>	>	>	0
>	>	>	>	>	0
South	South	n1	South	south	0
of	of	pp-f	of	of	0
Bata	Bata	np1	Bata	Bata	0
.	.	.	.	.	0
and	and	cc	and	and	0
water	water	n1	water	water	0
.	.	.	.	.	1
J	J	pns11	J	i	0
The	The	dt	The	the	0
24	24	crd	24	24	0
day	day	n1	day	day	0
being	being	vbg	being	be	0
aboord	aboord	a-acp	aboard	aboard	0
with	with	p-acp	with	with	0
our	our	po12	our	our	0
pinnesses	pinnesses	n2	pinnaces	pinnace	0
,	,	,	,	,	0
we	we	pns12	we	we	0
met	met	vvd	met	meet	0
with	with	p-acp	with	with	0
a	a	dt	a	a	0
Canoa	Canoa	np1	Canoa	Canoa	0
,	,	,	,	,	0
wherein	wherein	c-crq	wherein	wherein	0
was	was	vbds	was	be	0
one	one	crd	one	one	0
Portugall	Portugall	np1	Portugall	Portugal	0
,	,	,	,	,	0
and	and	cc	and	and	0
sixe	sixe	crd	sixe	six	0
Indians	Indians	np1	Indians	Indians	0
:	:	:	:	:	0
we	we	pns12	we	we	0
shot	shot	vvd	shot	shoot	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
Canoa	Canoa	np1	Canoa	Canoa	0
,	,	,	,	,	0
and	and	cc	and	and	0
killed	killed	vvd	killed	kill	0
an	an	dt	and	a	0
Indian	Indian	jp	Indian	indian	0
,	,	,	,	,	0
and	and	cc	and	and	0
tooke	tooke	vvd	took	take	0
the	the	dt	the	the	0
Portugall	Portugall	np1	Portugall	Portugal	0
,	,	,	,	,	0
and	and	cc	and	and	0
one	one	crd	one	one	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Indians	Indians	np1	Indians	Indians	0
,	,	,	,	,	0
and	and	cc	and	and	0
brought	brought	vvd	brought	bring	0
them	them	pno32	them	they	0
aboord	aboord	a-acp	aboard	aboard	0
our	our	po12	our	our	0
shippes	shippes	n2	ships	ship	0
:	:	:	:	:	0
we	we	pns12	we	we	0
there	there	a-acp	there	there	0
examined	examined	vvn	examined	examine	0
them	them	pno32	them	they	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
Portugal	Portugal	np1	Portugal	Portugal	0
confessed	confessed	vvd	confessed	confess	0
that	that	cst	that	that	0
there	there	pc-acp	there	there	0
was	was	vbds	was	be	0
a	a	dt	a	a	0
shippe	shippe	n1	ship	ship	0
laden	laden	vvn	laden	lade	0
with	with	p-acp	with	with	0
meale	meale	n1	meal	meal	0
,	,	,	,	,	0
and	and	cc	and	and	0
other	other	j-jn	other	other	0
victuals	victuals	n2	victuals	victual	0
,	,	,	,	,	0
bound	bound	vvn	bound	bind	0
for	for	p-acp	for	for	0
Fernambuck	Fernambuck	np1	Fernambuck	Fernambuck	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
put	put	vvd	put	put	0
into	into	p-acp	into	into	0
a	a	dt	a	a	0
creeke	creeke	n1	creek	creek	0
,	,	,	,	,	0
because	because	c-acp	because	because	0
she	she	pns31	she	she	0
durst	durst	vvd	durst	dare	0
not	not	xx	not	not	0
goe	goe	vvi	go	go	0
along	along	a-acp	along	along	0
the	the	dt	the	the	0
coast	coast	n1	coast	coast	0
,	,	,	,	,	0
hearing	hearing	vvg	hearing	hear	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
shippes	shippes	n2	ships	ship	0
.	.	.	.	.	1
Whereupon	Whereupon	c-crq	Whereupon	whereupon	0
we	we	pns12	we	we	0
manned	manned	vvd	manned	man	0
both	both	d	both	both	0
our	our	po12	our	our	0
pinnesses	pinnesses	n2	pinnaces	pinnace	0
,	,	,	,	,	0
and	and	cc	and	and	0
tooke	tooke	vvd	took	take	0
the	the	dt	the	the	0
Portugal	Portugal	np1	Portugal	Portugal	0
with	with	p-acp	with	with	0
us	us	pno12	us	we	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
goe	goe	vvi	go	go	0
and	and	cc	and	and	0
seeke	seeke	vvi	seek	seek	0
the	the	dt	the	the	0
same	same	d	same	same	0
ship	ship	n1	ship	ship	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
that	that	cst	that	that	0
night	night	n1	night	night	0
we	we	pns12	we	we	0
could	could	vmd	could	can	0
not	not	xx	not	not	0
find	find	vvi	find	find	0
her	her	pno31	her	she	0
.	.	.	.	.	1
The	The	dt	The	the	0
26	26	crd	26	26	0
day	day	n1	day	day	0
we	we	pns12	we	we	0
went	went	vvd	went	go	0
againe	againe	av	again	again	0
,	,	,	,	,	0
and	and	cc	and	and	0
found	found	vvd	found	find	0
her	her	pno31	her	she	0
,	,	,	,	,	0
being	being	vbg	being	be	0
hailed	hailed	vvd	hailed	hail	0
up	up	a-acp	up	up	0
into	into	p-acp	into	into	0
a	a	dt	a	a	0
creeke	creeke	n1	creek	creek	0
,	,	,	,	,	0
where	where	c-crq	where	where	0
a	a	dt	a	a	0
man	man	n1	man	man	0
would	would	vmd	would	will	0
have	have	vhi	have	have	0
thought	thought	vvn	thought	think	0
a	a	dt	a	a	0
shippe	shippe	n1	ship	ship	0
boate	boate	n1	boat	boat	0
could	could	vmd	could	can	0
not	not	xx	not	not	0
have	have	vhi	have	have	0
entred	entred	vvn	entered	enter	0
:	:	:	:	:	0
wee	wee	pns12	we	we	0
found	found	vvd	found	find	0
her	her	pno31	her	she	0
indeed	indeed	av	indeed	indeed	0
laden	laden	vvn	laden	lade	0
with	with	p-acp	with	with	0
meale	meale	n1	meal	meal	0
principally	principally	av-jn	principally	principal	0
:	:	:	:	:	0
but	but	cc-acp	but	but	0
she	she	pns31	she	she	0
had	had	vhd	had	have	0
also	also	av	also	also	0
in	in	p-acp	in	in	0
her	her	po31	her	her	0
fourteene	fourteene	crd	fourteene	fourteen	0
chests	chests	n2	chests	chest	0
of	of	pp-f	of	of	0
sugar	sugar	n1	sugar	sugar	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
which	which	r-crq	which	which	0
two	two	crd	two	two	0
were	were	vbdr	were	be	0
in	in	p-acp	in	in	0
powder	powder	n1	powder	powder	0
,	,	,	,	,	0
and	and	cc	and	and	0
twelve	twelve	crd	twelve	twelve	0
in	in	p-acp	in	in	0
loaves	loaves	n2	loaves	loaf	0
.	.	.	.	.	1
This	This	d	This	this	0
ship	ship	n1	ship	ship	0
was	was	vbds	was	be	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
burden	burden	n1	burden	burden	0
of	of	pp-f	of	of	0
one	one	crd	one	one	0
hundred	hundred	crd	hundred	hundred	0
and	and	cc	and	and	0
twenty	twenty	crd	twenty	twenty	0
tunnes	tunnes	n2	tons	ton	0
,	,	,	,	,	0
and	and	cc	and	and	0
a	a	dt	a	a	0
new	new	j	new	new	0
A	A	dt	A	a	0
new	new	j	new	new	0
Portu-ship	Portu-ship	n1	Portu-ship	portu-ship	0
,	,	,	,	,	0
this	this	d	this	this	0
being	being	vbg	being	be	0
the	the	dt	the	the	0
first	first	ord	first	first	0
voyage	voyage	n1	voyage	voyage	0
that	that	cst	that	that	0
ever	ever	av	ever	ever	0
she	she	pns31	she	she	0
made	made	vvd	made	make	0
,	,	,	,	,	0
^s^	^s^	zz	^s^	^s^	0
.	.	.	.	.	0
ete^een	ete^een	n1	ete^een	ete^een	0
and	and	cc	and	and	0
as	as	p-acp	as	as	0
the	the	dt	the	the	0
Portugall	Portugall	np1	Portugall	Portugal	0
confessed	confessed	vvd	confessed	confess	0
,	,	,	,	,	0
shee	shee	pns31	she	she	0
was	was	vbds	was	be	0
fraighted	fraighted	vvn	freighted	freight	0
for	for	p-acp	for	for	0
'	'	'	'	'	0
Fernambuck	Fernambuck	np1	Fernambuck	Fernambuck	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
the	the	dt	the	the	0
men	men	n2	men	man	0
of	of	pp-f	of	of	0
Baya	Baya	np1	Baya	Baya	0
having	having	vhg	having	have	0
great	great	j	great	great	0
want	want	n1	want	want	0
223	223	crd	223	223	0
A	A	dt	A	a	0
good	good	j	good	good	0
warning	warning	j-vvg	warning	warn	0
fir	fir	n1	fir	fir	0
us	us	pno12	us	we	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
circumspect	circumspect	j	circumspect	circumspect	0
in	in	p-acp	in	in	0
landing	landing	vvg	landing	land	0
.	.	.	.	.	1
June	June	np1	June	June	0
.	.	.	.	.	1
An	An	dt	And	a	0
offer	offer	n1	offer	offer	0
of	of	pp-f	of	of	0
captaine	captaine	n1	captain	captain	0
Lister	Lister	np1	Lister	Lister	0
to	to	pc-acp	to	to	0
go	go	vvi	go	go	0
with	with	p-acp	with	with	0
his	his	po31	his	his	0
one	one	crd	one	one	0
ship	ship	n1	ship	ship	0
onely	onely	av-j	only	only	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
South	South	n1	South	south	0
sea	sea	n1	sea	sea	0
.	.	.	.	.	1
THE	THE	dt	THE	the	0
ENGLISH	ENGLISH	jp	ENGLISH	english	0
VOYAGES	VOYAGES	n2	VOYAGES	voyage	0
of	of	pp-f	of	of	0
bread	bread	n1	bred	bread	0
,	,	,	,	,	0
bought	bought	vvd	bought	buy	0
both	both	d	both	both	0
the	the	pno32	thee	they	0
?	?	?	?	?	0
ship	ship	n1	ship	ship	0
and	and	cc	and	and	0
her	her	po31	her	her	0
lading	lading	n-vvg	lading	lade	0
,	,	,	,	,	0
and	and	cc	and	and	0
so	so	av	so	so	0
thought	thought	vvd	thought	think	0
to	to	pc-acp	to	to	0
stay	stay	vvi	stay	stay	0
her	her	pno31	her	she	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
creeke	creeke	n1	creek	creek	0
,	,	,	,	,	0
till	till	c-acp	till	till	0
we	we	pns12	we	we	0
were	were	vbdr	were	be	0
gone	gone	vvn	gone	go	0
off	off	a-acp	off	off	0
the	the	dt	the	the	0
coast	coast	n1	coast	coast	0
:	:	:	:	:	0
but	but	cc-acp	but	but	0
it	it	pn31	it	it	0
was	was	vbds	was	be	0
our	our	po12	our	our	0
good	good	j	good	good	0
hap	hap	n1	hap	hap	0
to	to	pc-acp	to	to	0
disappoint	disappoint	vvi	disappoint	disappoint	0
their	their	po32	their	their	0
pretense	pretense	n1	pretense	pretense	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
fetch	fetch	vvi	fetch	fetch	0
her	her	pno31	her	she	0
from	from	p-acp	from	from	0
thence	thence	av	thence	thence	0
,	,	,	,	,	0
where	where	c-crq	where	where	0
they	they	pns32	they	they	0
thought	thought	vvd	thought	think	0
her	her	pno31	her	she	0
as	as	p-acp	as	as	0
safe	safe	j	safe	safe	0
as	as	c-acp	as	as	0
if	if	cs	if	if	0
she	she	pns31	she	she	0
had	had	vhd	had	have	0
bene	bene	vbn	be	be	0
at	at	p-acp	at	at	0
Lisbon	Lisbon	np1	Lisbon	Lisbon	0
.	.	.	.	.	1
The	The	dt	The	the	0
28	28	crd	28	28	0
day	day	n1	day	day	0
we	we	pns12	we	we	0
devided	devided	vvn	divided	divide	0
the	the	dt	the	the	0
meale	meale	n1	meal	meal	0
amongst	amongst	p-acp	among	among	0
us	us	pno12	us	we	0
,	,	,	,	,	0
according	according	vvg	according	accord	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
want	want	n1	want	want	0
of	of	pp-f	of	of	0
every	every	d	every	every	0
ship	ship	n1	ship	ship	0
.	.	.	.	.	1
The	The	dt	The	the	0
30	30	crd	30	30	0
day	day	n1	day	day	0
,	,	,	,	,	0
16	16	crd	16	16	0
or	or	cc	or	or	0
17	17	crd	17	17	0
Dutchmen	Dutchmen	np2	Dutchmen	Dutchman	0
went	went	vvd	went	go	0
with	with	p-acp	with	with	0
their	their	po32	their	their	0
boate	boate	n1	boat	boat	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
hulke	hulke	n1	hulk	hulk	0
to	to	p-acp	to	to	0
shoare	shoare	n1	shore	shore	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
fill	fill	vvi	fill	fill	0
water	water	n1	water	water	0
:	:	:	:	:	0
and	and	cc	and	and	0
upon	upon	p-acp	upon	upon	0
a	a	dt	a	a	0
sudden	sudden	j	sudden	sudden	0
they	they	pns32	they	they	0
were	were	vbdr	were	be	0
assaulted	assaulted	vvn	assaulted	assault	0
with	with	p-acp	with	with	0
fifty	fifty	crd	fifty	fifty	0
or	or	cc	or	or	0
sixty	sixty	crd	sixty	sixty	0
Portugals	Portugals	np2	Portugals	Portugal	0
,	,	,	,	,	0
and	and	cc	and	and	0
so	so	av	so	so	0
many	many	av-d	many	many	0
more	more	av-dc	more	more	0
Indians	Indians	np1	Indians	Indians	0
armed	armed	vvn	armed	arm	0
with	with	p-acp	with	with	0
shot	shot	n1	shot	shot	0
and	and	cc	and	and	0
other	other	j-jn	other	other	0
weapons	weapons	n2	weapons	weapon	0
,	,	,	,	,	0
and	and	cc	and	and	0
they	they	pns32	they	they	0
slew	slew	vvd	slew	slay	0
their	their	po32	their	their	0
Master	Master	n1	Master	master	0
and	and	cc	and	and	0
Purser	Purser	np1	Purser	Purser	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
rest	rest	n1	rest	rest	0
were	were	vbdr	were	be	0
hurt	hurt	vvn	hurt	hurt	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
yet	yet	av	yet	yet	0
escaped	escaped	vvn	escaped	escape	0
with	with	p-acp	with	with	0
their	their	po32	their	their	0
lives	lives	n2	lives	life	0
:	:	:	:	:	0
a	a	dt	a	a	0
good	good	j	good	good	0
warning	warning	n-vvg	warning	warn	0
for	for	p-acp	for	for	0
us	us	pno12	us	we	0
to	to	pc-acp	to	to	0
bee	bee	vbi	be	be	0
circumspect	circumspect	j	circumspect	circumspect	0
,	,	,	,	,	0
and	and	cc	and	and	0
carefull	carefull	j	careful	careful	0
in	in	p-acp	in	in	0
our	our	po12	our	our	0
landing	landing	n-vvg	landing	land	0
.	.	.	.	.	1
The	The	dt	The	the	0
last	last	ord	last	last	0
day	day	n1	day	day	0
of	of	pp-f	of	of	0
May	May	n1	May	may	0
wee	wee	pns12	we	we	0
cast	cast	vvd	cast	cast	0
off	off	a-acp	off	off	0
one	one	crd	one	one	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
prizes	prizes	n2	prizes	prize	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
wee	wee	pns12	we	we	0
called	called	vvd	called	call	0
the	the	dt	the	the	0
George	George	np1	George	George	0
,	,	,	,	,	0
and	and	cc	and	and	0
our	our	po12	our	our	0
Admirall	Admirall	n1	Admiral	admiral	0
and	and	cc	and	and	0
the	the	dt	the	the	0
hulke	hulke	n1	hulk	hulk	0
tooke	tooke	vvd	took	take	0
the	the	dt	the	the	0
men	men	n2	men	man	0
and	and	cc	and	and	0
other	other	n-jn	other	other	0
necessaries	necessaries	n2-j	necessaries	necessary	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
her	her	pno31	her	she	0
,	,	,	,	,	0
into	into	p-acp	into	into	0
them	them	pno32	them	they	0
.	.	.	.	.	1
The	The	dt	The	the	0
same	same	d	same	same	0
day	day	n1	day	day	0
the	the	dt	the	the	0
Portugals	Portugals	np2	Portugals	Portugal	0
which	which	r-crq	which	which	0
had	had	vhd	had	have	0
hurt	hurt	vvn	hurt	hurt	0
the	the	dt	the	the	0
Dutchmen	Dutchmen	np2	Dutchmen	Dutchman	0
came	came	vvd	came	come	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
shore	shore	n1	shore	shore	0
,	,	,	,	,	0
and	and	cc	and	and	0
dared	dared	vvd	dared	dare	0
us	us	pno12	us	we	0
to	to	pc-acp	to	to	0
come	come	vvi	come	come	0
on	on	p-acp	on	on	0
land	land	n1	land	land	0
:	:	:	:	:	0
whereupon	whereupon	c-crq	whereupon	whereupon	0
wee	wee	pns12	we	we	0
went	went	vvd	went	go	0
into	into	p-acp	into	into	0
our	our	po12	our	our	0
pinnesses	pinnesses	n2	pinnaces	pinnace	0
with	with	p-acp	with	with	0
fortie	fortie	crd	fortie	forty	0
shot	shot	n1	shot	shot	0
:	:	:	:	:	0
but	but	cc-acp	but	but	0
the	the	dt	the	the	0
cowardly	cowardly	j	cowardly	cowardly	0
villanes	villanes	n2	villains	villain	0
ranne	ranne	vvd	ran	run	0
all	all	d	all	all	0
away	away	av	away	away	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
hils	hils	n2	hills	hill	0
,	,	,	,	,	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
water	water	n1	water	water	0
side	side	n1	side	side	0
:	:	:	:	:	0
but	but	cc-acp	but	but	0
master	master	n1	master	master	0
Lister	Lister	np1	Lister	Lister	0
with	with	p-acp	with	with	0
nine	nine	crd	nine	nine	0
men	men	n2	men	man	0
followed	followed	vvd	followed	follow	0
them	them	pno32	them	they	0
,	,	,	,	,	0
and	and	cc	and	and	0
they	they	pns32	they	they	0
fled	fled	vvd	fled	flee	0
still	still	av	still	still	0
before	before	p-acp	before	before	0
them	them	pno32	them	they	0
,	,	,	,	,	0
and	and	cc	and	and	0
durst	durst	vvd	durst	dare	0
not	not	xx	not	not	0
stay	stay	vvi	stay	stay	0
their	their	po32	their	their	0
approch	approch	n1	approach	approach	0
:	:	:	:	:	0
so	so	av	so	so	0
they	they	pns32	they	they	0
came	came	vvd	came	come	0
backe	backe	av	back	back	0
againe	againe	av	again	again	0
,	,	,	,	,	0
and	and	cc	and	and	0
wee	wee	pns12	we	we	0
filled	filled	vvd	filled	fill	0
water	water	n1	water	water	0
quietly	quietly	av-jn	quietly	quiet	0
,	,	,	,	,	0
and	and	cc	and	and	0
at	at	p-acp	at	at	0
our	our	po12	our	our	0
pleasure	pleasure	n1	pleasure	pleasure	0
.	.	.	.	.	1
The	The	dt	The	the	0
third	third	ord	third	three	0
day	day	n1	day	day	0
of	of	pp-f	of	of	0
June	June	np1	June	June	0
our	our	po12	our	our	0
captaine	captaine	n1	captain	captain	0
master	master	n1	master	master	0
Lister	Lister	np1	Lister	Lister	0
,	,	,	,	,	0
having	having	vhg	having	have	0
a	a	dt	a	a	0
great	great	j	great	great	0
desire	desire	n1	desire	desire	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
performance	performance	n1	performance	performance	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
voyage	voyage	n1	voyage	voyage	0
,	,	,	,	,	0
according	according	vvg	according	accord	0
to	to	p-acp	to	to	0
my	my	po11	my	my	0
Lords	Lords	ng1	Lords	lord	0
direction	direction	n1	direction	direction	0
,	,	,	,	,	0
went	went	vvd	went	go	0
to	to	p-acp	to	to	0
our	our	po12	our	our	0
admirall	admirall	n1	admiral	admiral	0
,	,	,	,	,	0
and	and	cc	and	and	0
requested	requested	vvd	requested	request	0
him	him	pno31	him	he	0
to	to	pc-acp	to	to	0
give	give	vvi	give	give	0
him	him	pno31	him	he	0
sixe	sixe	crd	sixe	six	0
buts	buts	n2	buts	butt	0
of	of	pp-f	of	of	0
wine	wine	n1	wine	wine	0
,	,	,	,	,	0
one	one	crd	one	one	0
barrell	barrell	n1	barrel	barrel	0
of	of	pp-f	of	of	0
oile	oile	n1	oil	oil	0
,	,	,	,	,	0
three	three	crd	three	three	0
or	or	cc	or	or	0
foure	foure	crd	foure	four	0
barrells	barrells	n2	barrels	barrel	0
of	of	pp-f	of	of	0
flesh	flesh	n1	flesh	flesh	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
have	have	vhi	have	have	0
Thomas	Thomas	np1	Thomas	Thomas	0
Hood	Hood	n1	Hood	hood	0
and	and	cc	and	and	0
seven	seven	crd	seven	seven	0
or	or	cc	or	or	0
eight	eight	crd	eight	eight	0
seamen	seamen	n2	seamen	seaman	0
for	for	p-acp	for	for	0
some	some	d	some	some	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
landmen	landmen	n2	landmen	landman	0
,	,	,	,	,	0
and	and	cc	and	and	0
by	by	p-acp	by	by	0
Gods	Gods	npg1	Gods	God	0
help	help	n1	help	help	0
he	he	pns31	he	he	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
barke	barke	n1	bark	bark	0
Clifford	Clifford	np1	Clifford	Clifford	0
,	,	,	,	,	0
would	would	vmd	would	will	0
alone	alone	av-j	alone	alone	0
proceede	proceede	vvi	proceed	proceed	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
South	South	n1	South	south	0
sea	sea	n1	sea	sea	0
:	:	:	:	:	0
but	but	cc-acp	but	but	0
admirall	admirall	n1	admiral	admiral	0
mightily	mightily	av-j	mightily	mighty	0
withstoode	withstoode	vvd	withstood	withstand	0
his	his	po31	his	his	0
motion	motion	n1	motion	motion	0
,	,	,	,	,	0
and	and	cc	and	and	0
would	would	vmd	would	will	0
grant	grant	vvi	grant	grant	0
no	no	dx	no	no	0
iote	iote	n1	jot	jot	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
particular	particular	j	particular	particular	0
requests	requests	n2	requests	request	0
.	.	.	.	.	1
224	224	crd	224	224	0
The	The	dt	The	the	0
7	7	crd	7	7	0
of	of	pp-f	of	of	0
June	June	np1	June	June	0
,	,	,	,	,	0
having	having	vhg	having	have	0
no	no	dx	no	no	0
use	use	n1	use	use	0
at	at	p-acp	at	at	0
all	all	d	all	all	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
prizes	prizes	n2	prizes	prize	0
,	,	,	,	,	0
we	we	pns12	we	we	0
burnt	burnt	vvd	burned	burn	0
one	one	pi	one	one	0
,	,	,	,	,	0
and	and	cc	and	and	0
cast	cast	vvd	cast	cast	0
off	off	a-acp	off	off	0
another	another	j-jn	another	another	0
,	,	,	,	,	0
and	and	cc	and	and	0
filled	filled	vvn	filled	fill	0
our	our	po12	our	our	0
owne	owne	d	own	own	0
ships	ships	n2	ships	ship	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
necessaries	necessaries	n2-j	necessaries	necessary	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
.	.	.	.	.	1
The	The	dt	The	the	0
8	8	crd	8	8	0
day	day	n1	day	day	0
wee	wee	pns12	we	we	0
put	put	vvd	put	put	0
off	off	a-acp	off	off	0
to	to	p-acp	to	to	0
sea	sea	n1	sea	sea	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
yet	yet	av	yet	yet	0
with	with	p-acp	with	with	0
much	much	d	much	much	0
adoe	adoe	n1	ado	ado	0
came	came	vvd	came	come	0
againe	againe	av	again	again	0
to	to	p-acp	to	to	0
our	our	po12	our	our	0
ankoring	ankoring	j-vvg	anchoring	anchor	0
place	place	n1	place	place	0
,	,	,	,	,	0
because	because	c-acp	because	because	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
weather	weather	n1	weather	weather	0
.	.	.	.	.	1
The	The	dt	The	the	0
10	10	crd	10	10	0
day	day	n1	day	day	0
the	the	dt	the	the	0
admirall	admirall	n1	admiral	admiral	0
sent	sent	vvd	sent	send	0
for	for	p-acp	for	for	0
us	us	pno12	us	we	0
to	to	pc-acp	to	to	0
come	come	vvi	come	come	0
aboord	aboord	a-acp	aboard	aboard	0
him	him	pno31	him	he	0
,	,	,	,	,	0
and	and	cc	and	and	0
being	being	vbg	being	be	0
come	come	vvn	come	come	0
,	,	,	,	,	0
hee	hee	pns31	he	he	0
opened	opened	vvd	opened	open	0
a	a	dt	a	a	0
Carde	Carde	n1	Card	card	0
before	before	p-acp	before	before	0
all	all	d	all	all	0
the	the	dt	the	the	0
company	company	n1	company	company	0
,	,	,	,	,	0
and	and	cc	and	and	0
tolde	tolde	vvd	told	tell	0
us	us	pno12	us	we	0
that	that	d	that	that	0
my	my	po11	my	my	0
lords	lords	n2	lords	lord	0
voyage	voyage	n1	voyage	voyage	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
South	South	n1	South	south	0
sea	sea	n1	sea	sea	0
was	was	vbds	was	be	0
overthrowen	overthrowen	vvn	overthrown	overthrow	0
for	for	p-acp	for	for	0
want	want	n1	want	want	0
of	of	pp-f	of	of	0
able	able	j	able	able	0
men	men	n2	men	man	0
,	,	,	,	,	0
and	and	cc	and	and	0
victuals	victuals	n2	victuals	victual	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
therefore	therefore	av	therefore	therefore	0
hee	hee	pns31	he	he	0
thought	thought	vvd	thought	think	0
it	it	pn31	it	it	0
best	best	js	best	best	0
to	to	pc-acp	to	to	0
plie	plie	vvi	ply	ply	0
for	for	p-acp	for	for	0
some	some	d	some	some	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Islands	Islands	n2	Islands	island	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
West	West	n1	West	west	0
India	India	np1	India	India	0
,	,	,	,	,	0
or	or	cc	or	or	0
the	the	dt	the	the	0
Azores	Azores	n2	Azores	azore	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
see	see	vvi	see	see	0
if	if	cs	if	if	0
they	they	pns32	they	they	0
could	could	vmd	could	can	0
meete	meete	vvi	meet	meet	0
with	with	p-acp	with	with	0
some	some	d	some	some	0
good	good	j	good	good	0
purchase	purchase	n1	purchase	purchase	0
,	,	,	,	,	0
that	that	cst	that	that	0
might	might	vmd	might	may	0
satisfie	satisfie	vvi	satisfy	satisfy	0
my	my	po11	my	my	0
lord	lord	n1	lord	lord	0
.	.	.	.	.	1
These	These	np1	These	Theise	0
wordes	wordes	n2	words	word	0
were	were	vbdr	were	be	0
taken	taken	vvn	taken	take	0
heavily	heavily	av-j	heavily	heavy	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
the	the	dt	the	the	0
company	company	n1	company	company	0
,	,	,	,	,	0
and	and	cc	and	and	0
no	no	dx	no	no	0
man	man	n1	man	man	0
would	would	vmd	would	will	0
answere	answere	vvi	answer	answer	0
him	him	pno31	him	he	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
kept	kept	vvd	kept	keep	0
silence	silence	n1	silence	silence	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
very	very	j	very	very	0
griefe	griefe	n1	grief	grief	0
to	to	pc-acp	to	to	0
see	see	vvi	see	see	0
my	my	po11	my	my	0
lords	lords	n2	lords	lord	0
hope	hope	vvb	hope	hope	0
thus	thus	av	thus	thus	0
deceived	deceived	vvn	deceived	deceive	0
,	,	,	,	,	0
and	and	cc	and	and	0
his	his	po31	his	his	0
great	great	j	great	great	0
expenses	expenses	n2	expenses	expense	0
and	and	cc	and	and	0
costs	costs	n2	costs	cost	0
cast	cast	vvd	cast	cast	0
away	away	av	away	away	0
.	.	.	.	.	1
The	The	dt	The	the	0
common	common	j	common	common	0
sort	sort	n1	sort	sort	0
seeing	seeing	vvg	seeing	see	0
no	no	dx	no	no	0
other	other	j-jn	other	other	0
remedie	remedie	n1	remedy	remedy	0
,	,	,	,	,	0
were	were	vbdr	were	be	0
contented	contented	vvn	contented	content	0
to	to	pc-acp	to	to	0
returne	returne	vvi	return	return	0
as	as	c-acp	as	as	0
well	well	av	well	well	0
as	as	c-acp	as	as	0
he	he	pns31	he	he	0
