1572-87	1572-87	j	1572-87	1572-87	0
hath	hath	vhz	hath	have	0
bene	bene	vbn	be	be	0
no	no	dx	no	no	0
peace	peace	n1	peace	peace	0
at	at	p-acp	at	at	0
all	all	d	all	all	0
:	:	:	:	:	0
for	for	c-acp	for	for	0
notwithstanding	notwithstanding	a-acp	notwithstanding	notwithstanding	0
many	many	d	many	many	0
Captaines	Captaines	n2	Captains	captain	0
and	and	cc	and	and	0
souldiers	souldiers	n2	soldiers	soldier	0
have	have	vhb	have	have	0
done	done	vdn	done	do	0
their	their	po32	their	their	0
uttermost	uttermost	j	uttermost	uttermost	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
can	can	vmb	can	can	0
they	they	pns32	they	they	0
not	not	xx	not	not	0
bring	bring	vvi	bring	bring	0
that	that	d	that	that	0
people	people	n1	people	people	0
wholly	wholly	av-jn	wholly	whole	0
in	in	p-acp	in	in	0
subjection	subjection	n1	subjection	subjection	0
.	.	.	.	.	1
And	And	cc	And	and	0
although	although	cs	although	although	0
the	the	dt	the	the	0
Spaniards	Spaniards	np2	Spaniards	Spaniard	0
have	have	vhb	have	have	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
province	province	n1	province	province	0
eleven	eleven	crd	eleven	eleven	0
townes	townes	n2	towns	town	0
and	and	cc	and	and	0
two	two	crd	two	two	0
bishoprickes	bishoprickes	n2	bishoprics	bishopric	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
have	have	vhb	have	have	0
they	they	pns32	they	they	0
little	little	j	little	little	0
ynough	ynough	av-d	enough	enough	0
to	to	pc-acp	to	to	0
maintaine	maintaine	vvi	maintain	maintain	0
themselves	themselves	px32	themselves	themselves	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
reason	reason	n1	reason	reason	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
warres	warres	n2	wars	war	0
;	;	;	;	;	0
for	for	c-acp	for	for	0
they	they	pns32	they	they	0
spend	spend	vvb	spend	spend	0
all	all	d	all	all	0
the	the	dt	the	the	0
golde	golde	n1	gold	gold	0
that	that	cst	that	that	0
the	the	dt	the	the	0
land	land	n1	land	land	0
yeeldeth	yeeldeth	vvz	yields	yield	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
maintenance	maintenance	n1	maintenance	maintenance	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
souldiers	souldiers	n2	soldiers	soldier	0
:	:	:	:	:	0
which	which	r-crq	which	which	0
would	would	vmd	would	will	0
not	not	xx	not	not	0
bee	bee	vbi	be	be	0
so	so	av	so	so	0
,	,	,	,	,	0
if	if	cs	if	if	0
they	they	pns32	they	they	0
had	had	vhd	had	have	0
peace	peace	n1	peace	peace	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
then	then	cs	then	than	0
they	they	pns32	they	they	0
might	might	vmd	might	may	0
worke	worke	vvi	work	work	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
their	their	po32	their	their	0
mines	mines	n2	mines	mine	0
.	.	.	.	.	1
[	[	[	[	[	0
III	III	np1	III	Iii	0
.	.	.	.	.	1
798.	798.	crd	798.	798.	0
]	]	]	]	]	1
Eleventowns	Eleventowns	np1	Eleventowns	Eleventowns	0
,	,	,	,	,	0
andtwobishop-ricks	andtwobishop-ricks	j	andtwobishop-ricks	andtwobishop-ricks	0
in	in	p-acp	in	in	0
Chili	Chili	np1	Chili	Chili	0
.	.	.	.	.	1
277	277	crd	277	277	0
description	description	n1	description	description	0
Thus	Thus	av	Thus	thus	0
having	having	vhg	having	have	0
spoken	spoken	vvn	spoken	speak	0
somewhat	somewhat	av	somewhat	somewhat	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
situation	situation	n1	situation	situation	0
of	of	pp-f	of	of	0
^ofChil^	^ofChil^	n1	^ofChil^	^ofchil^	0
™	™	sy	™	™	0
Chili	Chili	np1	Chili	Chili	0
,	,	,	,	,	0
and	and	cc	and	and	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
troublesome	troublesome	j	troublesome	troublesome	0
conquest	conquest	n1	conquest	conquest	0
therof	therof	av	thereof	thereof	0
,	,	,	,	,	0
I	I	pns11	I	i	0
will	will	vmb	will	will	0
Baldivia	Baldivia	np1	Baldivia	Baldivia	0
.	.	.	.	.	0
returne	returne	vvb	return	return	0
to	to	p-acp	to	to	0
my	my	po11	my	my	0
former	former	j	former	former	0
discourse	discourse	n1	discourse	discourse	0
where	where	c-crq	where	where	0
I	I	pns11	I	i	0
left	left	vvd	left	leave	0
.	.	.	.	.	1
Baldivia	Baldivia	np1	Baldivia	Baldivia	0
therefore	therefore	av	therefore	therefore	0
being	being	vbg	being	be	0
of	of	pp-f	of	of	0
150	150	crd	150	150	0
houses	houses	n2	houses	house	0
hath	hath	vhz	hath	have	0
twise	twise	av	twice	twice	0
bene	bene	vbn	be	be	0
burnt	burnt	vvn	burned	burn	0
and	and	cc	and	and	0
spoyled	spoyled	vvn	spoiled	spoil	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
Indians	Indians	np1	Indians	Indians	0
;	;	;	;	;	0
so	so	av	so	so	0
that	that	cst	that	that	0
now	now	av	now	now	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
waxen	waxen	vvn	waxed	wax	0
poore	poore	j	poor	poor	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
before	before	p-acp	before	before	0
the	the	dt	the	the	0
Indians	Indians	njpg2	Indians	indian	0
sacked	sacked	vvd	sacked	sack	0
it	it	pn31	it	it	0
,	,	,	,	,	0
it	it	pn31	it	it	0
was	was	vbds	was	be	0
very	very	av	very	very	0
rich	rich	j	rich	rich	0
:	:	:	:	:	0
and	and	cc	and	and	0
it	it	pn31	it	it	0
standeth	standeth	vvz	stands	stand	0
up	up	a-acp	up	up	0
a	a	dt	a	a	0
river	river	n1	river	river	0
foure	foure	crd	foure	four	0
leagues	leagues	n2	leagues	league	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
Tie	Tie	vvb	Tie	tie	0
province	province	n1	province	province	0
sea	sea	n1	sea	sea	0
.	.	.	.	.	1
Passing	Passing	vvg	Passing	pass	0
from	from	p-acp	from	from	0
hence	hence	av	hence	hence	0
you	you	pn22	you	you	0
come	come	vvb	come	come	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
plaine	plaine	j	plain	plain	0
countrey	countrey	n1	country	country	0
^^insethe'*	^^insethe'*	n1	insethe'*	insethe'*	0
Arauco	Arauco	np1	Arauco	Arauco	0
being	being	vbg	being	be	0
situate	situate	j	situate	situate	0
over	over	a-acp	over	over	0
against	against	p-acp	against	against	0
the	the	dt	the	the	0
Island	Island	n1	Island	island	0
La	La	fw-fr	La	la	0
Mocha	Mocha	np1	Mocha	Mocha	0
,	,	,	,	,	0
island	island	n1	island	island	0
La	La	fw-fr	La	la	0
on	on	p-acp	on	on	0
wbich	wbich	j	wbich	wbich	0
Island	Island	n1	Island	island	0
the	the	dt	the	the	0
Indians	Indians	np1	Indians	Indians	0
that	that	cst	that	that	0
inhabite	inhabite	vvi	inhabit	inhabit	0
belong	belong	vvi	belong	belong	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Mocha	Mocha	np1	Mocha	Mocha	0
situate	situate	vvb	situate	situate	0
maine	maine	j	main	main	0
land	land	n1	land	land	0
.	.	.	.	.	0
in	in	p-acp	in	in	0
38	38	crd	38	38	0
deg	deg	n1	deg	deg	0
.	.	.	.	.	0
and	and	cc	and	and	0
Having	Having	vhg	Having	have	0
passed	passed	vvn	passed	pass	0
this	this	d	this	this	0
plaine	plaine	n1	plain	plain	0
of	of	pp-f	of	of	0
Arauco	Arauco	np1	Arauco	Arauco	0
,	,	,	,	,	0
the	the	dt	the	the	0
next	next	ord	next	next	0
towne	towne	n1	town	town	0
a	a	dt	a	a	0
hayi	hayi	uh	hayi	hayi	0
.	.	.	.	.	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Spaniards	Spaniards	np2	Spaniards	Spaniard	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
come	come	vvb	come	come	0
unto	unto	p-acp	unto	unto	0
is	is	vbz	is	be	0
La	La	fw-fr	La	la	0
Concepcion	Concepcion	np1	Concepcion	Concepcion	0
which	which	r-crq	which	which	0
hath	hath	vhz	hath	have	0
beene	beene	vbn	been	be	0
the	the	dt	the	the	0
greatest	greatest	js	greatest	great	0
and	and	cc	and	and	0
the	the	dt	the	the	0
richest	richest	js	richest	rich	0
towne	towne	n1	town	town	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
Chui	Chui	np1	Chui	Chui	0
:	:	:	:	:	0
but	but	cc-acp	but	but	0
by	by	p-acp	by	by	0
reason	reason	n1	reason	reason	0
that	that	cst	that	that	0
the	the	dt	the	the	0
Indians	Indians	np1	Indians	Indians	0
have	have	vhb	have	have	0
burned	burned	vvn	burned	burn	0
the	the	dt	the	the	0
same	same	d	same	same	0
foure	foure	crd	foure	four	0
times	times	n2	times	time	0
,	,	,	,	,	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
now	now	av	now	now	0
growen	growen	vvn	grown	grow	0
very	very	av	very	very	0
poore	poore	j	poor	poor	0
,	,	,	,	,	0
and	and	cc	and	and	0
hath	hath	vhz	hath	have	0
small	small	j	small	small	0
store	store	n1	store	store	0
of	of	pp-f	of	of	0
people	people	n1	people	people	0
:	:	:	:	:	0
it	it	pn31	it	it	0
contayneth	contayneth	vvz	containeth	contain	0
about	about	p-acp	about	about	0
some	some	d	some	some	0
two	two	crd	two	two	0
hundred	hundred	crd	hundred	hundred	0
houses	houses	n2	houses	house	0
.	.	.	.	.	1
And	And	cc	And	and	0
because	because	c-acp	because	because	0
it	it	pn31	it	it	0
adjoyneth	adjoyneth	vvz	adjoineth	adjoin	0
upon	upon	p-acp	upon	upon	0
the	the	dt	the	the	0
plaine	plaine	n1	plain	plain	0
of	of	pp-f	of	of	0
Arauco	Arauco	np1	Arauco	Arauco	0
,	,	,	,	,	0
where	where	c-crq	where	where	0
these	these	d	these	these	0
valiant	valiant	j	valiant	valiant	0
Indians	Indians	np1	Indians	Indians	0
bee	bee	vbb	be	be	0
,	,	,	,	,	0
therefore	therefore	av	therefore	therefore	0
this	this	d	this	this	0
towne	towne	n1	town	town	0
is	is	vbz	is	be	0
environed	environed	vvn	environed	environ	0
about	about	a-acp	about	about	0
with	with	p-acp	with	with	0
a	a	dt	a	a	0
strong	strong	j	strong	strong	0
wall	wall	n1	wall	wall	0
,	,	,	,	,	0
and	and	cc	and	and	0
hath	hath	vhz	hath	have	0
a	a	dt	a	a	0
fort	fort	n1	fort	fort	0
built	built	vvd	built	build	0
hard	hard	av-j	hard	hard	0
by	by	p-acp	by	by	0
it	it	pn31	it	it	0
:	:	:	:	:	0
and	and	cc	and	and	0
here	here	av	here	here	0
are	are	vbr	are	be	0
500	500	crd	500	500	0
souldiers	souldiers	n2	soldiers	soldier	0
continually	continually	av-j	continually	continual	0
in	in	p-acp	in	in	0
garrison	garrison	n1	garrison	garrison	0
.	.	.	.	.	1
Betweene	Betweene	p-acp	Between	between	0
this	this	d	this	this	0
place	place	n1	place	place	0
Valparizo	Valparizo	np1	Valparizo	Valparizo	0
anJ	anJ	np1	anJ	anJ	0
Valparizo	Valparizo	np1	Valparizo	Valparizo	0
,	,	,	,	,	0
the	the	dt	the	the	0
Indians	Indians	np1	Indians	Indians	0
call	call	vvb	call	call	0
the	the	dt	the	the	0
coast	coast	n1	coast	coast	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
name	name	n1	name	name	0
WortofS^Ia	WortofS^Ia	np1	WortofS^Ia	WortofS^Ia	0
0	0	crd	0	0	0
Mapocha	Mapocha	np1	Mapocha	Mapocha	0
.	.	.	.	.	1
Sant	Sant	np1	Sant	Sant	0
Iago	Iago	np1	Iago	Iago	0
it	it	pn31	it	it	0
selfe	selfe	n1	self	self	0
standing	standing	vvg	standing	stand	0
25	25	crd	25	25	0
leagues	leagues	n2	leagues	league	0
up	up	a-acp	up	up	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
countrey	countrey	n1	country	country	0
,	,	,	,	,	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
principali	principali	fw-la	principali	principali	0
towne	towne	n1	town	town	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
Chili	Chili	np1	Chili	Chili	0
,	,	,	,	,	0
deg	deg	vvb	deg	deg	0
.	.	.	.	.	1
40	40	crd	40	40	0
min.	min.	n1	min.	min.	0
and	and	cc	and	and	0
the	the	dt	the	the	0
seate	seate	n1	seat	seat	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
governour	governour	n1	governor	governor	0
:	:	:	:	:	0
it	it	pn31	it	it	0
consisteth	consisteth	vvz	consisteth	consist	0
of	of	pp-f	of	of	0
about	about	p-acp	about	about	0
800	800	crd	800	800	0
houses	houses	n2	houses	house	0
.	.	.	.	.	1
The	The	dt	The	the	0
port	port	n1	port	port	0
of	of	pp-f	of	of	0
Valparizo	Valparizo	np1	Valparizo	Valparizo	0
whither	whither	c-crq	whither	whither	0
the	the	dt	the	the	0
goods	goods	n2-j	goods	good	0
come	come	vvb	come	come	0
from	from	p-acp	from	from	0
Lima	Lima	np1	Lima	Lima	0
by	by	p-acp	by	by	0
shipping	shipping	vvg	shipping	ship	0
,	,	,	,	,	0
hath	hath	vhz	hath	have	0
about	about	p-acp	about	about	0
twentie	twentie	crd	twentie	twenty	0
houses	houses	n2	houses	house	0
standing	standing	vvg	standing	stand	0
by	by	p-acp	by	by	0
it	it	pn31	it	it	0
.	.	.	.	.	1
The	The	dt	The	the	0
next	next	ord	next	next	0
towne	towne	n1	town	town	0
neere	neere	av-j	near	near	0
the	the	dt	the	the	0
sea	sea	n1	sea	sea	0
side	side	n1	side	side	0
Coquimbo	Coquimbo	n1	Coquimbo	coquimbo	0
beyond	beyond	p-acp	beyond	beyond	0
this	this	d	this	this	0
is	is	vbz	is	be	0
Coquimbo	Coquimbo	n1	Coquimbo	coquimbo	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
standeth	standeth	vvz	stands	stand	0
two	two	crd	two	two	0
leagues	leagues	n2	leagues	league	0
standethtm^	standethtm^	n1	standethtm^	standethtm^	0
.	.	.	.	.	1
Up	Up	p-acp	Up	up	0
jnto	jnto	fw-la	jnto	jnto	0
janj	janj	fw-la	janj	janj	0
;	;	;	;	;	0
anj	anj	uh	anj	anj	0
containeth	containeth	vvz	containeth	contain	0
about	about	p-acp	about	about	0
200	200	crd	200	200	0
houses	houses	n2	houses	house	0
.	.	.	.	.	1
Next	Next	ord	Next	next	0
C%'iapo	C%'iapo	np1	C%'iapo	C%'iapo	0
.	.	.	.	.	0
mtn	mtn	n1	mtn	mtn	0
'	'	'	'	'	0
unt0	unt0	j	unt0	unt0	0
Coquimbo	Coquimbo	n1	Coquimbo	coquimbo	0
standeth	standeth	vvz	stands	stand	0
a	a	dt	a	a	0
port-towne	port-towne	n1	port-town	port-town	0
called	called	vvn	called	call	0
Copiapo	Copiapo	np1	Copiapo	Copiapo	0
inhabited	inhabited	vvd	inhabited	inhabit	0
altogether	altogether	av	altogether	altogether	0
by	by	p-acp	by	by	0
Indians	Indians	np1	Indians	Indians	0
which	which	r-crq	which	which	0
serve	serve	vvb	serve	serve	0
the	the	dt	the	the	0
Spaniards	Spaniards	np2	Spaniards	Spaniard	0
:	:	:	:	:	0
and	and	cc	and	and	0
here	here	av	here	here	0
a	a	dt	a	a	0
gentleman	gentleman	n1	gentleman	gentleman	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
governour	governour	n1	governor	governor	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
towne	towne	n1	town	town	0
hath	hath	vhz	hath	have	0
an	an	dt	and	a	0
Ingenio	Ingenio	fw-la	Ingenio	ingenio	0
for	for	p-acp	for	for	0
sugar	sugar	n1	sugar	sugar	0
:	:	:	:	:	0
at	at	p-acp	at	at	0
this	this	d	this	this	0
place	place	n1	place	place	0
endeth	endeth	vvz	endeth	end	0
the	the	dt	the	the	0
whole	whole	j-jn	whole	whole	0
province	province	n1	province	province	0
of	of	pp-f	of	of	0
Chili	Chili	np1	Chili	Chili	0
.	.	.	.	.	1
Here	Here	av	Here	here	0
also	also	av	also	also	0
the	the	dt	the	the	0
mountaines	mountaines	n2	mountains	mountain	0
joyning	joyning	vvg	joining	join	0
hard	hard	av-j	hard	hard	0
upon	upon	p-acp	upon	upon	0
the	the	dt	the	the	0
sea	sea	n1	sea	sea	0
are	are	vbr	are	be	0
the	the	dt	the	the	0
cause	cause	n1	cause	cause	0
why	why	c-crq	why	why	0
all	all	d	all	all	0
the	the	dt	the	the	0
land	land	n1	land	land	0
betweene	betweene	p-acp	between	between	0
Copiapo	Copiapo	np1	Copiapo	Copiapo	0
and	and	cc	and	and	0
Peru	Peru	np1	Peru	Peru	0
,	,	,	,	,	0
containing	containing	vvg	containing	contain	0
160	160	crd	160	160	0
leagues	leagues	n2	leagues	league	0
,	,	,	,	,	0
lyeth	lyeth	vvz	lies	lie	0
desolate	desolate	j	desolate	desolate	0
.	.	.	.	.	1
278	278	crd	278	278	0
The	The	dt	The	the	0
first	first	ord	first	first	0
towne	towne	n1	town	town	0
on	on	p-acp	on	on	0
the	the	dt	the	the	0
coast	coast	n1	coast	coast	0
of	of	pp-f	of	of	0
Peru	Peru	np1	Peru	Peru	0
called	called	vvd	called	call	0
Atacama	Atacama	np1	Atacama	Atacama	0
is	is	vbz	is	be	0
A	A	dt	A	a	0
description	description	n1	description	description	0
inhabited	inhabited	vvn	inhabited	inhabit	0
by	by	p-acp	by	by	0
Indians	Indians	np1	Indians	Indians	0
which	which	r-crq	which	which	0
are	are	vbr	are	be	0
slaves	slaves	n2	slaves	slave	0
unto	unto	p-acp	unto	unto	0
the	the	dt	the	the	0
Spaniards	Spaniards	np2	Spaniards	Spaniard	0
.	.	.	.	.	1
°fPeru-But	°fPeru-But	j	°fPeru-But	°fperu-but	0
before	before	c-acp	before	before	0
I	I	pns11	I	i	0
passe	passe	vvb	pass	pass	0
any	any	d	any	any	0
farther	farther	av-jc	farther	far	0
I	I	pns11	I	i	0
will	will	vmb	will	will	0
here	here	av	here	here	0
also	also	av	also	also	0
declare	declare	vvi	declare	declare	0
unto	unto	p-acp	unto	unto	0
you	you	pn22	you	you	0
the	the	dt	the	the	0
first	first	ord	first	first	0
discoverie	discoverie	n1	discovery	discovery	0
of	of	pp-f	of	of	0
Peru	Peru	np1	Peru	Peru	0
with	with	p-acp	with	with	0
other	other	j-jn	other	other	0
matters	matters	n2	matters	matter	0
thereto	thereto	av	thereto	thereto	0
belonging	belonging	vvg	belonging	belong	0
,	,	,	,	,	0
and	and	cc	and	and	0
then	then	av	then	then	0
will	will	vmb	will	will	0
I	I	pns11	I	i	0
returne	returne	vvi	return	return	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
seacoast	seacoast	n1	seacoast	seacoast	0
againe	againe	av	again	again	0
:	:	:	:	:	0
and	and	cc	and	and	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
ende	ende	n1	end	end	0
you	you	pn22	you	you	0
may	may	vmb	may	may	0
understand	understand	vvi	understand	understand	0
mee	mee	pno11	me	i	0
the	the	dt	the	the	0
better	better	jc	better	better	0
,	,	,	,	,	0
I	I	pns11	I	i	0
will	will	vmb	will	will	0
begin	begin	vvi	begin	begin	0
with	with	p-acp	with	with	0
Panama	Panama	np1	Panama	Panama	0
.	.	.	.	.	1
After	After	p-acp	After	after	0
that	that	cst	that	that	0
the	the	dt	the	the	0
Spaniards	Spaniards	np2	Spaniards	Spaniard	0
had	had	vhd	had	have	0
inhabited	inhabited	vvn	inhabited	inhabit	0
the	the	dt	the	the	0
North	North	n1	North	north	0
side	side	n1	side	side	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
maine	maine	j	main	main	0
land	land	n1	land	land	0
,	,	,	,	,	0
passing	passing	vvg	passing	pass	0
over	over	p-acp	over	over	0
the	the	dt	the	the	0
mountaines	mountaines	n2	mountains	mountain	0
they	they	pns32	they	they	0
discovered	discovered	vvd	discovered	discover	0
the	the	dt	the	the	0
South	South	n1	South	south	0
sea	sea	n1	sea	sea	0
:	:	:	:	:	0
where	where	c-crq	where	where	0
because	because	c-acp	because	because	0
they	they	pns32	they	they	0
found	found	vvd	found	find	0
Indian	Indian	jp	Indian	indian	0
people	people	n1	people	people	0
with	with	p-acp	with	with	0
gold	gold	n1	gold	gold	0
and	and	cc	and	and	0
pearles	pearles	n2	pearls	pearl	0
,	,	,	,	,	0
they	they	pns32	they	they	0
built	built	vvd	built	build	0
a	a	dt	a	a	0
towne	towne	n1	town	town	0
eighteene	eighteene	crd	eighteene	eighteen	0
leagues	leagues	n2	leagues	league	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
West	West	n1	West	west	0
of	of	pp-f	of	of	0
Nombre	Nombre	n1	Number	number	0
de	de	fw-fr	de	de	0
Dios	Dios	fw-mi	Dios	dios	0
hard	hard	j	hard	hard	0
upon	upon	p-acp	upon	upon	0
the	the	dt	the	the	0
sea-side	sea-side	n1	seaside	seaside	0
,	,	,	,	,	0
and	and	cc	and	and	0
called	called	vvd	called	call	0
it	it	pn31	it	it	0
Panama	Panama	np1	Panama	Panama	0
.	.	.	.	.	1
From	From	p-acp	From	from	0
hence	hence	av	hence	hence	0
they	they	pns32	they	they	0
discovered	discovered	vvd	discovered	discover	0
along	along	a-acp	along	along	0
the	the	dt	the	the	0
coast	coast	n1	coast	coast	0
of	of	pp-f	of	of	0
Nueva	Nueva	np1	Nueva	Nueva	0
Espanna	Espanna	np1	Espanna	Espanna	0
:	:	:	:	:	0
and	and	cc	and	and	0
for	for	c-acp	for	for	0
that	that	cst	that	that	0
Nueva	Nueva	np1	Nueva	Nueva	0
Espanna	Espanna	np1	Espanna	Espanna	0
was	was	vbds	was	be	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
same	same	d	same	same	0
time	time	n1	time	time	0
inhabited	inhabited	vvn	inhabited	inhabit	0
by	by	p-acp	by	by	0
Spaniards	Spaniards	np1	Spaniards	Spaniards	0
,	,	,	,	,	0
there	there	a-acp	there	there	0
beganne	beganne	vvd	began	begin	0
a	a	dt	a	a	0
trade	trade	n1	trade	trade	0
from	from	p-acp	from	from	0
thence	thence	av	thence	thence	0
to	to	p-acp	to	to	0
Panama	Panama	np1	Panama	Panama	0
:	:	:	:	:	0
but	but	cc-acp	but	but	0
from	from	p-acp	from	from	0
Panama	Panama	np1	Panama	Panama	0
by	by	p-acp	by	by	0
sea	sea	n1	sea	sea	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
coast	coast	n1	coast	coast	0
of	of	pp-f	of	of	0
Peru	Peru	np1	Peru	Peru	0
they	they	pns32	they	they	0
could	could	vmd	could	can	0
not	not	xx	not	not	0
trade	trade	vvi	trade	trade	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
long	long	j	long	long	0
time	time	n1	time	time	0
,	,	,	,	,	0
because	because	c-acp	because	because	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Southerly	Southerly	j	Southerly	southerly	0
winds	winds	n2	winds	wind	0
blowing	blowing	vvg	blowing	blow	0
on	on	p-acp	on	on	0
this	this	d	this	this	0
coast	coast	n1	coast	coast	0
almost	almost	av	almost	almost	0
all	all	d	all	all	0
the	the	dt	the	the	0
yeere	yeere	n1	year	year	0
long	long	av-j	long	long	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
are	are	vbr	are	be	0
a	a	dt	a	a	0
hinderance	hinderance	n1	hindrance	hindrance	0
to	to	p-acp	to	to	0
shippes	shippes	n2	ships	ship	0
sayling	sayling	vvg	sailing	sail	0
that	that	d	that	that	0
way	way	n1	way	way	0
:	:	:	:	:	0
and	and	cc	and	and	0
by	by	p-acp	by	by	0
land	land	n1	land	land	0
the	the	dt	the	the	0
passage	passage	n1	passage	passage	0
was	was	vbds	was	be	0
impossible	impossible	j	impossible	impossible	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
regard	regard	n1	regard	regard	0
of	of	pp-f	of	of	0
mountaines	mountaines	n2	mountains	mountain	0
and	and	cc	and	and	0
rivers	rivers	n2	rivers	river	0
:	:	:	:	:	0
yea	yea	uh	yea	yea	0
it	it	pn31	it	it	0
was	was	vbds	was	be	0
fifteene	fifteene	crd	fifteene	fifteen	0
yeeres	yeeres	n2	years	year	0
before	before	c-acp	before	before	0
they	they	pns32	they	they	0
passed	passed	vvd	passed	pass	0
the	the	dt	the	the	0
Island	Island	n1	Island	island	0
of	of	pp-f	of	of	0
Pearles	Pearles	n2	Pearls	pearl	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
but	but	p-acp	but	but	0
twentie	twentie	crd	twentie	twenty	0
leagues	leagues	n2	leagues	league	0
from	from	p-acp	from	from	0
Panama	Panama	np1	Panama	Panama	0
.	.	.	.	.	1
There	There	pc-acp	There	there	0
were	were	vbdr	were	be	0
at	at	p-acp	at	at	0
this	this	d	this	this	0
time	time	n1	time	time	0
in	in	p-acp	in	in	0
Panama	Panama	np1	Panama	Panama	0
two	two	crd	two	two	0
men	men	n2	men	man	0
,	,	,	,	,	0
the	the	dt	the	the	0
one	one	pi	one	one	0
called	called	vvn	called	call	0
Francisco	Francisco	np1	Francisco	Francisco	0
Pizarro	Pizarro	np1	Pizarro	Pizarro	0
borne	borne	vvn	born	bear	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
citie	citie	n1	city	city	0
of	of	pp-f	of	of	0
Truxillo	Truxillo	np1	Truxillo	Truxillo	0
in	in	p-acp	in	in	0
Spaine	Spaine	np1	Spaine	Spain	0
,	,	,	,	,	0
a	a	dt	a	a	0
valiant	valiant	j	valiant	valiant	0
man	man	n1	man	man	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
withall	withall	av	withal	withal	0
poore	poore	j	poor	poor	0
:	:	:	:	:	0
the	the	dt	the	the	0
other	other	j-jn	other	other	0
called	called	vvn	called	call	0
Diego	Diego	np1	Diego	Diego	0
de	de	fw-fr	de	de	0
Almagro	Almagro	np1	Almagro	Almagro	0
was	was	vbds	was	be	0
very	very	av	very	very	0
rich	rich	j	rich	rich	0
.	.	.	.	.	1
These	These	np1	These	Theise	0
men	men	n2	men	man	0
got	got	vvd	god	get	0
a	a	dt	a	a	0
company	company	n1	company	company	0
unto	unto	p-acp	unto	unto	0
them	them	pno32	them	they	0
,	,	,	,	,	0
and	and	cc	and	and	0
provided	provided	vvd	provided	provide	0
two	two	crd	two	two	0
Caravels	Caravels	n2	Caravels	caravel	0
to	to	pc-acp	to	to	0
discover	discover	vvi	discover	discover	0
the	the	dt	the	the	0
coast	coast	n1	coast	coast	0
of	of	pp-f	of	of	0
Peru	Peru	np1	Peru	Peru	0
:	:	:	:	:	0
and	and	cc	and	and	0
.	.	.	.	.	0
having	having	vhg	having	have	0
obtained	obtained	vvn	obtained	obtain	0
licence	licence	n1	licence	licence	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
governour	governour	n1	governor	governor	0
of	of	pp-f	of	of	0
that	that	d	that	that	0
place	place	n1	place	place	0
,	,	,	,	,	0
Francisco	Francisco	np1	Francisco	Francisco	0
Pizarro	Pizarro	np1	Pizarro	Pizarro	0
set	set	vvd	set	set	0
foorth	foorth	av	forth	forth	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
two	two	crd	two	two	0
foresayd	foresayd	j-vvn	foresaid	foresay	0
caravels	caravels	n2	caravels	caravel	0
and	and	cc	and	and	0
100	100	crd	100	100	0
men	men	n2	men	man	0
,	,	,	,	,	0
and	and	cc	and	and	0
Diego	Diego	np1	Diego	Diego	0
de	de	fw-fr	de	de	0
