Hunc	Hunc	fw-la	Hunc	hunc	0
king	king	n1	king	king	0
of	of	pp-f	of	of	0
Denmarke	Denmarke	np1	Denmarke	Denmark	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
The	The	dt	The	the	0
sixt	sixt	ord	sixt	sixth	0
section	section	n1	section	section	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
All	All	d	All	all	0
things	things	n2	things	thing	0
are	are	vbr	are	be	0
common	common	j	common	common	0
among	among	p-acp	among	among	0
them	them	pno32	them	they	0
except	except	p-acp	except	except	0
their	their	po32	their	their	0
wives	wives	n2	wives	wife	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
HEre	HEre	av	HEre	here	0
Krantzius	Krantzius	np1	Krantzius	Krantzius	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
first	first	ord	first	first	0
place	place	n1	place	place	0
beginneth	beginneth	vvz	begins	begin	0
with	with	p-acp	with	with	0
such	such	d	such	such	0
a	a	dt	a	a	0
gybe	gybe	vvi	gibe	gibe	0
.	.	.	.	.	1
There	There	pc-acp	There	there	0
be	be	vbi	be	be	0
many	many	d	many	many	0
notable	notable	j	notable	notable	0
things	things	n2	things	thing	0
in	in	p-acp	in	in	0
their	their	po32	their	their	0
manners	manners	n2	manners	manner	0
,	,	,	,	,	0
&c.	&c.	av	etc.	etc	1
Moreover	Moreover	np1	Moreover	Moreover	0
,	,	,	,	,	0
your	your	po22	your	your	0
wit	wit	n1	wit	wit	0
being	being	vbg	being	be	0
too	too	av	too	too	0
hastie	hastie	j	hasty	hasty	0
in	in	p-acp	in	in	0
affirming	affirming	vvg	affirming	affirm	0
things	things	n2	things	thing	0
unknowen	unknowen	j	unknown	unknown	0
,	,	,	,	,	0
doth	doth	vdz	does	do	0
here	here	av	here	here	0
also	also	av	also	also	0
deminish	deminish	vvi	diminish	diminish	0
your	your	po22	your	your	0
credite	credite	n1	credit	credit	0
.	.	.	.	.	1
The	The	dt	The	the	0
experience	experience	n1	experience	experience	0
as	as	c-acp	as	as	0
well	well	av	well	well	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
things	things	n2	things	thing	0
as	as	c-acp	as	as	0
of	of	pp-f	of	of	0
persons	persons	n2	persons	person	0
and	and	cc	and	and	0
times	times	n2	times	time	0
proveth	proveth	vvz	proves	prove	0
your	your	po22	your	your	0
over	over	a-acp	over	over	0
greedie	greedie	j	greedy	greedy	0
desire	desire	n1	desire	desire	0
of	of	pp-f	of	of	0
noveltie	noveltie	n1	novelty	novelty	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
fame	fame	n1	fame	fame	0
and	and	cc	and	and	0
vaine-glorie	vaine-glorie	n1	vainglory	vainglory	0
,	,	,	,	,	0
and	and	cc	and	and	0
argueth	argueth	vvz	argue	argue	0
your	your	po22	your	your	0
great	great	j	great	great	0
negligence	negligence	n1	negligence	negligence	0
in	in	p-acp	in	in	0
maintaining	maintaining	vvg	maintaining	maintain	0
the	the	dt	the	the	0
truth	truth	n1	truth	truth	0
.	.	.	.	.	1
O	O	sy	O	o	0
worthy	worthy	j	worthy	worthy	0
writers	writers	n2	writers	writer	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
But	But	cc-acp	But	but	0
whether	whether	cs	whither	whether	0
the	the	dt	the	the	0
aforesayde	aforesayde	j	aforesaid	aforesaid	0
things	things	n2	things	thing	0
bee	bee	vbb	be	be	0
true	true	j	true	true	0
or	or	cc	or	or	0
no	no	uh-dx	no	no	0
,	,	,	,	,	0
wee	wee	pns12	we	we	0
call	call	vvb	call	call	0
the	the	dt	the	the	0
lawes	lawes	n2	laws	law	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
Countrey	Countrey	n1	Country	country	0
to	to	pc-acp	to	to	0
witnesse	witnesse	vvi	witness	witness	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
the	the	dt	the	the	0
Islanders	Islanders	n2	Islanders	islander	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
beginning	beginning	n1	beginning	beginning	0
have	have	vhb	have	have	0
used	used	vvn	used	use	0
all	all	d	all	all	0
one	one	pi	one	one	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
Norwayes	Norwayes	np1	Norwayes	Norway	0
:	:	:	:	:	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
King	King	n1	King	king	0
and	and	cc	and	and	0
his	his	po31	his	his	0
subjects	subjects	n2-jn	subject's	subject	0
:	:	:	:	:	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
seate	seate	n1	seat	seat	0
of	of	pp-f	of	of	0
justice	justice	n1	justice	justice	0
,	,	,	,	,	0
and	and	cc	and	and	0
of	of	pp-f	of	of	0
law-cases	law-cases	n2	lawcases	lawcase	0
which	which	r-crq	which	which	0
come	come	vvb	come	come	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
decided	decided	vvn	decided	decide	0
there	there	a-acp	there	there	0
:	:	:	:	:	0
of	of	pp-f	of	of	0
inheritances	inheritances	n2	inheritances	inheritance	0
:	:	:	:	:	0
of	of	pp-f	of	of	0
adoptions	adoptions	n2	adoptions	adoption	0
,	,	,	,	,	0
marriages	marriages	n2	marriages	marriage	0
,	,	,	,	,	0
theft	theft	n1	theft	theft	0
,	,	,	,	,	0
extortions	extortions	n2	extortions	extortion	0
,	,	,	,	,	0
lending	lending	vvg	lending	lend	0
,	,	,	,	,	0
bargaines	bargaines	n2	bargains	bargain	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
rest	rest	n1	rest	rest	0
:	:	:	:	:	0
all	all	d	all	all	0
which	which	r-crq	which	which	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
what	what	r-crq	what	what	0
purpose	purpose	n1	purpose	purpose	0
should	should	vmd	should	shall	0
they	they	pns32	they	they	0
be	be	vbi	be	be	0
enjoyned	enjoyned	vvn	enjoined	enjoin	0
unto	unto	p-acp	unto	unto	0
them	them	pno32	them	they	0
with	with	p-acp	with	with	0
whom	whom	ro-crq	whom	who	0
all	all	d	all	all	0
things	things	n2	things	thing	0
are	are	vbr	are	be	0
common	common	j	common	common	0
?	?	?	?	?	1
We	We	pns12	We	we	0
call	call	vvb	call	call	0
to	to	pc-acp	to	to	0
witnesse	witnesse	vvi	witness	witness	0
so	so	av	so	so	0
many	many	d	many	many	0
broyles	broyles	n2	broils	broil	0
and	and	cc	and	and	0
contentions	contentions	n2	contentions	contention	0
in	in	p-acp	in	in	0
our	our	po12	our	our	0
courts	courts	n2	courts	court	0
,	,	,	,	,	0
and	and	cc	and	and	0
places	places	n2	places	place	0
of	of	pp-f	of	of	0
judgement	judgement	n1	judgement	judgement	0
in	in	p-acp	in	in	0
Island	Island	n1	Island	island	0
concerning	concerning	vvg	concerning	concern	0
goods	goods	n2-j	goods	good	0
mooveable	mooveable	n1-j	moveable	moveable	0
,	,	,	,	,	0
and	and	cc	and	and	0
immooveable	immooveable	j	immoveable	immoveable	0
:	:	:	:	:	0
we	we	pns12	we	we	0
call	call	vvb	call	call	0
to	to	pc-acp	to	to	0
witnesse	witnesse	vvi	witness	witness	0
our	our	po12	our	our	0
kings	kings	n2	kings	king	0
now	now	av	now	now	0
of	of	pp-f	of	of	0
Denmarke	Denmarke	np1	Denmarke	Denmark	0
,	,	,	,	,	0
aforetime	aforetime	av	aforetime	aforetime	0
of	of	pp-f	of	of	0
Norway	Norway	np1	Norway	Norway	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
by	by	p-acp	by	by	0
so	so	av	so	so	0
many	many	d	many	many	0
billes	billes	n2	bills	bill	0
of	of	pp-f	of	of	0
supplication	supplication	n1	supplication	supplication	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
Island	Island	n1	Island	island	0
in	in	p-acp	in	in	0
old	old	j	old	old	0
time	time	n1	time	time	0
,	,	,	,	,	0
and	and	cc	and	and	0
of	of	pp-f	of	of	0
late	late	j	late	late	0
have	have	vhi	have	have	0
beene	beene	vbn	been	be	0
often	often	av	often	often	0
interrupted	interrupted	vvn	interrupted	interrupt	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
setting	setting	n-vvg	setting	set	0
through	through	p-acp	through	through	0
of	of	pp-f	of	of	0
controversies	controversies	n2	controversies	controversy	0
concerning	concerning	vvg	concerning	concern	0
possessions	possessions	n2	possessions	possession	0
.	.	.	.	.	1
Wee	Wee	pns12	we	we	0
call	call	vvb	call	call	0
Krantzius	Krantzius	np1	Krantzius	Krantzius	0
himselfe	himselfe	px31	himself	himself	0
to	to	pc-acp	to	to	0
witnesse	witnesse	vvi	witness	witness	0
against	against	p-acp	against	against	0
himselfe	himselfe	px31	himself	himself	0
,	,	,	,	,	0
170	170	crd	170	170	0
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
whose	whose	qg-crq	whose	who	0
words	words	n2	words	word	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
first	first	ord	first	first	0
section	section	n1	section	section	0
were	were	vbdr	were	be	0
these	these	d	these	these	0
.	.	.	.	.	1
Before	Before	p-acp	Before	before	0
the	the	dt	the	the	0
receiving	receiving	n-vvg	receiving	receive	0
of	of	pp-f	of	of	0
Christian	Christian	np1	Christian	Christian	0
faith	faith	n1	faith	faith	0
the	the	dt	the	the	0
Islanders	Islanders	n2	Islanders	islander	0
living	living	vvg	living	live	0
according	according	vvg	according	accord	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
lawe	lawe	n1	law	law	0
of	of	pp-f	of	of	0
nature	nature	n1	nature	nature	0
did	did	vdd	did	do	0
not	not	xx	not	not	0
much	much	d	much	much	0
differ	differ	vvi	differ	differ	0
from	from	p-acp	from	from	0
our	our	po12	our	our	0
lawe	lawe	n1	law	law	0
,	,	,	,	,	0
&c.	&c.	av	etc.	etc	1
If	If	cs	If	if	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
lawe	lawe	n1	law	law	0
of	of	pp-f	of	of	0
nature	nature	n1	nature	nature	0
,	,	,	,	,	0
then	then	av	then	then	0
doubtlesse	doubtlesse	av-j	doubtless	doubtless	0
by	by	p-acp	by	by	0
that	that	d	that	that	0
lawe	lawe	n1	law	law	0
of	of	pp-f	of	of	0
justice	justice	n1	justice	justice	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
giveth	giveth	vvz	gives	give	0
to	to	p-acp	to	to	0
every	every	d	every	every	0
man	man	n1	man	man	0
his	his	po31	his	his	0
owne	owne	d	own	own	0
:	:	:	:	:	0
If	If	cs	If	if	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
lawe	lawe	n1	law	law	0
of	of	pp-f	of	of	0
justice	justice	n1	justice	justice	0
,	,	,	,	,	0
then	then	av	then	then	0
certainely	certainely	av-j	certainly	certain	0
distinctions	distinctions	n2	distinctions	distinction	0
of	of	pp-f	of	of	0
properties	properties	n2	properties	property	0
and	and	cc	and	and	0
possessions	possessions	n2	possessions	possession	0
must	must	vmb	must	must	0
needes	needes	av	needs	needs	0
have	have	vhi	have	have	0
taken	taken	vvn	taken	take	0
place	place	n1	place	place	0
in	in	p-acp	in	in	0
our	our	po12	our	our	0
Nation	Nation	n1	Nation	nation	0
:	:	:	:	:	0
and	and	cc	and	and	0
although	although	cs	although	although	0
this	this	d	this	this	0
very	very	j	very	very	0
lawe	lawe	n1	law	law	0
is	is	vbz	is	be	0
often	often	av	often	often	0
transgressed	transgressed	vvn	transgressed	transgress	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
haynously	haynously	av-j	haynously	heinous	0
even	even	av	even	even	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Church	Church	n1	Church	church	0
:	:	:	:	:	0
notwithstanding	notwithstanding	a-acp	notwithstanding	notwithstanding	0
both	both	d	both	both	0
the	the	dt	the	the	0
Church	Church	n1	Church	church	0
,	,	,	,	,	0
and	and	cc	and	and	0
also	also	av	also	also	0
heathen	heathen	j-jn	heathen	heathen	0
men	men	n2	men	man	0
doe	doe	vdb	do	do	0
acknowledge	acknowledge	vvi	acknowledge	acknowledge	0
it	it	pn31	it	it	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
most	most	av-ds	most	most	0
just	just	j	just	just	0
and	and	cc	and	and	0
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
The	The	dt	The	the	0
seventh	seventh	ord	seventh	seven	0
section	section	n1	section	section	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
They	They	pns32	They	they	0
make	make	vvi	make	make	0
all	all	d	all	all	0
one	one	pi	one	one	0
reckoning	reckoning	vvg	reckoning	reckon	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
whelpes	whelpes	n2	whelps	whelp	0
,	,	,	,	,	0
and	and	cc	and	and	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
children	children	n2	children	child	0
:	:	:	:	:	0
except	except	c-acp	except	except	0
that	that	d	that	that	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
poorer	poorer	jc	poorer	poor	0
sort	sort	n1	sort	sort	0
you	you	pn22	you	you	0
shall	shall	vmb	shall	shall	0
easier	easier	av-jc	easier	easy	0
obtaine	obtaine	vvi	obtain	obtain	0
their	their	po32	their	their	0
sonne	sonne	n1	son	son	0
then	then	cs	then	than	0
their	their	po32	their	their	0
shalke	shalke	vmb|vbi	shalke	shall|be	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
ALthough	ALthough	cs	ALthough	although	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
beginning	beginning	n-vvg	beginning	begin	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
Treatise	Treatise	n1	Treatise	treatise	0
I	I	pns11	I	i	0
thought	thought	vvd	thought	think	0
that	that	cst	that	that	0
Munster	Munster	np1	Munster	Munster	0
and	and	cc	and	and	0
other	other	j-jn	other	other	0
men	men	n2	men	man	0
of	of	pp-f	of	of	0
great	great	j	great	great	0
name	name	n1	name	name	0
in	in	p-acp	in	in	0
those	those	d	those	those	0
things	things	n2	things	thing	0
which	which	r-crq	which	which	0
they	they	pns32	they	they	0
have	have	vhb	have	have	0
left	left	vvn	left	leave	0
written	written	vvn	written	write	0
concerning	concerning	vvg	concerning	concern	0
Islande	Islande	n1	Island	island	0
,	,	,	,	,	0
were	were	vbdr	were	be	0
not	not	xx	not	not	0
to	to	pc-acp	to	to	0
bee	bee	vbi	be	be	0
charged	charged	vvn	charged	charge	0
with	with	p-acp	with	with	0
slander	slander	n1	slander	slander	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
whether	whether	cs	whither	whether	0
that	that	d	that	that	0
favour	favour	n1	favour	favour	0
may	may	vmb	may	may	0
here	here	av	here	here	0
be	be	vbi	be	be	0
shewed	shewed	vvn	showed	show	0
by	by	p-acp	by	by	0
any	any	d	any	any	0
man	man	n1	man	man	0
whatsoever	whatsoever	r-crq	whatsoever	whatsoever	0
(	(	(	(	(	0
be	be	vbi	be	be	0
he	he	pns31	he	he	0
never	never	av-x	never	never	0
so	so	av	so	so	0
favourable	favourable	j	favourable	favourable	0
,	,	,	,	,	0
and	and	cc	and	and	0
never	never	av-x	never	never	0
so	so	av	so	so	0
sincere	sincere	j	sincere	sincere	0
)	)	)	)	)	0
I	I	pns11	I	i	0
doe	doe	vdb	do	do	0
not	not	xx	not	not	0
sufficiently	sufficiently	av-j	sufficiently	sufficient	0
conceive	conceive	vvi	conceive	conceive	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
what	what	r-crq	what	what	0
should	should	vmd	should	shall	0
move	move	vvi	move	move	0
such	such	d	such	such	0
great	great	j	great	great	0
men	men	n2	men	man	0
,	,	,	,	,	0
following	following	vvg	following	follow	0
the	the	dt	the	the	0
despightfull	despightfull	j	despiteful	despiteful	0
lyes	lyes	n2	lies	lie	0
,	,	,	,	,	0
and	and	cc	and	and	0
fables	fables	n2	fables	fable	0
of	of	pp-f	of	of	0
mariners	mariners	n2	mariners	mariner	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
defame	defame	vvi	defame	defame	0
and	and	cc	and	and	0
staine	staine	vvi	stain	stain	0
our	our	po12	our	our	0
nation	nation	n1	nation	nation	0
with	with	p-acp	with	with	0
so	so	av	so	so	0
horrible	horrible	j	horrible	horrible	0
and	and	cc	and	and	0
so	so	av	so	so	0
shamefull	shamefull	j	shameful	shameful	0
a	a	dt	a	a	0
reproch	reproch	n1	reproach	reproach	0
?	?	?	?	?	1
Surely	Surely	np1	Surely	Surely	0
nothing	nothing	pix	nothing	nothing	0
else	else	av	else	else	0
but	but	cc-acp	but	but	0
a	a	dt	a	a	0
carelesse	carelesse	j	careless	careless	0
licentiousnesse	licentiousnesse	n1	licentiousness	licentiousness	0
to	to	pc-acp	to	to	0
deride	deride	vvi	deride	deride	0
and	and	cc	and	and	0
contemne	contemne	vvi	contemn	contemn	0
a	a	dt	a	a	0
poore	poore	j	poor	poor	0
and	and	cc	and	and	0
unknowen	unknowen	j	unknown	unknown	0
Nation	Nation	n1	Nation	nation	0
,	,	,	,	,	0
and	and	cc	and	and	0
such	such	d	such	such	0
other	other	j-jn	other	other	0
like	like	j	like	like	0
vices	vices	n2	vices	vice	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
But	But	cc-acp	But	but	0
,	,	,	,	,	0
be	be	vbb	be	be	0
it	it	pn31	it	it	0
knowen	knowen	vvn	known	know	0
to	to	p-acp	to	to	0
all	all	d	all	all	0
men	men	n2	men	man	0
that	that	cst	that	that	0
this	this	d	this	this	0
untrueth	untrueth	n1	untruth	untruth	0
doth	doth	vdz	does	do	0
not	not	xx	not	not	0
so	so	av	so	so	0
much	much	av-d	much	much	0
hurt	hurt	vvn	hurt	hurt	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Islanders	Islanders	n2	Islanders	islander	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
authors	authors	n2	authors	author	0
themselves	themselves	px32	themselves	themselves	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
in	in	p-acp	in	in	0
heaping	heaping	vvg	heaping	heap	0
up	up	a-acp	up	up	0
this	this	d	this	this	0
,	,	,	,	,	0
and	and	cc	and	and	0
a	a	dt	a	a	0
great	great	j	great	great	0
number	number	n1	number	number	0
of	of	pp-f	of	of	0
others	others	n2-jn	others	other	0
into	into	p-acp	into	into	0
their	their	po32	their	their	0
Histories	Histories	n2	Histories	history	0
,	,	,	,	,	0
they	they	pns32	they	they	0
cause	cause	vvb	cause	cause	0
their	their	po32	their	their	0
credite	credite	n1	credit	credit	0
in	in	p-acp	in	in	0
other	other	j-jn	other	other	0
places	places	n2	places	place	0
also	also	av	also	also	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
suspected	suspected	vvn	suspected	suspect	0
:	:	:	:	:	0
And	And	cc	And	and	0
hereby	hereby	av	hereby	hereby	0
they	they	pns32	they	they	0
gaine	gaine	vvb	gain	gain	0
thus	thus	av	thus	thus	0
much	much	av-d	much	much	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
Aristotle	Aristotle	np1	Aristotle	Aristotle	0
sayth	sayth	vvz	say	say	0
)	)	)	)	)	0
that	that	cst	that	that	0
when	when	c-crq	when	when	0
they	they	pns32	they	they	0
speake	speake	vvb	speak	speak	0
trueth	trueth	n1	truth	truth	0
no	no	dx	no	no	0
man	man	n1	man	man	0
will	will	vmb	will	will	0
beleeve	beleeve	vvi	believe	believe	0
them	them	pno32	them	they	0
without	without	p-acp	without	without	0
sus-pition	sus-pition	j	suspicion	suspicion	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
171	171	crd	171	171	0
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
But	But	cc-acp	But	but	0
attend	attend	vvi	attend	attend	0
a	a	dt	a	a	0
while	while	n1	while	while	0
(	(	(	(	(	0
Reader	Reader	n1	Reader	reader	0
)	)	)	)	)	0
and	and	cc	and	and	0
consider	consider	vvb	consider	consider	0
with	with	p-acp	with	with	0
me	me	pno11	me	i	0
the	the	dt	the	the	0
gravitie	gravitie	n1	gravity	gravity	0
and	and	cc	and	and	0
wisedome	wisedome	n1	wisdom	wisdom	0
of	of	pp-f	of	of	0
these	these	d	these	these	0
great	great	j	great	great	0
Clarkes	Clarkes	n2	Clerks	clerk	0
:	:	:	:	:	0
that	that	cst	that	that	0
we	we	pns12	we	we	0
may	may	vmb	may	may	0
not	not	xx	not	not	0
let	let	vvi	let	let	0
passe	passe	vvi	pass	pass	0
such	such	d	such	such	0
a	a	dt	a	a	0
notable	notable	j	notable	notable	0
commendation	commendation	n1	commendation	commendation	0
of	of	pp-f	of	of	0
Island	Island	n1	Island	island	0
.	.	.	.	.	1
Krantzius	Krantzius	np1	Krantzius	Krantzius	0
and	and	cc	and	and	0
Munster	Munster	np1	Munster	Munster	0
have	have	vhb	have	have	0
hitherto	hitherto	av	hitherto	hitherto	0
taught	taught	vvn	taught	teach	0
,	,	,	,	,	0
that	that	cst	that	that	0
the	the	dt	the	the	0
Islanders	Islanders	n2	Islanders	islander	0
are	are	vbr	are	be	0
Christians	Christians	np1	Christians	Christians	0
.	.	.	.	.	1
Also	Also	zz	Also	also	0
:	:	:	:	:	0
that	that	cst	that	that	0
before	before	p-acp	before	before	0
the	the	dt	the	the	0
receiving	receiving	n-vvg	receiving	receive	0
of	of	pp-f	of	of	0
Christian	Christian	np1	Christian	Christian	0
faith	faith	n1	faith	faith	0
they	they	pns32	they	they	0
lived	lived	vvd	lived	live	0
according	according	vvg	according	accord	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
lawe	lawe	n1	law	law	0
of	of	pp-f	of	of	0
nature	nature	n1	nature	nature	0
.	.	.	.	.	1
Also	Also	zz	Also	also	0
:	:	:	:	:	0
that	that	cst	that	that	0
the	the	dt	the	the	0
Islanders	Islanders	n2	Islanders	islander	0
lived	lived	vvd	lived	live	0
after	after	p-acp	after	after	0
a	a	dt	a	a	0
law	law	n1	law	law	0
not	not	xx	not	not	0
much	much	av-d	much	much	0
differing	differing	vvg	differing	differ	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
lawe	lawe	n1	law	law	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Germanes	Germanes	j	Germane	germane	0
.	.	.	.	.	1
Also	Also	av	Also	also	0
,	,	,	,	,	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
lived	lived	vvd	lived	live	0
in	in	p-acp	in	in	0
holy	holy	j	holy	holy	0
simplicitie	simplicitie	n1	simplicity	simplicity	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
Attend	Attend	vvb	Attend	attend	0
I	I	pns11	I	i	0
say	say	vvb	say	say	0
(	(	(	(	(	0
good	good	j	good	good	0
Reader	Reader	n1	Reader	reader	0
)	)	)	)	)	0
and	and	cc	and	and	0
consider	consider	vvb	consider	consider	0
,	,	,	,	,	0
what	what	r-crq	what	what	0
markes	markes	n2	marks	mark	0
of	of	pp-f	of	of	0
Christianitie	Christianitie	np1	Christianitie	Christianity	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
law	law	n1	law	law	0
of	of	pp-f	of	of	0
nature	nature	n1	nature	nature	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Germanes	Germanes	j	Germane	germane	0
law	law	n1	law	law	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
holy	holy	j	holy	holy	0
simplicitie	simplicitie	n1	simplicity	simplicity	0
,	,	,	,	,	0
these	these	d	these	these	0
authors	authors	n2	authors	author	0
require	require	vvi	require	require	0
,	,	,	,	,	0
and	and	cc	and	and	0
what	what	r-crq	what	what	0
markes	markes	n2	marks	mark	0
they	they	pns32	they	they	0
shew	shew	vvb	show	show	0
and	and	cc	and	and	0
describe	describe	vvi	describe	describe	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Islanders	Islanders	n2	Islanders	islander	0
.	.	.	.	.	1
There	There	pc-acp	There	there	0
was	was	vbds	was	be	0
one	one	pi	one	one	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
sayd	sayd	j-vvn	said	say	0
markes	markes	n2	marks	mark	0
before	before	a-acp	before	before	0
:	:	:	:	:	0
namely	namely	av	namely	namely	0
,	,	,	,	,	0
that	that	cst	that	that	0
the	the	dt	the	the	0
Islanders	Islanders	n2	Islanders	islander	0
doe	doe	vdb	do	do	0
place	place	vvi	place	place	0
hell	hell	n1	hell	hell	0
or	or	cc	or	or	0
the	the	dt	the	the	0
prison	prison	n1	prison	prison	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
damned	damned	j-vvn	damned	damn	0
,	,	,	,	,	0
within	within	p-acp	within	within	0
the	the	dt	the	the	0
gulfe	gulfe	n1	gulf	gulf	0
and	and	cc	and	and	0
bottome	bottome	n1	bottom	bottom	0
of	of	pp-f	of	of	0
mount	mount	n1	mount	mount	0
Hecla	Hecla	np1	Hecla	Hecla	0
:	:	:	:	:	0
concerning	concerning	vvg	concerning	concern	0
which	which	r-crq	which	which	0
,	,	,	,	,	0
reade	reade	vvb	read	read	0
the	the	dt	the	the	0
first	first	ord	first	first	0
section	section	n1	section	section	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
part	part	n1	part	part	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
seventh	seventh	ord	seventh	seven	0
section	section	n1	section	section	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
former	former	j	former	former	0
.	.	.	.	.	1
The	The	dt	The	the	0
seconde	seconde	ord	seconde	second	0
marke	marke	n1	mark	mark	0
is	is	vbz	is	be	0
,	,	,	,	,	0
that	that	cst	that	that	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
Anabaptists	Anabaptists	np1	Anabaptists	Anabaptists	0
they	they	pns32	they	they	0
take	take	vvb	take	take	0
away	away	av	away	away	0
distinctions	distinctions	n2	distinctions	distinction	0
of	of	pp-f	of	of	0
properties	properties	n2	properties	property	0
and	and	cc	and	and	0
possessions	possessions	n2	possessions	possession	0
:	:	:	:	:	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
section	section	n1	section	section	0
next	next	ord	next	next	0
going	going	vvg	going	go	0
before	before	p-acp	before	before	0
.	.	.	.	.	1
The	The	dt	The	the	0
third	third	ord	third	three	0
and	and	cc	and	and	0
most	most	av-ds	most	most	0
excellent	excellent	j	excellent	excellent	0
is	is	vbz	is	be	0
this	this	d	this	this	0
:	:	:	:	:	0
those	those	d	those	those	0
singular	singular	j	singular	singular	0
&	&	cc	&	and	0
natural	natural	j	natural	natural	0
affections	affections	n2	affections	affection	0
,	,	,	,	,	0
that	that	cst	that	that	0
love	love	n1	love	love	0
and	and	cc	and	and	0
tender	tender	j	tender	tender	0
care	care	n1	care	care	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
fatherly	fatherly	j	fatherly	fatherly	0
and	and	cc	and	and	0
godly	godly	j	godly	godly	0
minde	minde	n1	mind	mind	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Islanders	Islanders	n2	Islanders	islander	0
towards	towards	p-acp	towards	towards	0
their	their	po32	their	their	0
children	children	n2	children	child	0
,	,	,	,	,	0
namely	namely	av	namely	namely	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
