372	372	crd	372	372	0
when	when	c-crq	when	when	0
the	the	dt	the	the	0
Tartars	Tartars	np2	Tartars	Tartar	0
had	had	vhd	had	have	0
subdued	subdued	vvn	subdued	subdue	0
a	a	dt	a	a	0
great	great	j	great	great	0
part	part	n1	part	part	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
world	world	n1	world	world	0
,	,	,	,	,	0
they	they	pns32	they	they	0
came	came	vvd	came	come	0
unto	unto	p-acp	unto	unto	0
the	the	dt	the	the	0
sayd	sayd	j-vvn	said	say	0
olde	olde	j	old	old	0
man	man	n1	man	man	0
,	,	,	,	,	0
and	and	cc	and	and	0
tooke	tooke	vvd	took	take	0
from	from	p-acp	from	from	0
him	him	pno31	him	he	0
the	the	dt	the	the	0
custody	custody	n1	custody	custody	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
paradise	paradise	n1	paradise	paradise	0
:	:	:	:	:	0
who	who	r-crq	who	who	0
being	being	vbg	being	be	0
incensed	incensed	vvn	incensed	incense	0
thereat	thereat	av	thereat	thereat	0
,	,	,	,	,	0
sent	sent	vvd	sent	send	0
abroad	abroad	av	abroad	abroad	0
divers	divers	j	diverse	diverse	0
desperate	desperate	j	desperate	desperate	0
and	and	cc	and	and	0
resolute	resolute	j	resolute	resolute	0
persons	persons	n2	persons	person	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
forenamed	forenamed	j-vvn	forenamed	forename	0
paradise	paradise	n1	paradise	paradise	0
,	,	,	,	,	0
and	and	cc	and	and	0
caused	caused	vvd	caused	cause	0
many	many	d	many	many	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Tartarian	Tartarian	jp	Tartarian	tartarian	0
nobles	nobles	n2-j	nobles	noble	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
slaine	slaine	vvn	slain	slay	0
.	.	.	.	.	1
The	The	dt	The	the	0
Tartars	Tartars	np2	Tartars	Tartar	0
seeing	seeing	vvg	seeing	see	0
this	this	d	this	this	0
,	,	,	,	,	0
went	went	vvd	went	go	0
and	and	cc	and	and	0
besieged	besieged	vvd	besieged	besiege	0
the	the	dt	the	the	0
city	city	n1	city	city	0
wherein	wherein	c-crq	wherein	wherein	0
the	the	dt	the	the	0
said	said	j-vvn	said	say	0
olde	olde	j	old	old	0
man	man	n1	man	man	0
was	was	vbds	was	be	0
,	,	,	,	,	0
tooke	tooke	vvd	took	take	0
him	him	pno31	him	he	0
,	,	,	,	,	0
and	and	cc	and	and	0
put	put	vvd	put	put	0
him	him	pno31	him	he	0
to	to	p-acp	to	to	0
a	a	dt	a	a	0
most	most	av-ds	most	most	0
cruell	cruell	j	cruel	cruel	0
and	and	cc	and	and	0
ignominious	ignominious	j	ignominious	ignominious	0
death	death	n1	death	death	0
.	.	.	.	.	1
The	The	dt	The	the	0
friers	friers	n2	friars	friar	0
in	in	p-acp	in	in	0
that	that	d	that	that	0
place	place	n1	place	place	0
have	have	vhb	have	have	0
this	this	d	this	this	0
speciali	speciali	fw-la	speciali	speciali	0
gift	gift	n1	gift	gift	0
and	and	cc	and	and	0
prerogative	prerogative	n1	prerogative	prerogative	0
:	:	:	:	:	0
namely	namely	av	namely	namely	0
,	,	,	,	,	0
that	that	cst	that	that	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
vertue	vertue	n1	virtue	virtue	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
name	name	n1	name	name	0
of	of	pp-f	of	of	0
Christ	Christ	np1	Christ	Christ	0
Jesu	Jesu	np1	Jesu	Jesus	0
,	,	,	,	,	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
vertue	vertue	n1	virtue	virtue	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
pretious	pretious	j	precious	precious	0
bloud	bloud	n1	blood	blood	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
he	he	pns31	he	he	0
shedde	shedde	vvi	shed	shed	0
upon	upon	p-acp	upon	upon	0
the	the	dt	the	the	0
crosse	crosse	n1	cross	cross	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
salvation	salvation	n1	salvation	salvation	0
of	of	pp-f	of	of	0
mankinde	mankinde	n1	mankind	mankind	0
,	,	,	,	,	0
they	they	pns32	they	they	0
doe	doe	vdb	do	do	0
cast	cast	vvi	cast	cast	0
foorth	foorth	av	forth	forth	0
devils	devils	n2	devils	devil	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
that	that	cst	that	that	0
are	are	vbr	are	be	0
possessed	possessed	vvn	possessed	possess	0
.	.	.	.	.	1
And	And	cc	And	and	0
because	because	c-acp	because	because	0
there	there	a-acp	there	there	0
are	are	vbr	are	be	0
many	many	d	many	many	0
possessed	possessed	vvn	possessed	possess	0
men	men	n2	men	man	0
in	in	p-acp	in	in	0
those	those	d	those	those	0
parts	parts	n2	parts	part	0
,	,	,	,	,	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
bound	bound	vvn	bound	bind	0
and	and	cc	and	and	0
brought	brought	vvd	brought	bring	0
ten	ten	crd	ten	ten	0
dayes	dayes	ng2	days	day	0
journey	journey	n1	journey	journey	0
unto	unto	p-acp	unto	unto	0
the	the	dt	the	the	0
sayd	sayd	j-vvn	said	say	0
friers	friers	n2	friars	friar	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
being	being	vbg	being	be	0
dispossessed	dispossessed	vvn	dispossessed	dispossess	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
uncleane	uncleane	j	unclean	unclean	0
spirits	spirits	n2	spirits	spirit	0
,	,	,	,	,	0
do	do	vdb	do	do	0
presently	presently	av-j	presently	present	0
beleeve	beleeve	vvi	believe	believe	0
in	in	p-acp	in	in	0
Christ	Christ	np1	Christ	Christ	0
who	who	r-crq	who	who	0
delivered	delivered	vvd	delivered	deliver	0
them	them	pno32	them	they	0
,	,	,	,	,	0
accounting	accounting	vvg	accounting	account	0
him	him	pno31	him	he	0
for	for	p-acp	for	for	0
their	their	po32	their	their	0
God	God	n1	God	god	0
,	,	,	,	,	0
and	and	cc	and	and	0
being	being	vbg	being	be	0
baptised	baptised	j-vvn	baptised	baptise	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
name	name	n1	name	name	0
,	,	,	,	,	0
and	and	cc	and	and	0
also	also	av	also	also	0
delivering	delivering	vvg	delivering	deliver	0
immediatly	immediatly	av-j	immediately	immediate	0
unto	unto	p-acp	unto	unto	0
the	the	dt	the	the	0
friers	friers	n2	friars	friar	0
all	all	d	all	all	0
their	their	po32	their	their	0
idols	idols	n2	idols	idol	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
idols	idols	n2	idols	idol	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
cattell	cattell	n2	cattle	cattle	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
are	are	vbr	are	be	0
commonly	commonly	av-j	commonly	common	0
made	made	vvn	made	make	0
of	of	pp-f	of	of	0
felt	felt	n1	felt	felt	0
or	or	cc	or	or	0
of	of	pp-f	of	of	0
womens	womens	ng2	women's	woman	0
haire	haire	n1	hair	hair	0
:	:	:	:	:	0
then	then	av	then	then	0
the	the	dt	the	the	0
sayd	sayd	j-vvn	said	say	0
friers	friers	n2	friars	friar	0
kindle	kindle	vvi	kindle	kindle	0
a	a	dt	a	a	0
fire	fire	n1	fire	fire	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
publike	publike	j	public	public	0
place	place	n1	place	place	0
(	(	(	(	(	0
whereunto	whereunto	c-crq	whereunto	whereunto	0
the	the	dt	the	the	0
people	people	n1	people	people	0
resort	resort	n1	resort	resort	0
,	,	,	,	,	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
may	may	vmb	may	may	0
see	see	vvi	see	see	0
the	the	dt	the	the	0
false	false	j	false	false	0
gods	gods	n2	gods	god	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
neighbors	neighbors	n2	neighbours	neighbour	0
burnt	burnt	vvn	burned	burn	0
)	)	)	)	)	0
and	and	cc	and	and	0
cast	cast	vvd	cast	cast	0
the	the	dt	the	the	0
sayd	sayd	j-vvn	said	say	0
idols	idols	n2	idols	idol	0
thereinto	thereinto	av	thereinto	thereinto	0
:	:	:	:	:	0
howbeit	howbeit	a-acp	howbeit	howbeit	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
first	first	ord	first	first	0
those	those	d	those	those	0
idols	idols	n2	idols	idol	0
came	came	vvd	came	come	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
fire	fire	n1	fire	fire	0
againe	againe	av	again	again	0
.	.	.	.	.	1
Then	Then	av	Then	then	0
the	the	dt	the	the	0
friers	friers	n2	friars	friar	0
sprinkled	sprinkled	vvd	sprinkled	sprinkle	0
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
439	439	crd	439	439	0
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
A.D.	A.D.	np1	A.D.	A.D.	0
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
1330	1330	crd	1330	1330	0
-	-	-	-	-	0
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
the	the	dt	the	the	0
sayd	sayd	vvd	said	say	0
fire	fire	n1	fire	fire	0
with	with	p-acp	with	with	0
holy	holy	j	holy	holy	0
water	water	n1	water	water	0
,	,	,	,	,	0
casting	casting	vvg	casting	cast	0
the	the	dt	the	the	0
idols	idols	n2	idols	idol	0
into	into	p-acp	into	into	0
it	it	pn31	it	it	0
the	the	dt	the	the	0
second	second	ord	second	second	0
time	time	n1	time	time	0
,	,	,	,	,	0
and	and	cc	and	and	0
with	with	p-acp	with	with	0
that	that	d	that	that	0
the	the	dt	the	the	0
devils	devils	n2	devils	devil	0
fled	fled	vvn	fled	flee	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
like-nesse	like-nesse	j	likeness	likeness	0
of	of	pp-f	of	of	0
blacke	blacke	j-jn	black	black	0
smoake	smoake	n1	smoke	smoke	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
idols	idols	n2	idols	idol	0
still	still	av	still	still	0
remained	remained	vvn	remained	remain	0
till	till	c-acp	till	till	0
they	they	pns32	they	they	0
were	were	vbdr	were	be	0
consumed	consumed	vvn	consumed	consume	0
unto	unto	p-acp	unto	unto	0
ashes	ashes	n2	ashes	ash	0
.	.	.	.	.	1
Afterward	Afterward	av	Afterwards	afterwards	0
,	,	,	,	,	0
this	this	d	this	this	0
noise	noise	n1	noise	noise	0
&	&	cc	&	and	0
outcry	outcry	n1	outcry	outcry	0
was	was	vbds	was	be	0
heard	heard	vvn	herd	hear	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
ayre	ayre	n1	air	air	0
:	:	:	:	:	0
Beholde	Beholde	vvb	Behold	behold	0
and	and	cc	and	and	0
see	see	vvb	see	see	0
how	how	c-crq	how	how	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
expelled	expelled	vvd	expelled	expel	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
habitation	habitation	n1	habitation	habitation	0
.	.	.	.	.	1
And	And	cc	And	and	0
by	by	p-acp	by	by	0
these	these	d	these	these	0
meanes	meanes	n2	means	mean	0
the	the	dt	the	the	0
friers	friers	n2	friars	friar	0
doe	doe	vdb	do	do	0
baptise	baptise	vvb	baptise	baptise	0
great	great	j	great	great	0
multitudes	multitudes	n2	multitudes	multitude	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
presently	presently	av-j	presently	present	0
revolt	revolt	vvb	revolt	revolt	0
againe	againe	av	again	again	0
unto	unto	p-acp	unto	unto	0
their	their	po32	their	their	0
idols	idols	n2	idols	idol	0
:	:	:	:	:	0
insomuch	insomuch	av	insomuch	insomuch	0
that	that	cst	that	that	0
the	the	dt	the	the	0
sayd	sayd	j-vvn	said	say	0
friers	friers	n2	friars	friar	0
must	must	vmb	must	must	0
eftsoones	eftsoones	av	eftsoons	eftsoon	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
were	were	vbdr	were	be	0
,	,	,	,	,	0
underprop	underprop	vvb	underprop	underprop	0
them	them	pno32	them	they	0
,	,	,	,	,	0
and	and	cc	and	and	0
informe	informe	vvi	inform	inform	0
them	them	pno32	them	they	0
anew	anew	av	anew	anew	0
.	.	.	.	.	1
There	There	pc-acp	There	there	0
was	was	vbds	was	be	0
another	another	j-jn	another	another	0
terrible	terrible	j	terrible	terrible	0
thing	thing	n1	thing	thing	0
which	which	r-crq	which	which	0
I	I	pns11	I	i	0
saw	saw	vvd	saw	see	0
there	there	a-acp	there	there	0
:	:	:	:	:	0
for	for	c-acp	for	for	0
passing	passing	vvg	passing	pass	0
by	by	p-acp	by	by	0
a	a	dt	a	a	0
certaine	certaine	j	certain	certain	0
valley	valley	n1	valley	valley	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
situate	situate	j	situate	situate	0
beside	beside	p-acp	beside	beside	0
a	a	dt	a	a	0
pleasant	pleasant	j	pleasant	pleasant	0
river	river	n1	river	river	0
,	,	,	,	,	0
I	I	pns11	I	i	0
saw	saw	vvd	saw	see	0
many	many	d	many	many	0
dead	dead	j	dead	dead	0
bodies	bodies	n2	bodies	body	0
,	,	,	,	,	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
sayd	sayd	j-vvn	said	say	0
valley	valley	n1	valley	valley	0
also	also	av	also	also	0
I	I	pns11	I	i	0
heard	heard	vvd	herd	hear	0
divers	divers	j	diverse	diverse	0
sweet	sweet	j	sweet	sweet	0
sounds	sounds	n2	sounds	sound	0
and	and	cc	and	and	0
harmonies	harmonies	n2	harmonies	harmony	0
of	of	pp-f	of	of	0
musike	musike	n1	music	music	0
,	,	,	,	,	0
especially	especially	av-j	especially	especial	0
the	the	dt	the	the	0
noise	noise	n1	noise	noise	0
of	of	pp-f	of	of	0
citherns	citherns	n2	citherns	cithern	0
,	,	,	,	,	0
whereat	whereat	c-crq	whereat	whereat	0
I	I	pns11	I	i	0
was	was	vbds	was	be	0
greatly	greatly	av-j	greatly	great	0
amazed	amazed	vvn	amazed	amaze	0
.	.	.	.	.	1
This	This	d	This	this	0
valley	valley	n1	valley	valley	0
conteineth	conteineth	vvz	containeth	contain	0
in	in	p-acp	in	in	0
length	length	n1	length	length	0
seven	seven	crd	seven	seven	0
or	or	cc	or	or	0
eight	eight	crd	eight	eight	0
miles	miles	n2	miles	mile	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
least	least	ds	least	least	0
,	,	,	,	,	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
which	which	r-crq	which	which	0
whosoever	whosoever	r-crq	whosoever	whosoever	0
entreth	entreth	vvz	entereth	enter	0
,	,	,	,	,	0
dieth	dieth	vvz	dieth	die	0
presently	presently	av-j	presently	present	0
,	,	,	,	,	0
and	and	cc	and	and	0
can	can	vmb	can	can	0
by	by	p-acp	by	by	0
no	no	dx	no	no	0
meanes	meanes	n2	means	mean	0
passe	passe	vvb	pass	pass	0
alive	alive	j	alive	alive	0
thorow	thorow	p-acp	thorough	through	0
the	the	dt	the	the	0
middest	middest	n1	midst	midst	0
thereof	thereof	av	thereof	thereof	0
:	:	:	:	:	0
for	for	p-acp	for	for	0
which	which	r-crq	which	which	0
cause	cause	n1	cause	cause	0
all	all	d	all	all	0
the	the	dt	the	the	0
inhabitants	inhabitants	n2	inhabitants	inhabitant	0
thereabout	thereabout	av	thereabouts	thereabouts	0
decline	decline	vvi	decline	decline	0
unto	unto	p-acp	unto	unto	0
the	the	dt	the	the	0
one	one	crd	one	one	0
side	side	n1	side	side	0
.	.	.	.	.	1
Moreover	Moreover	np1	Moreover	Moreover	0
,	,	,	,	,	0
I	I	pns11	I	i	0
was	was	vbds	was	be	0
tempted	tempted	vvn	tempted	tempt	0
to	to	pc-acp	to	to	0
go	go	vvi	go	go	0
in	in	p-acp	in	in	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
see	see	vvi	see	see	0
what	what	r-crq	what	what	0
it	it	pn31	it	it	0
was	was	vbds	was	be	0
.	.	.	.	.	1
At	At	p-acp	At	at	0
length	length	n1	length	length	0
,	,	,	,	,	0
making	making	vvg	making	make	0
my	my	po11	my	my	0
prayers	prayers	n2	prayers	prayer	0
,	,	,	,	,	0
and	and	cc	and	and	0
recommending	recommending	vvg	recommending	recommend	0
my	my	po11	my	my	0
selfe	selfe	n1	self	self	0
to	to	p-acp	to	to	0
God	God	np1	God	God	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
name	name	n1	name	name	0
of	of	pp-f	of	of	0
Jesu	Jesu	np1	Jesu	Jesus	0
,	,	,	,	,	0
I	I	pns11	I	i	0
entred	entred	vvd	entered	enter	0
,	,	,	,	,	0
and	and	cc	and	and	0
saw	saw	vvd	saw	see	0
such	such	d	such	such	0
swarmes	swarmes	n2	swarms	swarm	0
of	of	pp-f	of	of	0
dead	dead	j	dead	dead	0
bodies	bodies	n2	bodies	body	0
there	there	a-acp	there	there	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
no	no	dx	no	no	0
man	man	n1	man	man	0
would	would	vmd	would	will	0
beleeve	beleeve	vvi	believe	believe	0
unlesse	unlesse	cs	unless	unless	0
he	he	pns31	he	he	0
were	were	vbdr	were	be	0
an	an	dt	and	a	0
eye	eye	n1	eye	eye	0
witnesse	witnesse	vvb	witness	witness	0
thereof	thereof	av	thereof	thereof	0
.	.	.	.	.	1
At	At	p-acp	At	at	0
the	the	dt	the	the	0
one	one	crd	one	one	0
side	side	n1	side	side	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
foresayd	foresayd	j-vvn	foresaid	foresay	0
valley	valley	n1	valley	valley	0
upon	upon	p-acp	upon	upon	0
a	a	dt	a	a	0
certaine	certaine	j	certain	certain	0
stone	stone	n1	stone	stone	0
,	,	,	,	,	0
I	I	pns11	I	i	0
saw	saw	vvd	saw	see	0
the	the	dt	the	the	0
visage	visage	n1	visage	visage	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
man	man	n1	man	man	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
beheld	beheld	vvd	beheld	behold	0
me	me	pno11	me	i	0
with	with	p-acp	with	with	0
such	such	d	such	such	0
a	a	dt	a	a	0
terrible	terrible	j	terrible	terrible	0
aspect	aspect	n1	aspect	aspect	0
,	,	,	,	,	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
thought	thought	vvd	thought	think	0
verily	verily	av-j	verily	very	0
I	I	pns11	I	i	0
should	should	vmd	should	shall	0
have	have	vhi	have	have	0
died	died	vvn	died	die	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
same	same	d	same	same	0
place	place	n1	place	place	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
alwayes	alwayes	av	always	always	0
this	this	d	this	this	0
sentence	sentence	n1	sentence	sentence	0
,	,	,	,	,	0
the	the	dt	the	the	0
word	word	n1	word	word	0
became	became	vvd	became	become	0
flesh	flesh	n1	flesh	flesh	0
,	,	,	,	,	0
and	and	cc	and	and	0
dwelt	dwelt	vvd	dwelled	dwell	0
amongst	amongst	p-acp	among	among	0
us	us	pno12	us	we	0
,	,	,	,	,	0
I	I	pns11	I	i	0
ceased	ceased	vvd	ceased	cease	0
not	not	xx	not	not	0
to	to	pc-acp	to	to	0
pronounce	pronounce	vvi	pronounce	pronounce	0
,	,	,	,	,	0
signing	signing	vvg	signing	sign	0
my	my	po11	my	my	0
selfe	selfe	n1	self	self	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
signe	signe	n1	sign	sign	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
crosse	crosse	n1	cross	cross	0
,	,	,	,	,	0
and	and	cc	and	and	0
neerer	neerer	av-jc	nearer	near	0
then	then	cs	then	than	0
seven	seven	crd	seven	seven	0
or	or	cc	or	or	0
eight	eight	crd	eight	eight	0
pases	pases	n2	pases	pase	0
I	I	pns11	I	i	0
durst	durst	vvd	durst	dare	0
not	not	xx	not	not	0
approch	approch	vvi	approach	approach	0
unto	unto	p-acp	unto	unto	0
the	the	dt	the	the	0
said	said	j-vvn	said	say	0
head	head	n1	head	head	0
:	:	:	:	:	0
but	but	cc-acp	but	but	0
I	I	pns11	I	i	0
departed	departed	vvd	departed	depart	0
&	&	cc	&	and	0
fled	fled	vvn	fled	flee	0
unto	unto	p-acp	unto	unto	0
another	another	j-jn	another	another	0
place	place	n1	place	place	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
sayd	sayd	j-vvn	said	say	0
valley	valley	n1	valley	valley	0
,	,	,	,	,	0
ascending	ascending	vvg	ascending	ascend	0
up	up	a-acp	up	up	0
into	into	p-acp	into	into	0
a	a	dt	a	a	0
little	little	j	little	little	0
sandy	sandy	j	sandy	sandy	0
mountaine	mountaine	n1	mountain	mountain	0
,	,	,	,	,	0
where	where	c-crq	where	where	0
looking	looking	vvg	looking	look	0
round	round	av-j	round	round	0
about	about	a-acp	about	about	0
,	,	,	,	,	0
I	I	pns11	I	i	0
saw	saw	vvd	saw	see	0
nothing	nothing	pix	nothing	nothing	0
but	but	cc-acp	but	but	0
the	the	dt	the	the	0
sayd	sayd	j-vvn	said	say	0
citherns	citherns	n2	citherns	cithern	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
me	me	pno11	me	i	0
thought	thought	vvd	thought	think	0
I	I	pns11	I	i	0
heard	heard	vvd	herd	hear	0
miraculously	miraculously	av-j	miraculously	miraculous	0
sounding	sounding	vvg	sounding	sound	0
and	and	cc	and	and	0
playing	playing	vvg	playing	play	0
by	by	p-acp	by	by	0
themselves	themselves	px32	themselves	themselves	0
without	without	p-acp	without	without	0
the	the	dt	the	the	0
helpe	helpe	n1	help	help	0
of	of	pp-f	of	of	0
musicians	musicians	n2	musicians	musician	0
.	.	.	.	.	1
And	And	np1	And	And	0
being	being	vbg	being	be	0
upon	upon	p-acp	upon	upon	0
the	the	dt	the	the	0
toppe	toppe	n1	top	top	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
mountaine	mountaine	n1	mountain	mountain	0
,	,	,	,	,	0
I	I	pns11	I	i	0
found	found	vvd	found	find	0
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
440	440	crd	440	440	0
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
silver	silver	np1-n	silver	silver	0
there	there	pc-acp	there	there	0
like	like	vvi	like	like	0
the	the	dt	the	the	0
scales	scales	n2	scales	scale	0
of	of	pp-f	of	of	0
fishes	fishes	n2	fish	fish	0
in	in	p-acp	in	in	0
great	great	j	great	great	0
abundance	abundance	n1	abundance	abundance	0
:	:	:	:	:	0
and	and	cc	and	and	0
I	I	pns11	I	i	0
gathered	gathered	vvd	gathered	gather	0
some	some	d	some	some	0
part	part	n1	part	part	0
thereof	thereof	av	thereof	thereof	0
into	into	p-acp	into	into	0
my	my	po11	my	my	0
bosome	bosome	n1	bosom	bosom	0
to	to	pc-acp	to	to	0
shew	shew	vvi	show	show	0
for	for	p-acp	for	for	0
a	a	dt	a	a	0
wonder	wonder	n1	wonder	wonder	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
my	my	po11	my	my	0
conscience	conscience	n1	conscience	conscience	0
rebuking	rebuking	vvg	rebuking	rebuke	0
me	me	pno11	me	i	0
,	,	,	,	,	0
1	1	crd	1	1	0
cast	cast	vvn	cast	cast	0
it	it	pn31	it	it	0
upon	upon	p-acp	upon	upon	0
the	the	dt	the	the	0
earth	earth	n1	earth	earth	0
,	,	,	,	,	0
reserving	reserving	vvg	reserving	reserve	0
no	no	dx	no	no	0
whit	whit	n1	whit	whit	0
at	at	p-acp	at	at	0
all	all	d	all	all	0
unto	unto	p-acp	unto	unto	0
my	my	po11	my	my	0
selfe	selfe	n1	self	self	0
,	,	,	,	,	0
and	and	cc	and	and	0
so	so	av	so	so	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
Gods	Gods	ng1	Gods	god	0
grace	grace	n1	grace	grace	0
I	I	pns11	I	i	0
departed	departed	vvd	departed	depart	0
without	without	p-acp	without	without	0
danger	danger	n1	danger	danger	0
.	.	.	.	.	1
And	And	cc	And	and	0
when	when	c-crq	when	when	0
the	the	dt	the	the	0
men	men	n2	men	man	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
countrey	countrey	n1	country	country	0
knew	knew	vvd	knew	know	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
was	was	vbds	was	be	0
returned	returned	vvn	returned	return	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
valley	valley	n1	valley	valley	0
alive	alive	j	alive	alive	0
,	,	,	,	,	0
they	they	pns32	they	they	0
reverenced	reverenced	vvd	reverenced	reverence	0
me	me	pno11	me	i	0
much	much	d	much	much	0
,	,	,	,	,	0
saying	saying	vvg	saying	say	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
was	was	vbds	was	be	0
baptised	baptised	j-vvn	baptised	baptise	0
and	and	cc	and	and	0
holy	holy	j	holy	holy	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
the	the	dt	the	the	0
foresayd	foresayd	j-vvn	foresaid	foresay	0
bodies	bodies	n2	bodies	body	0
were	were	vbdr	were	be	0
men	men	n2	men	man	0
subject	subject	j-jn	subject	subject	0
unto	unto	p-acp	unto	unto	0
the	the	dt	the	the	0
devils	devils	n2	devils	devil	0
infernali	infernali	fw-la	infernali	infernali	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
used	used	vvd	used	use	0
to	to	pc-acp	to	to	0
play	play	vvi	play	play	0
upon	upon	p-acp	upon	upon	0
citherns	citherns	n2	citherns	cithern	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
end	end	n1	end	end	0
they	they	pns32	they	they	0
might	might	vmd	might	may	0
allure	allure	vvi	allure	allure	0
people	people	n1	people	people	0
to	to	p-acp	to	to	0
.	.	.	.	.	0
enter	enter	vvb	enter	enter	0
,	,	,	,	,	0
and	and	cc	and	and	0
so	so	av	so	so	0
murther	murther	vvi	murder	murder	0
them	them	pno32	them	they	0
.	.	.	.	.	1
Thus	Thus	av	Thus	thus	0
much	much	av-d	much	much	0
concerning	concerning	vvg	concerning	concern	0
those	those	d	those	those	0
things	things	n2	things	thing	0
which	which	r-crq	which	which	0
I	I	pns11	I	i	0
beheld	beheld	vvd	beheld	behold	0
most	most	av-ds	most	most	0
certainely	certainely	av-j	certainly	certain	0
with	with	p-acp	with	with	0
mine	mine	po11	mine	my	0
eyes	eyes	n2	eyes	eye	0
,	,	,	,	,	0
I	I	pns11	I	i	0
frier	frier	n1	friar	friar	0
Odoricus	Odoricus	np1	Odoricus	Odoricus	0
have	have	vhb	have	have	0
heere	heere	av	here	here	0
written	written	vvn	written	write	0
:	:	:	:	:	0
many	many	d	many	many	0
strange	strange	j	strange	strange	0
things	things	n2	things	thing	0
also	also	av	also	also	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
of	of	pp-f	of	of	0
purpose	purpose	n1	purpose	purpose	0
[	[	[	[	[	0
II.	II.	crd	II	ii	0
i	i	sy	i	i	0
.	.	.	.	.	1
66.	66.	crd	66.	66.	0
]	]	]	]	]	0
omitted	omitted	vvn	omitted	omit	0
,	,	,	,	,	0
because	because	c-acp	because	because	0
men	men	n2	men	man	0
will	will	vmb	will	will	0
not	not	xx	not	not	0
beleeve	beleeve	vvi	believe	believe	0
them	them	pno32	them	they	0
