Notes	Notes	np1	Notes	Notes	0
with	with	p-acp	with	with	0
you	you	pn22	you	you	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
shewed	shewed	vvn	showed	show	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
governours	governours	n2	governors	governor	0
at	at	p-acp	at	at	0
Cambalu	Cambalu	np1	Cambalu	Cambalu	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
thing	thing	n1	thing	thing	0
that	that	cst	that	that	0
shall	shall	vmb	shall	shall	0
in	in	p-acp	in	in	0
silence	silence	n1	silence	silence	0
speake	speake	vvi	speak	speak	0
to	to	p-acp	to	to	0
wise	wise	j	wise	wise	0
men	men	n2	men	man	0
more	more	av-dc	more	more	0
then	then	cs	then	than	0
you	you	pn22	you	you	0
imagine	imagine	vvb	imagine	imagine	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
Locks	Locks	vvz	Locks	lock	0
and	and	cc	and	and	0
keyes	keyes	n2	keys	key	0
,	,	,	,	,	0
hinges	hinges	n2	hinges	hinge	0
,	,	,	,	,	0
bolts	bolts	n2	bolts	bolt	0
,	,	,	,	,	0
haspes	haspes	n2	hasps	hasp	0
,	,	,	,	,	0
&c.	&c.	av	etc.	etc	0
great	great	j	great	great	0
and	and	cc	and	and	0
small	small	j	small	small	0
of	of	pp-f	of	of	0
excellent	excellent	j	excellent	excellent	0
workemanship	workemanship	n1	workmanship	workmanship	0
,	,	,	,	,	0
whereof	whereof	c-crq	whereof	whereof	0
if	if	cs	if	if	0
vent	vent	n1	vent	vent	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
,	,	,	,	,	0
hereafter	hereafter	av	hereafter	hereafter	0
we	we	pns12	we	we	0
shall	shall	vmb	shall	shall	0
set	set	vvi	set	set	0
our	our	po12	our	our	0
subjects	subjects	n2-jn	subject's	subject	0
in	in	p-acp	in	in	0
worke	worke	n1	work	work	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
you	you	pn22	you	you	0
must	must	vmb	must	must	0
have	have	vhi	have	have	0
in	in	p-acp	in	in	0
great	great	j	great	great	0
regard	regard	n1	regard	regard	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
in	in	p-acp	in	in	0
finding	finding	vvg	finding	find	0
ample	ample	j	ample	ample	0
vent	vent	n1	vent	vent	0
of	of	pp-f	of	of	0
any	any	d	any	any	0
thing	thing	n1	thing	thing	0
that	that	cst	that	that	0
is	is	vbz	is	be	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
wrought	wrought	vvn	wrought	wrought	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
realme	realme	n1	realm	realm	0
,	,	,	,	,	0
is	is	vbz	is	be	0
more	more	av-dc	more	more	0
woorth	woorth	j	worth	worth	0
to	to	p-acp	to	to	0
our	our	po12	our	our	0
people	people	n1	people	people	0
besides	besides	p-acp	beside	beside	0
the	the	dt	the	the	0
gaine	gaine	n1	gain	gain	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
merchant	merchant	n1	merchant	merchant	0
,	,	,	,	,	0
then	then	cs	then	than	0
Christchurch	Christchurch	np1	Christchurch	Christchurch	0
,	,	,	,	,	0
Bridewell	Bridewell	np1	Bridewell	Bridewell	0
,	,	,	,	,	0
the	the	dt	the	the	0
Savoy	Savoy	np1	Savoy	Savoy	0
,	,	,	,	,	0
and	and	cc	and	and	0
all	all	d	all	all	0
the	the	dt	the	the	0
Hospitals	Hospitals	n2	Hospitals	hospital	0
of	of	pp-f	of	of	0
England	England	np1	England	England	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
For	For	c-acp	For	for	0
banketting	banketting	vvg	banqueting	banquete	0
on	on	p-acp	on	on	0
shipboord	shipboord	n1	shipboard	shipboard	0
persons	persons	n2	persons	person	0
of	of	pp-f	of	of	0
credite	credite	n1	credit	credit	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
First	First	ord	First	first	0
,	,	,	,	,	0
the	the	dt	the	the	0
sweetest	sweetest	js	sweetest	sweet	0
perfumes	perfumes	n2	perfumes	perfume	0
to	to	pc-acp	to	to	0
set	set	vvi	set	set	0
under	under	p-acp	under	under	0
hatches	hatches	n2	hatches	hatch	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
ye	ye	pn22	you	you	0
place	place	n1	place	place	0
sweet	sweet	j	sweet	sweet	0
against	against	p-acp	against	against	0
their	their	po32	their	their	0
comming	comming	n-vvg	coming	come	0
aboord	aboord	a-acp	aboard	aboard	0
,	,	,	,	,	0
if	if	cs	if	if	0
you	you	pn22	you	you	0
arrive	arrive	vvb	arrive	arrive	0
at	at	p-acp	at	at	0
Cambalu	Cambalu	np1	Cambalu	Cambalu	0
,	,	,	,	,	0
Quinsey	Quinsey	np1	Quinsey	Quinsey	0
,	,	,	,	,	0
or	or	cc	or	or	0
in	in	p-acp	in	in	0
any	any	d	any	any	0
such	such	d	such	such	0
great	great	j	great	great	0
citie	citie	n1	city	city	0
,	,	,	,	,	0
&	&	cc	&	and	0
not	not	xx	not	not	0
among	among	p-acp	among	among	0
Savages	Savages	n2-jn	Savages	savage	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
Marmelade	Marmelade	np1	Marmelade	Marmelade	0
.	.	.	.	.	1
I	I	sy	I	i	0
J	J	pns11	J	i	0
Figs	Figs	n2	Figs	fig	0
barrelled	barrelled	vvn	barrelled	barrel	0
.	.	.	.	.	1
[	[	[	[	[	0
I.	I.	np1	I.	I.	0
441.	441.	crd	441.	441.	1
J	J	pns11	J	i	0
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
Sucket	Sucket	n1	Sucket	sucket	0
.	.	.	.	.	1
J	J	pns11	J	i	0
(	(	(	(	(	0
Raisins	Raisins	n2	Raisins	raisin	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
sunne	sunne	n1	sun	sun	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
Comfets	Comfets	n2-jn	Comfets	comfet	0
of	of	pp-f	of	of	0
divers	divers	j	diverse	diverse	0
kinds	kinds	n2	kinds	kind	0
made	made	vvn	made	make	0
of	of	pp-f	of	of	0
purpose	purpose	n1	purpose	purpose	0
by	by	p-acp	by	by	0
him	him	pno31	him	he	0
that	that	cst	that	that	0
is	is	vbz	is	be	0
most	most	av-ds	most	most	0
excellent	excellent	j	excellent	excellent	0
,	,	,	,	,	0
that	that	cst	that	that	0
shal	shal	vmb	shall	shall	0
not	not	xx	not	not	0
dissolve	dissolve	vvi	dissolve	dissolve	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
Prunes	Prunes	n2	Prunes	prune	0
damaske	damaske	n1	damask	damask	0
.	.	.	.	.	1
)	)	)	)	)	0
(	(	(	(	(	0
Walnuts	Walnuts	n2	Walnuts	walnut	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
Dried	Dried	vvd	Dried	dry	0
Peares	Peares	n2	Pears	pear	0
.	.	.	.	.	1
j	j	crd	j	j	0
(	(	(	(	(	0
Almonds	Almonds	n2	Almonds	almond	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
Smalnuts	Smalnuts	n2	Smalnuts	smalnut	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
Olives	Olives	n2	Olives	olive	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
them	them	pno32	them	they	0
taste	taste	vvi	taste	taste	0
their	their	po32	their	their	0
wine	wine	n1	wine	wine	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
The	The	dt	The	the	0
apple	apple	n1	apple	apple	0
John	John	np1	John	John	0
that	that	cst	that	that	0
dureth	dureth	vvz	dureth	dure	0
two	two	crd	two	two	0
yeeres	yeeres	n2	years	year	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
shew	shew	n1	show	show	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
fruits	fruits	n2	fruits	fruit	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
Hullocke	Hullocke	n1	Hullock	hullock	0
.	.	.	.	.	1
}	}	}	}	}	0
{	{	{	{	{	0
Sacke	Sacke	n1	Sack	sack	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
Vials	Vials	n2	Vials	vial	0
of	of	pp-f	of	of	0
good	good	j	good	good	0
sweet	sweet	j	sweet	sweet	0
waters	waters	n2	waters	water	0
,	,	,	,	,	0
and	and	cc	and	and	0
casting	casting	vvg	casting	cast	0
bottels	bottels	n2	bottles	bottle	0
of	of	pp-f	of	of	0
glasses	glasses	n2	glasses	glass	0
to	to	pc-acp	to	to	0
besprinkle	besprinkle	vvi	besprinkle	besprinkle	0
the	the	dt	the	the	0
ghests	ghests	n2	guests	guest	0
withall	withall	av	withal	withal	0
,	,	,	,	,	0
after	after	p-acp	after	after	0
their	their	po32	their	their	0
comming	comming	vvg	coming	come	0
aboord	aboord	a-acp	aboard	aboard	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
271	271	crd	271	271	0
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
Suger	Suger	n1	Sugar	sugar	0
to	to	pc-acp	to	to	0
use	use	vvi	use	use	0
with	with	p-acp	with	with	0
their	their	po32	their	their	0
wine	wine	n1	wine	wine	0
if	if	cs	if	if	0
they	they	pns32	they	they	0
will	will	vmb	will	will	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
The	The	dt	The	the	0
sweet	sweet	j	sweet	sweet	0
oyle	oyle	n1	oil	oil	0
of	of	pp-f	of	of	0
Zante	Zante	np1	Zante	Zante	0
,	,	,	,	,	0
and	and	cc	and	and	0
excellent	excellent	j	excellent	excellent	0
French	French	jp	French	french	0
vineger	vineger	n1	vinegar	vinegar	0
,	,	,	,	,	0
and	and	cc	and	and	0
a	a	dt	a	a	0
fine	fine	j	fine	fine	0
kind	kind	n1	kind	kind	0
of	of	pp-f	of	of	0
Bisket	Bisket	n1	Biscuit	biscuit	0
stieped	stieped	vvn	stieped	stiep	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
same	same	d	same	same	0
do	do	vdb	do	do	0
make	make	vvi	make	make	0
a	a	dt	a	a	0
banketting	banketting	vvg	banqueting	banquete	0
dish	dish	n1	dish	dish	0
,	,	,	,	,	0
and	and	cc	and	and	0
a	a	dt	a	a	0
little	little	j	little	little	0
Sugar	Sugar	n1	Sugar	sugar	0
cast	cast	vvn	cast	cast	0
in	in	p-acp	in	in	0
it	it	pn31	it	it	0
cooleth	cooleth	vvz	cooleth	cool	0
and	and	cc	and	and	0
comforteth	comforteth	vvz	comforts	comfort	0
,	,	,	,	,	0
and	and	cc	and	and	0
refresheth	refresheth	vvz	refresheth	refresh	0
the	the	dt	the	the	0
spirits	spirits	n2	spirits	spirit	0
of	of	pp-f	of	of	0
man	man	n1	man	man	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
Cynamon	Cynamon	n1	Cynamon	cinnamon	0
water	water	n1	water	water	0
is	is	vbz	is	be	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
had	had	vhn	had	have	0
with	with	p-acp	with	with	0
you	you	pn22	you	you	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
a	a	av	a	a	0
I	I	pns11	I	i	0
shew	shew	vvb	show	show	0
of	of	pp-f	of	of	0
by	by	p-acp	by	by	0
taste	taste	n1	taste	taste	0
,	,	,	,	,	0
and	and	cc	and	and	0
also	also	av	also	also	0
to	to	pc-acp	to	to	0
comfort	comfort	vvi	comfort	comfort	0
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
Imperiali	Imperiali	fw-la	Imperiali	imperiali	0
water	water	n1	water	water	0
J	J	pns11	J	i	0
your	your	po22	your	your	0
sicke	sicke	j	sick	sick	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
voyage	voyage	n1	voyage	voyage	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
With	With	p-acp	With	with	0
these	these	d	these	these	0
and	and	cc	and	and	0
such	such	d	such	such	0
like	like	av-j	like	like	0
,	,	,	,	,	0
you	you	pn22	you	you	0
may	may	vmb	may	may	0
banket	banket	vvi	banquet	banquet	0
where	where	c-crq	where	where	0
you	you	pn22	you	you	0
arrive	arrive	vvb	arrive	arrive	0
the	the	dt	the	the	0
greater	greater	jc	greater	great	0
and	and	cc	and	and	0
best	best	js	best	best	0
persons	persons	n2	persons	person	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
Or	Or	cc	Or	or	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
gift	gift	n1	gift	gift	0
of	of	pp-f	of	of	0
these	these	d	these	these	0
Marmelades	Marmelades	np1	Marmelades	Marmelades	0
in	in	p-acp	in	in	0
small	small	j	small	small	0
boxes	boxes	n2	boxes	box	0
,	,	,	,	,	0
or	or	cc	or	or	0
small	small	j	small	small	0
vials	vials	n2	vials	vial	0
of	of	pp-f	of	of	0
sweet	sweet	j	sweet	sweet	0
waters	waters	n2	waters	water	0
you	you	pn22	you	you	0
may	may	vmb	may	may	0
gratifie	gratifie	vvi	gratify	gratify	0
by	by	p-acp	by	by	0
way	way	n1	way	way	0
of	of	pp-f	of	of	0
gift	gift	n1	gift	gift	0
,	,	,	,	,	0
or	or	cc	or	or	0
you	you	pn22	you	you	0
may	may	vmb	may	may	0
make	make	vvi	make	make	0
a	a	dt	a	a	0
merchandize	merchandize	n1	merchandise	merchandise	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
The	The	dt	The	the	0
Mappe	Mappe	n1	Map	map	0
of	of	pp-f	of	of	0
England	England	np1	England	England	0
and	and	cc	and	and	0
of	of	pp-f	of	of	0
London	London	np1	London	London	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
Take	Take	vvb	Take	take	0
with	with	p-acp	with	with	0
you	you	pn22	you	you	0
the	the	dt	the	the	0
mappe	mappe	n1	map	map	0
of	of	pp-f	of	of	0
England	England	np1	England	England	0
set	set	vvd	set	set	0
out	out	av	out	out	0
in	in	p-acp	in	in	0
faire	faire	j	fair	fair	0
colours	colours	n2	colours	colour	0
,	,	,	,	,	0
one	one	crd	one	one	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
biggest	biggest	js	biggest	big	0
sort	sort	n1	sort	sort	0
I	I	pns11	I	i	0
meane	meane	vvb	mean	mean	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
shew	shew	n1	show	show	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
countrey	countrey	n1	country	country	0
from	from	p-acp	from	from	0
whence	whence	c-crq	whence	whence	0
you	you	pn22	you	you	0
come	come	vvb	come	come	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
And	And	cc	And	and	0
also	also	av	also	also	0
the	the	dt	the	the	0
large	large	j	large	large	0
Mappe	Mappe	n1	Map	map	0
of	of	pp-f	of	of	0
London	London	np1	London	London	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
shew	shew	n1	show	show	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
Citie	Citie	n1	City	city	0
.	.	.	.	.	1
And	And	cc	And	and	0
let	let	vvb	let	let	0
the	the	dt	the	the	0
river	river	n1	river	river	0
be	be	vbb	be	be	0
drawen	drawen	vvn	drawn	draw	0
full	full	j	full	full	0
of	of	pp-f	of	of	0
Ships	Ships	n2	Ships	ship	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
sorts	sorts	n2	sorts	sort	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
the	the	dt	the	the	0
more	more	av-dc	more	more	0
shew	shew	n1	show	show	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
great	great	j	great	great	0
trade	trade	n1	trade	trade	0
and	and	cc	and	and	0
traffike	traffike	vvi	traffic	traffic	0
in	in	p-acp	in	in	0
trade	trade	n1	trade	trade	0
of	of	pp-f	of	of	0
merchandize	merchandize	n1	merchandise	merchandise	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
Ortelius	Ortelius	np1	Ortelius	Ortelius	0
booke	booke	n1	book	book	0
of	of	pp-f	of	of	0
Mappes	Mappes	n2	Maps	map	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
If	If	cs	If	if	0
you	you	pn22	you	you	0
take	take	vvb	take	take	0
Ortelius	Ortelius	np1	Ortelius	Ortelius	0
booke	booke	n1	book	book	0
of	of	pp-f	of	of	0
Mappes	Mappes	n2	Maps	map	0
with	with	p-acp	with	with	0
you	you	pn22	you	you	0
to	to	pc-acp	to	to	0
marke	marke	vvi	mark	mark	0
all	all	d	all	all	0
these	these	d	these	these	0
Regions	Regions	n2	Regions	region	0
,	,	,	,	,	0
it	it	pn31	it	it	0
were	were	vbdr	were	be	0
not	not	xx	not	not	0
amisse	amisse	av	amiss	amiss	0
:	:	:	:	:	0
and	and	cc	and	and	0
if	if	cs	if	if	0
need	need	n1	need	need	0
were	were	vbdr	were	be	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
present	present	vvi	present	present	0
the	the	dt	the	the	0
same	same	d	same	same	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
great	great	j	great	great	0
Can	Can	vmb	Can	can	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
it	it	pn31	it	it	0
would	would	vmd	would	will	0
be	be	vbi	be	be	0
to	to	p-acp	to	to	0
a	a	dt	a	a	0
Prince	Prince	n1	Prince	prince	0
of	of	pp-f	of	of	0
marvellous	marvellous	j	marvellous	marvellous	0
account	account	n1	account	account	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
The	The	dt	The	the	0
booke	booke	n1	book	book	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
attire	attire	n1	attire	attire	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
Nations	Nations	n2	Nations	nation	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
Such	Such	d	Such	such	0
a	a	dt	a	a	0
booke	booke	n1	book	book	0
caried	caried	vvd	carried	carry	0
with	with	p-acp	with	with	0
you	you	pn22	you	you	0
and	and	cc	and	and	0
bestowed	bestowed	vvn	bestowed	bestow	0
in	in	p-acp	in	in	0
gift	gift	n1	gift	gift	0
would	would	vmd	would	will	0
be	be	vbi	be	be	0
much	much	av-d	much	much	0
esteemed	esteemed	vvn	esteemed	esteem	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
perswade	perswade	vvb	persuade	persuade	0
my	my	po11	my	my	0
selfe	selfe	n1	self	self	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
Bookes	Bookes	n2	Books	book	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
If	If	cs	If	if	0
any	any	d	any	any	0
man	man	n1	man	man	0
will	will	vmb	will	will	0
lend	lend	vvi	lend	lend	0
you	you	pn22	you	you	0
the	the	dt	the	the	0
new	new	j	new	new	0
Herball	Herball	j	Herbal	herbal	0
and	and	cc	and	and	0
such	such	d	such	such	0
Bookes	Bookes	n2	Books	book	0
as	as	c-acp	as	as	0
make	make	vvb	make	make	0
shew	shew	vvi	show	show	0
of	of	pp-f	of	of	0
herbes	herbes	n2	herbs	herb	0
,	,	,	,	,	0
plants	plants	n2	plants	plant	0
,	,	,	,	,	0
trees	trees	n2	trees	tree	0
,	,	,	,	,	0
fishes	fishes	n2	fish	fish	0
,	,	,	,	,	0
foules	foules	n2	fowls	fowl	0
and	and	cc	and	and	0
beasts	beasts	n2	beasts	beast	0
of	of	pp-f	of	of	0
these	these	d	these	these	0
regions	regions	n2	regions	region	0
,	,	,	,	,	0
it	it	pn31	it	it	0
may	may	vmb	may	may	0
much	much	d	much	much	0
delight	delight	vvi	delight	delight	0
272	272	crd	272	272	0
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
timdum	timdum	fw-la	timdum	timdum	0
dedit	dedit	fw-la	dedit	dedit	0
Ortons	Ortons	np1	Ortons	Ortons	0
inortald^rGan	inortald^rGan	np1	inortald^rGan	inortald^rGan	0
Orbi	Orbi	np1	Orbi	Orbi	0
/	/	/	/	/	0
^vbtanfumCjaiC’iis	^vbtanfumCjaiC’iis	fw-la	^vbtanfumCjaiC’iis	^vbtanfumcjaic’iis	0
Oitdium	Oitdium	fw-la	Oitdium	oitdium	0
.	.	.	.	.	0
e^	e^	n1	e^	e^	0
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
ABRAHAM	ABRAHAM	np1	ABRAHAM	Abraham	0
ORTELIUS	ORTELIUS	np1	ORTELIUS	ORTELIUS	0
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
the	the	dt	the	the	0
great	great	j	great	great	0
Can	Can	vmb	Can	can	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
nobilitie	nobilitie	n1	nobility	nobility	0
,	,	,	,	,	0
and	and	cc	and	and	0
also	also	av	also	also	0
their	their	po32	their	their	0
merchants	merchants	n2	merchant's	merchant	0
to	to	pc-acp	to	to	0
have	have	vhi	have	have	0
the	the	dt	the	the	0
view	view	n1	view	view	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
:	:	:	:	:	0
for	for	p-acp	for	for	0
all	all	d	all	all	0
things	things	n2	things	thing	0
in	in	p-acp	in	in	0
these	these	d	these	these	0
partes	partes	n2	parts	part	0
so	so	av	so	so	0
much	much	av-d	much	much	0
differing	differing	vvg	differing	differ	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
things	things	n2	things	thing	0
of	of	pp-f	of	of	0
those	those	d	those	those	0
regions	regions	n2	regions	region	0
,	,	,	,	,	0
since	since	c-acp	since	since	0
they	they	pns32	they	they	0
may	may	vmb	may	may	0
not	not	xx	not	not	0
be	be	vbi	be	be	0
here	here	av	here	here	0
to	to	pc-acp	to	to	0
see	see	vvi	see	see	0
them	them	pno32	them	they	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
meane	meane	j	mean	mean	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
distance	distance	n1	distance	distance	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
to	to	pc-acp	to	to	0
see	see	vvi	see	see	0
those	those	d	those	those	0
things	things	n2	things	thing	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
shadow	shadow	n1	shadow	shadow	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
this	this	d	this	this	0
meane	meane	j	mean	mean	0
will	will	vmb	will	will	0
delight	delight	vvi	delight	delight	0
them	them	pno32	them	they	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
The	The	dt	The	the	0
booke	booke	n1	book	book	0
of	of	pp-f	of	of	0
Rates	Rates	n2	Rates	rate	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
TAke	TAke	vvb	TAke	take	0
with	with	p-acp	with	with	0
you	you	pn22	you	you	0
the	the	dt	the	the	0
booke	booke	n1	book	book	0
of	of	pp-f	of	of	0
Rates	Rates	n2	Rates	rate	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
ende	ende	n1	end	end	0
you	you	pn22	you	you	0
may	may	vmb	may	may	0
pricke	pricke	vvi	prick	prick	0
all	all	d	all	all	0
those	those	d	those	those	0
commodities	commodities	n2	commodities	commodity	0
there	there	a-acp	there	there	0
specified	specified	vvn	specified	specify	0
,	,	,	,	,	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
shall	shall	vmb	shall	shall	0
chance	chance	vvi	chance	chance	0
to	to	pc-acp	to	to	0
find	find	vvi	find	find	0
in	in	p-acp	in	in	0
Cambalu	Cambalu	np1	Cambalu	Cambalu	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
Quinsey	Quinsey	n1	Quinsey	quinsey	0
,	,	,	,	,	0
or	or	cc	or	or	0
in	in	p-acp	in	in	0
any	any	d	any	any	0
part	part	n1	part	part	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
East	East	n1	East	east	0
,	,	,	,	,	0
where	where	c-crq	where	where	0
you	you	pn22	you	you	0
shall	shall	vmb	shall	shall	0
chance	chance	vvi	chance	chance	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
Parchment	Parchment	n1	Parchment	parchment	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
Rowles	Rowles	vvz	Rolls	roll	0
of	of	pp-f	of	of	0
Parchment	Parchment	n1	Parchment	parchment	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
that	that	cst	that	that	0
we	we	pns12	we	we	0
may	may	vmb	may	may	0
vent	vent	vvi	vent	vent	0
much	much	av-d	much	much	0
without	without	p-acp	without	without	0
hurt	hurt	n1	hurt	hurt	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Realme	Realme	n1	Realm	realm	0
,	,	,	,	,	0
and	and	cc	and	and	0
it	it	pn31	it	it	0
lieth	lieth	vvz	lies	lie	0
in	in	p-acp	in	in	0
small	small	j	small	small	0
roume	roume	n1	room	room	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
Glew	Glew	vvi	Glew	glue	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
To	To	pc-acp	To	to	0
carie	carie	vvi	carry	carry	0
Glew	Glew	vvi	Glew	glue	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
that	that	cst	that	that	0
we	we	pns12	we	we	0
have	have	vhb	have	have	0
plentie	plentie	n1	plenty	plenty	0
and	and	cc	and	and	0
want	want	n1	want	want	0
vent	vent	vvi	vent	vent	0
.	.	.	.	.	1
Red	Red	np1	Red	Red	0
Oker	Oker	n1	Ochre	ochre	0
for	for	p-acp	for	for	0
Painters	Painters	n2	Painters	painter	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
To	To	pc-acp	To	to	0
seeke	seeke	vvi	seek	seek	0
vent	vent	n1	vent	vent	0
because	because	c-acp	because	because	0
we	we	pns12	we	we	0
have	have	vhb	have	have	0
great	great	j	great	great	0
mines	mines	n2	mines	mine	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
,	,	,	,	,	0
and	and	cc	and	and	0
have	have	vhb	have	have	0
no	no	dx	no	no	0
vent	vent	n1	vent	vent	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
